png,source_complete_graph,source_segmented_csv,status,gt_start_seconds,gt_end_seconds
Sub02_A/vipin_21/trial_09_r.png,tempgraphs/sub02_a/vipin_21/trial_09_r_complete.png,tempgraphs/sub02_a/segmented_data/vipin_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,20.22,24.0
Sub02_A/vipin_21/trial_10_l.png,tempgraphs/sub02_a/vipin_21/trial_10_l_complete.png,tempgraphs/sub02_a/segmented_data/vipin_21/trial_10_l_segmented.csv,created: exact completed-graph display transform,20.94,24.72
Sub02_A/vipin_21/trial_10_r.png,tempgraphs/sub02_a/vipin_21/trial_10_r_complete.png,tempgraphs/sub02_a/segmented_data/vipin_21/trial_10_r_segmented.csv,created: exact completed-graph display transform,20.94,24.72
Sub02_H/Alif_1/trial_01_l.png,tempgraphs/sub02_h/Alif_1/trial_01_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_01_l_segmented.csv,created: exact completed-graph display transform,16.50,21.52
Sub02_H/Alif_1/trial_01_r.png,tempgraphs/sub02_h/Alif_1/trial_01_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_01_r_segmented.csv,created: exact completed-graph display transform,16.50,21.52
Sub02_H/Alif_1/trial_02_l.png,tempgraphs/sub02_h/Alif_1/trial_02_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_02_l_segmented.csv,created: exact completed-graph display transform,16.32,21.25
Sub02_H/Alif_1/trial_02_r.png,tempgraphs/sub02_h/Alif_1/trial_02_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_02_r_segmented.csv,created: exact completed-graph display transform,16.32,21.25
Sub02_H/Alif_1/trial_03_l.png,tempgraphs/sub02_h/Alif_1/trial_03_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_03_l_segmented.csv,created: exact completed-graph display transform,16.96,22.98
Sub02_H/Alif_1/trial_03_r.png,tempgraphs/sub02_h/Alif_1/trial_03_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_03_r_segmented.csv,created: exact completed-graph display transform,16.96,22.98
Sub02_H/Alif_1/trial_04_l.png,tempgraphs/sub02_h/Alif_1/trial_04_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_04_l_segmented.csv,created: exact completed-graph display transform,16.85,21.82
Sub02_H/Alif_1/trial_04_r.png,tempgraphs/sub02_h/Alif_1/trial_04_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_04_r_segmented.csv,created: exact completed-graph display transform,16.85,21.82
Sub02_H/Alif_1/trial_05_l.png,tempgraphs/sub02_h/Alif_1/trial_05_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_05_l_segmented.csv,created: exact completed-graph display transform,15.52,20.97
Sub02_H/Alif_1/trial_05_r.png,tempgraphs/sub02_h/Alif_1/trial_05_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_05_r_segmented.csv,created: exact completed-graph display transform,15.52,20.97
Sub02_H/Alif_1/trial_06_l.png,tempgraphs/sub02_h/Alif_1/trial_06_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_06_l_segmented.csv,created: exact completed-graph display transform,16.11,21.51
Sub02_H/Alif_1/trial_06_r.png,tempgraphs/sub02_h/Alif_1/trial_06_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_06_r_segmented.csv,created: exact completed-graph display transform,16.11,21.51
Sub02_H/Alif_1/trial_07_l.png,tempgraphs/sub02_h/Alif_1/trial_07_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_07_l_segmented.csv,created: exact completed-graph display transform,16.52,22.46
Sub02_H/Alif_1/trial_07_r.png,tempgraphs/sub02_h/Alif_1/trial_07_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_07_r_segmented.csv,created: exact completed-graph display transform,16.52,22.46
Sub02_H/Alif_1/trial_08_l.png,tempgraphs/sub02_h/Alif_1/trial_08_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_08_l_segmented.csv,created: exact completed-graph display transform,17.53,23.57
Sub02_H/Alif_1/trial_08_r.png,tempgraphs/sub02_h/Alif_1/trial_08_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_08_r_segmented.csv,created: exact completed-graph display transform,17.53,23.57
Sub02_H/Alif_1/trial_09_l.png,tempgraphs/sub02_h/Alif_1/trial_09_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_09_l_segmented.csv,created: exact completed-graph display transform,15.85,21.25
Sub02_H/Alif_1/trial_09_r.png,tempgraphs/sub02_h/Alif_1/trial_09_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_09_r_segmented.csv,created: exact completed-graph display transform,15.85,21.25
Sub02_H/Alif_1/trial_10_l.png,tempgraphs/sub02_h/Alif_1/trial_10_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_10_l_segmented.csv,created: exact completed-graph display transform,16.16,23.32
Sub02_H/Alif_1/trial_10_r.png,tempgraphs/sub02_h/Alif_1/trial_10_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_10_r_segmented.csv,created: exact completed-graph display transform,16.16,23.32
Sub02_H/Alif_1/trial_11_l.png,tempgraphs/sub02_h/Alif_1/trial_11_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_11_l_segmented.csv,created: exact completed-graph display transform,16.84,22.7
Sub02_H/Alif_1/trial_11_r.png,tempgraphs/sub02_h/Alif_1/trial_11_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_11_r_segmented.csv,created: exact completed-graph display transform,16.84,22.7
Sub02_H/Alif_1/trial_12_l.png,tempgraphs/sub02_h/Alif_1/trial_12_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_12_l_segmented.csv,created: exact completed-graph display transform,15.74,22.43
Sub02_H/Alif_1/trial_12_r.png,tempgraphs/sub02_h/Alif_1/trial_12_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_12_r_segmented.csv,created: exact completed-graph display transform,15.74,22.43
Sub02_H/Alif_1/trial_13_l.png,tempgraphs/sub02_h/Alif_1/trial_13_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_13_l_segmented.csv,created: exact completed-graph display transform,17.34,22.89
Sub02_H/Alif_1/trial_13_r.png,tempgraphs/sub02_h/Alif_1/trial_13_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_13_r_segmented.csv,created: exact completed-graph display transform,17.34,22.89
Sub02_H/Alif_1/trial_14_l.png,tempgraphs/sub02_h/Alif_1/trial_14_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_14_l_segmented.csv,created: exact completed-graph display transform,16.87,21.94
Sub02_H/Alif_1/trial_14_r.png,tempgraphs/sub02_h/Alif_1/trial_14_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_14_r_segmented.csv,created: exact completed-graph display transform,16.87,21.94
Sub02_H/Alif_1/trial_15_l.png,tempgraphs/sub02_h/Alif_1/trial_15_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_15_l_segmented.csv,created: exact completed-graph display transform,17.19,21.92
Sub02_H/Alif_1/trial_15_r.png,tempgraphs/sub02_h/Alif_1/trial_15_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_15_r_segmented.csv,created: exact completed-graph display transform,17.19,21.92
Sub02_H/Alif_1/trial_16_l.png,tempgraphs/sub02_h/Alif_1/trial_16_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_16_l_segmented.csv,created: exact completed-graph display transform,16.58,22.11
Sub02_H/Alif_1/trial_16_r.png,tempgraphs/sub02_h/Alif_1/trial_16_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_16_r_segmented.csv,created: exact completed-graph display transform,16.58,22.11
Sub02_H/Alif_1/trial_17_l.png,tempgraphs/sub02_h/Alif_1/trial_17_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_17_l_segmented.csv,created: exact completed-graph display transform,16.42,21.84
Sub02_H/Alif_1/trial_17_r.png,tempgraphs/sub02_h/Alif_1/trial_17_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_17_r_segmented.csv,created: exact completed-graph display transform,16.42,21.84
Sub02_H/Alif_1/trial_18_l.png,tempgraphs/sub02_h/Alif_1/trial_18_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_18_l_segmented.csv,created: exact completed-graph display transform,17.52,22.75
Sub02_H/Alif_1/trial_18_r.png,tempgraphs/sub02_h/Alif_1/trial_18_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_18_r_segmented.csv,created: exact completed-graph display transform,17.52,22.75
Sub02_H/Alif_1/trial_19_l.png,tempgraphs/sub02_h/Alif_1/trial_19_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_19_l_segmented.csv,created: exact completed-graph display transform,19.19,26.89
Sub02_H/Alif_1/trial_19_r.png,tempgraphs/sub02_h/Alif_1/trial_19_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_19_r_segmented.csv,created: exact completed-graph display transform,19.19,26.89
Sub02_H/Alif_1/trial_20_l.png,tempgraphs/sub02_h/Alif_1/trial_20_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_20_l_segmented.csv,created: exact completed-graph display transform,16.26,21.69
Sub02_H/Alif_1/trial_20_r.png,tempgraphs/sub02_h/Alif_1/trial_20_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_20_r_segmented.csv,created: exact completed-graph display transform,16.26,21.69
Sub02_H/Alif_21/trial_01_l.png,tempgraphs/sub02_h/Alif_21/trial_01_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,17.68,23.53
Sub02_H/Alif_21/trial_01_r.png,tempgraphs/sub02_h/Alif_21/trial_01_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,17.68,23.53
Sub02_H/Alif_21/trial_02_l.png,tempgraphs/sub02_h/Alif_21/trial_02_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_02_l_segmented.csv,created: exact completed-graph display transform,16.42,23.03
Sub02_H/Alif_21/trial_02_r.png,tempgraphs/sub02_h/Alif_21/trial_02_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_02_r_segmented.csv,created: exact completed-graph display transform,16.42,23.03
Sub02_H/Alif_21/trial_03_l.png,tempgraphs/sub02_h/Alif_21/trial_03_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_03_l_segmented.csv,created: exact completed-graph display transform,17.27,22.4
Sub02_H/Alif_21/trial_03_r.png,tempgraphs/sub02_h/Alif_21/trial_03_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_03_r_segmented.csv,created: exact completed-graph display transform,17.27,22.4
Sub02_H/Alif_21/trial_04_l.png,tempgraphs/sub02_h/Alif_21/trial_04_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_04_l_segmented.csv,created: exact completed-graph display transform,16.30,25.28
Sub02_H/Alif_21/trial_04_r.png,tempgraphs/sub02_h/Alif_21/trial_04_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_04_r_segmented.csv,created: exact completed-graph display transform,16.30,25.28
Sub02_H/Alif_21/trial_05_l.png,tempgraphs/sub02_h/Alif_21/trial_05_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_05_l_segmented.csv,created: exact completed-graph display transform,16.32,20.72
Sub02_H/Alif_21/trial_05_r.png,tempgraphs/sub02_h/Alif_21/trial_05_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_05_r_segmented.csv,created: exact completed-graph display transform,16.32,20.72
Sub02_H/Alif_21/trial_06_l.png,tempgraphs/sub02_h/Alif_21/trial_06_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_06_l_segmented.csv,created: exact completed-graph display transform,15.85,20.58
Sub02_H/Alif_21/trial_06_r.png,tempgraphs/sub02_h/Alif_21/trial_06_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_06_r_segmented.csv,created: exact completed-graph display transform,15.85,20.58
Sub02_H/Alif_21/trial_07_l.png,tempgraphs/sub02_h/Alif_21/trial_07_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_07_l_segmented.csv,created: exact completed-graph display transform,16.29,22.82
Sub02_H/Alif_21/trial_07_r.png,tempgraphs/sub02_h/Alif_21/trial_07_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_07_r_segmented.csv,created: exact completed-graph display transform,16.29,22.82
Sub02_H/Alif_21/trial_08_l.png,tempgraphs/sub02_h/Alif_21/trial_08_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_08_l_segmented.csv,created: exact completed-graph display transform,16.55,21.28
Sub02_H/Alif_21/trial_08_r.png,tempgraphs/sub02_h/Alif_21/trial_08_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_08_r_segmented.csv,created: exact completed-graph display transform,16.55,21.28
Sub02_H/Alif_21/trial_09_l.png,tempgraphs/sub02_h/Alif_21/trial_09_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_09_l_segmented.csv,created: exact completed-graph display transform,16.73,21.02
Sub02_H/Alif_21/trial_09_r.png,tempgraphs/sub02_h/Alif_21/trial_09_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,16.73,21.02
Sub02_H/Alif_30/trial_01_l.png,tempgraphs/sub02_h/Alif_30/trial_01_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_01_l_segmented.csv,created: exact completed-graph display transform,15.82,19.89
Sub02_H/Alif_30/trial_01_r.png,tempgraphs/sub02_h/Alif_30/trial_01_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_01_r_segmented.csv,created: exact completed-graph display transform,15.82,19.89
Sub02_H/Alif_30/trial_02_l.png,tempgraphs/sub02_h/Alif_30/trial_02_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_02_l_segmented.csv,created: exact completed-graph display transform,16.29,20.88
Sub02_H/Alif_30/trial_02_r.png,tempgraphs/sub02_h/Alif_30/trial_02_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_02_r_segmented.csv,created: exact completed-graph display transform,16.29,20.88
Sub02_H/Alif_30/trial_03_l.png,tempgraphs/sub02_h/Alif_30/trial_03_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_03_l_segmented.csv,created: exact completed-graph display transform,15.41,21.51
Sub02_H/Alif_30/trial_03_r.png,tempgraphs/sub02_h/Alif_30/trial_03_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_03_r_segmented.csv,created: exact completed-graph display transform,15.41,21.51
Sub02_H/Alif_30/trial_04_l.png,tempgraphs/sub02_h/Alif_30/trial_04_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_04_l_segmented.csv,created: exact completed-graph display transform,15.80,20.73
Sub02_H/Alif_30/trial_04_r.png,tempgraphs/sub02_h/Alif_30/trial_04_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_04_r_segmented.csv,created: exact completed-graph display transform,15.80,20.73
Sub02_H/Alif_30/trial_05_l.png,tempgraphs/sub02_h/Alif_30/trial_05_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_05_l_segmented.csv,created: exact completed-graph display transform,18.74,23.86
Sub02_H/Alif_30/trial_05_r.png,tempgraphs/sub02_h/Alif_30/trial_05_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_05_r_segmented.csv,created: exact completed-graph display transform,18.74,23.86
Sub02_H/Alif_30/trial_06_l.png,tempgraphs/sub02_h/Alif_30/trial_06_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_06_l_segmented.csv,created: exact completed-graph display transform,16.24,22.7
Sub02_H/Alif_30/trial_06_r.png,tempgraphs/sub02_h/Alif_30/trial_06_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_06_r_segmented.csv,created: exact completed-graph display transform,16.24,22.7
Sub02_H/Alif_30/trial_07_l.png,tempgraphs/sub02_h/Alif_30/trial_07_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_07_l_segmented.csv,created: exact completed-graph display transform,15.42,20.65
Sub02_H/Alif_30/trial_07_r.png,tempgraphs/sub02_h/Alif_30/trial_07_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_07_r_segmented.csv,created: exact completed-graph display transform,15.42,20.65
Sub02_H/Alif_30/trial_08_l.png,tempgraphs/sub02_h/Alif_30/trial_08_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_08_l_segmented.csv,created: exact completed-graph display transform,15.78,19.95
Sub02_H/Alif_30/trial_08_r.png,tempgraphs/sub02_h/Alif_30/trial_08_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_08_r_segmented.csv,created: exact completed-graph display transform,15.78,19.95
Sub02_H/Alif_30/trial_09_l.png,tempgraphs/sub02_h/Alif_30/trial_09_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_09_l_segmented.csv,created: exact completed-graph display transform,15.27,19.95
Sub02_H/Alif_30/trial_09_r.png,tempgraphs/sub02_h/Alif_30/trial_09_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_09_r_segmented.csv,created: exact completed-graph display transform,15.27,19.95
Sub02_H/Alif_30/trial_10_l.png,tempgraphs/sub02_h/Alif_30/trial_10_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_10_l_segmented.csv,created: exact completed-graph display transform,15.31,20.71
Sub02_H/Alif_30/trial_10_r.png,tempgraphs/sub02_h/Alif_30/trial_10_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_10_r_segmented.csv,created: exact completed-graph display transform,15.31,20.71
Sub02_H/Alif_30/trial_11_l.png,tempgraphs/sub02_h/Alif_30/trial_11_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_11_l_segmented.csv,created: exact completed-graph display transform,15.50,21.98
Sub02_H/Alif_30/trial_11_r.png,tempgraphs/sub02_h/Alif_30/trial_11_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_11_r_segmented.csv,created: exact completed-graph display transform,15.50,21.98
Sub02_H/Alif_30/trial_12_l.png,tempgraphs/sub02_h/Alif_30/trial_12_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_12_l_segmented.csv,created: exact completed-graph display transform,15.33,21.25
Sub02_H/Alif_30/trial_12_r.png,tempgraphs/sub02_h/Alif_30/trial_12_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_12_r_segmented.csv,created: exact completed-graph display transform,15.33,21.25
Sub02_H/Alif_30/trial_13_l.png,tempgraphs/sub02_h/Alif_30/trial_13_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_13_l_segmented.csv,created: exact completed-graph display transform,16.61,20.61
Sub02_H/Alif_30/trial_13_r.png,tempgraphs/sub02_h/Alif_30/trial_13_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_13_r_segmented.csv,created: exact completed-graph display transform,16.61,20.61
Sub03_H/Amit_1/trial_02_l.png,tempgraphs/sub03_h/Amit_1/trial_02_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_02_l_segmented.csv,created: exact completed-graph display transform,15.10,18.96
Sub03_H/Amit_1/trial_02_r.png,tempgraphs/sub03_h/Amit_1/trial_02_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_02_r_segmented.csv,created: exact completed-graph display transform,15.10,18.96
Sub03_H/Amit_1/trial_03_l.png,tempgraphs/sub03_h/Amit_1/trial_03_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_03_l_segmented.csv,created: exact completed-graph display transform,15.41,21.39
Sub03_H/Amit_1/trial_03_r.png,tempgraphs/sub03_h/Amit_1/trial_03_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_03_r_segmented.csv,created: exact completed-graph display transform,15.41,21.39
Sub03_H/Amit_1/trial_04_l.png,tempgraphs/sub03_h/Amit_1/trial_04_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_04_l_segmented.csv,created: exact completed-graph display transform,15.73,20.03
Sub03_H/Amit_1/trial_04_r.png,tempgraphs/sub03_h/Amit_1/trial_04_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_04_r_segmented.csv,created: exact completed-graph display transform,15.73,20.03
Sub03_H/Amit_1/trial_05_l.png,tempgraphs/sub03_h/Amit_1/trial_05_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_05_l_segmented.csv,created: exact completed-graph display transform,15.86,20.64
Sub03_H/Amit_1/trial_05_r.png,tempgraphs/sub03_h/Amit_1/trial_05_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_05_r_segmented.csv,created: exact completed-graph display transform,15.86,20.64
Sub03_H/Amit_1/trial_06_l.png,tempgraphs/sub03_h/Amit_1/trial_06_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_06_l_segmented.csv,created: exact completed-graph display transform,16.06,20.7
Sub03_H/Amit_1/trial_06_r.png,tempgraphs/sub03_h/Amit_1/trial_06_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_06_r_segmented.csv,created: exact completed-graph display transform,16.06,20.7
Sub03_H/Amit_1/trial_07_l.png,tempgraphs/sub03_h/Amit_1/trial_07_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_07_l_segmented.csv,created: exact completed-graph display transform,16.99,21.34
Sub03_H/Amit_1/trial_07_r.png,tempgraphs/sub03_h/Amit_1/trial_07_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_07_r_segmented.csv,created: exact completed-graph display transform,16.99,21.34
Sub03_H/Amit_1/trial_08_l.png,tempgraphs/sub03_h/Amit_1/trial_08_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_08_l_segmented.csv,created: exact completed-graph display transform,15.41,21.96
Sub03_H/Amit_1/trial_08_r.png,tempgraphs/sub03_h/Amit_1/trial_08_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_08_r_segmented.csv,created: exact completed-graph display transform,15.41,21.96
Sub03_H/Amit_1/trial_09_l.png,tempgraphs/sub03_h/Amit_1/trial_09_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_09_l_segmented.csv,created: exact completed-graph display transform,15.44,20.53
Sub03_H/Amit_1/trial_09_r.png,tempgraphs/sub03_h/Amit_1/trial_09_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_09_r_segmented.csv,created: exact completed-graph display transform,15.44,20.53
Sub03_H/Amit_1/trial_10_l.png,tempgraphs/sub03_h/Amit_1/trial_10_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_10_l_segmented.csv,created: exact completed-graph display transform,15.80,21.15
Sub03_H/Amit_1/trial_10_r.png,tempgraphs/sub03_h/Amit_1/trial_10_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_10_r_segmented.csv,created: exact completed-graph display transform,15.80,21.15
Sub03_H/Amit_1/trial_11_l.png,tempgraphs/sub03_h/Amit_1/trial_11_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_11_l_segmented.csv,created: exact completed-graph display transform,17.28,22.06
Sub03_H/Amit_1/trial_11_r.png,tempgraphs/sub03_h/Amit_1/trial_11_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_11_r_segmented.csv,created: exact completed-graph display transform,17.28,22.06
Sub03_H/Amit_1/trial_12_l.png,tempgraphs/sub03_h/Amit_1/trial_12_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_12_l_segmented.csv,created: exact completed-graph display transform,16.66,21.84
Sub03_H/Amit_1/trial_12_r.png,tempgraphs/sub03_h/Amit_1/trial_12_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_12_r_segmented.csv,created: exact completed-graph display transform,16.66,21.84
Sub03_H/Amit_1/trial_13_l.png,tempgraphs/sub03_h/Amit_1/trial_13_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_13_l_segmented.csv,created: exact completed-graph display transform,15.75,19.15
Sub03_H/Amit_1/trial_13_r.png,tempgraphs/sub03_h/Amit_1/trial_13_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_13_r_segmented.csv,created: exact completed-graph display transform,15.75,19.15
Sub03_H/Amit_1/trial_14_l.png,tempgraphs/sub03_h/Amit_1/trial_14_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_14_l_segmented.csv,created: exact completed-graph display transform,16.92,20.93
Sub03_H/Amit_1/trial_14_r.png,tempgraphs/sub03_h/Amit_1/trial_14_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_14_r_segmented.csv,created: exact completed-graph display transform,16.92,20.93
Sub03_H/Amit_1/trial_15_l.png,tempgraphs/sub03_h/Amit_1/trial_15_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_15_l_segmented.csv,created: exact completed-graph display transform,16.92,20.41
Sub03_H/Amit_1/trial_15_r.png,tempgraphs/sub03_h/Amit_1/trial_15_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_15_r_segmented.csv,created: exact completed-graph display transform,16.92,20.41
Sub03_H/Amit_1/trial_16_l.png,tempgraphs/sub03_h/Amit_1/trial_16_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_16_l_segmented.csv,created: exact completed-graph display transform,16.18,19.94
Sub03_H/Amit_1/trial_16_r.png,tempgraphs/sub03_h/Amit_1/trial_16_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_16_r_segmented.csv,created: exact completed-graph display transform,16.18,19.94
Sub03_H/Amit_1/trial_17_l.png,tempgraphs/sub03_h/Amit_1/trial_17_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_17_l_segmented.csv,created: exact completed-graph display transform,16.47,19.39
Sub03_H/Amit_1/trial_17_r.png,tempgraphs/sub03_h/Amit_1/trial_17_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_17_r_segmented.csv,created: exact completed-graph display transform,16.47,19.39
Sub03_H/Amit_1/trial_18_l.png,tempgraphs/sub03_h/Amit_1/trial_18_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_18_l_segmented.csv,created: exact completed-graph display transform,20.44,22.26
Sub03_H/Amit_1/trial_18_r.png,tempgraphs/sub03_h/Amit_1/trial_18_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_18_r_segmented.csv,created: exact completed-graph display transform,20.44,22.26
Sub03_H/Amit_1/trial_19_l.png,tempgraphs/sub03_h/Amit_1/trial_19_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_19_l_segmented.csv,created: exact completed-graph display transform,15.69,20.64
Sub03_H/Amit_1/trial_19_r.png,tempgraphs/sub03_h/Amit_1/trial_19_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_19_r_segmented.csv,created: exact completed-graph display transform,15.69,20.64
