normalized_sslw_percent,fmg_channel_2_mean,fmg_channel_2_standard_deviation,contributing_trace_count
28.762541806,259.911956522,200.677749071,40
29.0969899666,250.704598662,194.911311553,40
29.4314381271,240.645944816,190.97030439,40
29.7658862876,228.913879599,188.73606051,40
30.1003344482,221.137541806,186.641236479,40
30.4347826087,212.992391304,183.919460749,40
30.7692307692,206.415384615,177.348526751,40
31.1036789298,200.97951505,169.44854753,40
31.4381270903,194.954765886,158.905790555,40
31.7725752508,187.507859532,151.149527843,40
32.1070234114,181.121404682,144.3997909,40
32.4414715719,179.067056856,140.006757503,40
32.7759197324,173.993060201,137.913970254,40
33.110367893,168.298076923,134.2294679,40
33.4448160535,165.82951505,131.340630727,40
33.779264214,164.438545151,128.745810057,40
34.1137123746,161.776295987,124.691929671,40
34.4481605351,162.244147157,122.464713888,40
34.7826086957,166.005434783,123.262330789,40
35.1170568562,170.223076923,125.4308861,40
35.4515050167,174.353344482,130.375779403,40
35.7859531773,179.513419732,137.642016585,40
36.1204013378,184.966889632,147.360776941,40
36.4548494983,187.037667224,154.662441341,40
36.7892976589,189.407943144,161.052556609,40
37.1237458194,190.710869565,165.548401903,40
37.4581939799,195.200334448,171.985082029,40
37.7926421405,201.236204013,178.259872221,40
38.127090301,205.956020067,185.121268496,40
38.4615384615,212.328846154,191.264304092,40
38.7959866221,219.29673913,196.278106413,40
39.1304347826,227.09673913,201.255789873,40
39.4648829431,233.658946488,206.892602736,40
39.7993311037,237.703428094,210.455431425,40
40.1337792642,239.237959866,210.938346001,40
40.4682274247,238.790133779,209.186466546,40
40.8026755853,239.004807692,205.616360964,40
41.1371237458,239.836831104,202.003445836,40
41.4715719064,238.460493311,197.953365895,40
41.8060200669,236.224122074,196.223282593,40
42.1404682274,233.060869565,194.62521108,40
42.474916388,226.972408027,193.636258431,40
42.8093645485,225.080183946,192.334037582,40
43.143812709,223.501003344,189.014978877,40
43.4782608696,218.607608696,185.541237535,40
43.8127090301,212.093060201,182.809334125,40
44.1471571906,207.769648829,181.210940934,40
44.4816053512,206.615384615,177.765847434,40
44.8160535117,204.442265886,173.426509248,40
45.1505016722,199.892809365,167.776602008,40
45.4849498328,192.827842809,163.110430896,40
45.8193979933,187.17951505,157.733397134,40
46.1538461538,180.328846154,152.998015019,40
46.4882943144,173.508319398,150.828561424,40
46.8227424749,171.6,150.634572647,40
47.1571906355,171.697826087,152.25362675,40
47.491638796,172.110367893,155.144808435,40
47.8260869565,177.2125,159.155840771,40
48.1605351171,182.683277592,164.107752304,40
48.4949832776,191.868478261,169.87458681,40
48.8294314381,200.155643813,174.989456237,40
49.1638795987,206.714673913,179.44249998,40
49.4983277592,209.900668896,181.481896754,40
49.8327759197,209.973536789,180.411912759,40
50.1672240803,209.716471572,178.649728591,40
50.5016722408,210.044899666,177.638032417,40
50.8361204013,212.983277592,177.367620486,40
51.1705685619,215.360702341,179.381618314,40
51.5050167224,218.789632107,185.833872359,40
51.8394648829,221.121070234,191.434649138,40
52.1739130435,224.199456522,196.032401242,40
52.508361204,227.330183946,196.652588519,40
52.8428093645,230.827006689,195.333758087,40
53.1772575251,234.603762542,195.254365894,40
53.5117056856,238.374958194,195.467636132,40
53.8461538462,238.857692308,194.584954713,40
54.1806020067,235.058946488,192.243850487,40
54.5150501672,228.824832776,190.015242358,40
54.8494983278,221.081647157,189.782229198,40
55.1839464883,212.928595318,190.135259294,40
55.5183946488,209.354682274,189.76701874,40
55.8528428094,205.631396321,187.392911083,40
56.1872909699,203.27951505,182.943162491,40
56.5217391304,201.45,177.238723422,40
56.856187291,200.372575251,171.140822005,40
57.1906354515,199.78770903,166.265081924,40
57.525083612,196.392182274,161.888275128,40
57.8595317726,193.766973244,159.676435793,40
58.1939799331,191.405016722,159.151901207,40
58.5284280936,189.137374582,157.13595273,40
58.8628762542,183.890217391,154.527151112,40
59.1973244147,177.880936455,153.658243022,40
59.5317725753,175.258319398,154.555395617,40
59.8662207358,176.897324415,156.473693541,40
60.2006688963,183.845986622,160.91709609,40
60.5351170569,192.437876254,167.631619601,40
60.8695652174,202.10326087,173.939093073,40
61.2040133779,207.342600334,179.262236241,40
61.5384615385,214.384615385,185.170648146,40
61.872909699,216.871446488,189.285268597,40
62.2073578595,218.768938127,191.320055087,40
62.5418060201,219.314297659,192.952416759,40
62.8762541806,220.861538462,193.026678916,40
63.2107023411,222.057190635,192.753340046,40
63.5451505017,221.164423077,193.050312984,40
63.8795986622,222.840677258,194.248495699,40
64.2140468227,226.75041806,197.753417382,40
64.5484949833,233.646864548,203.055523692,40
64.8829431438,236.825459866,208.984265492,40
65.2173913043,242.329891304,212.34760998,40
65.5518394649,247.899205686,214.031581669,40
65.8862876254,251.778971572,213.087392144,40
66.220735786,250.582274247,210.496685762,40
66.5551839465,250.655978261,206.039924751,40
66.889632107,246.006270903,200.18049011,40
67.2240802676,239.1840301,195.059061851,40
67.5585284281,232.659197324,189.171395799,40
67.8929765886,222.218478261,186.252514557,40
68.2274247492,211.247742475,183.930346799,40
68.5618729097,201.57867893,181.598341309,40
68.8963210702,198.259615385,179.276462567,40
69.2307692308,194.294230769,177.465401151,40
69.5652173913,193.457065217,173.631369825,40
69.8996655518,192.28235786,168.319181883,40
70.2341137124,189.37173913,165.028576084,40
70.5685618729,191.224749164,160.503483812,40
70.9030100334,192.782859532,156.147325215,40
71.237458194,193.636036789,156.313630807,40
71.5719063545,193.643311037,157.128114895,40
71.9063545151,191.660033445,157.428324478,40
72.2408026756,189.085075251,159.074210502,40
72.5752508361,186.438545151,160.347080199,40
72.9096989967,185.195944816,160.34363429,40
73.2441471572,188.857274247,162.91480408,40
73.5785953177,194.697575251,169.910922985,40
73.9130434783,203.102173913,178.874181302,40
74.2474916388,210.068812709,186.99007156,40
74.5819397993,214.781187291,192.352941671,40
74.9163879599,217.6284699,194.362784869,40
75.2508361204,219.804138796,194.85418187,40
75.5852842809,220.425919732,195.714671023,40
75.9197324415,223.805267559,197.440781262,40
76.254180602,227.422408027,198.327872358,40
76.5886287625,229.264464883,198.936517286,40
76.9230769231,229.626923077,200.935654976,40
77.2575250836,232.66722408,203.276224206,40
77.5919732441,235.133570234,206.178542046,40
77.9264214047,239.040008361,207.181148773,40
78.2608695652,242.579347826,207.638782565,40
78.5953177258,248.784197324,205.81110786,40
78.9297658863,253.430267559,204.086227597,40
79.2642140468,252.269732441,200.923857382,40
79.5986622074,246.023327759,199.579443984,40
79.9331103679,236.783862876,199.2133959,40
80.2675585284,229.910367893,199.452034352,40
80.602006689,225.217056856,200.218798672,40
80.9364548495,221.318478261,199.618134368,40
81.27090301,219.289799331,197.643393512,40
81.6053511706,217.391973244,195.463837757,40
81.9397993311,218.555518395,191.77702203,40
82.2742474916,217.397324415,189.299563245,40
82.6086956522,214.95,187.018462831,40
82.9431438127,213.582399666,184.090274339,40
83.2775919732,211.837667224,179.510135951,40
83.6120401338,208.048996656,176.21073815,40
83.9464882943,206.886120401,172.432985409,40
84.2809364548,207.627508361,169.843757948,40
84.6153846154,210.292307692,167.979538941,40
84.9498327759,210.303135451,168.064787937,40
85.2842809365,210.575668896,167.463399147,40
85.618729097,210.931688963,168.227766833,40
85.9531772575,212.489130435,171.021788644,40
86.2876254181,213.928010033,176.744660453,40
86.6220735786,214.389088629,183.082094964,40
86.9565217391,213.160869565,187.572101814,40
87.2909698997,209.52541806,188.677164332,40
87.6254180602,208.196989967,188.341481264,40
87.9598662207,205.546655518,187.835604684,40
88.2943143813,206.053428094,187.417543502,40
88.6287625418,207.891638796,187.39415818,40
88.9632107023,210.95861204,187.512083219,40
89.2976588629,215.020986622,189.595465926,40
89.6321070234,217.938879599,191.86110559,40
89.9665551839,222.831270903,193.020750078,40
90.3010033445,224.278846154,191.385025609,40
90.635451505,222.239924749,188.561240873,40
90.9698996656,221.282023411,184.405008748,40
91.3043478261,219.003804348,178.624384517,40
91.6387959866,213.998704013,171.86798946,40
91.9732441472,207.147408027,167.645661102,40
92.3076923077,204.075,169.349373201,40
92.6421404682,201.002424749,176.475794998,40
92.9765886288,200.005183946,182.150294904,40
93.3110367893,197.056438127,185.147948837,40
93.6454849498,196.268478261,186.67382563,40
93.9799331104,196.221070234,186.459785486,40
94.3143812709,198.576672241,182.997519306,40
94.6488294314,198.941137124,178.486137697,40
94.983277592,197.196404682,171.746208018,40
95.3177257525,194.545108696,165.191666378,40
95.652173913,191.713043478,159.771561227,40
95.9866220736,188.957023411,155.589466524,40
96.3210702341,186.785744147,152.800811233,40
96.6555183946,185.788461538,151.995547698,40
96.9899665552,186.026170569,150.033116934,40
97.3244147157,183.775,147.985889308,40
97.6588628763,183.104849498,148.068473014,40
97.9933110368,186.11680602,148.147079746,40
98.3277591973,189.434615385,152.49390835,40
98.6622073579,196.944565217,163.426095563,40
98.9966555184,202.190133779,176.841972223,40
99.3311036789,205.58256689,187.832648233,40
99.6655518395,206.442558528,195.700956051,40
100,205.5375,199.1966173,40
