png,source_complete_graph,source_segmented_csv,status,sslw_start_seconds,sslw_end_seconds
Sub02_H/Alif_1/trial_03_r.png,tempgraphs/sub02_h/Alif_1/trial_03_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_03_r_segmented.csv,created: exact completed-graph display transform,13.07,16.96
Sub02_H/Alif_1/trial_04_l.png,tempgraphs/sub02_h/Alif_1/trial_04_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_04_l_segmented.csv,created: exact completed-graph display transform,7.32,16.85
Sub02_H/Alif_1/trial_04_r.png,tempgraphs/sub02_h/Alif_1/trial_04_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_04_r_segmented.csv,created: exact completed-graph display transform,7.32,16.85
Sub02_H/Alif_1/trial_05_l.png,tempgraphs/sub02_h/Alif_1/trial_05_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_05_l_segmented.csv,created: exact completed-graph display transform,12.89,15.52
Sub02_H/Alif_1/trial_05_r.png,tempgraphs/sub02_h/Alif_1/trial_05_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_05_r_segmented.csv,created: exact completed-graph display transform,12.89,15.52
Sub02_H/Alif_1/trial_06_l.png,tempgraphs/sub02_h/Alif_1/trial_06_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_06_l_segmented.csv,created: exact completed-graph display transform,6.69,16.11
Sub02_H/Alif_1/trial_06_r.png,tempgraphs/sub02_h/Alif_1/trial_06_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_06_r_segmented.csv,created: exact completed-graph display transform,6.69,16.11
Sub02_H/Alif_1/trial_07_l.png,tempgraphs/sub02_h/Alif_1/trial_07_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_07_l_segmented.csv,created: exact completed-graph display transform,10.97,16.52
Sub02_H/Alif_1/trial_07_r.png,tempgraphs/sub02_h/Alif_1/trial_07_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_07_r_segmented.csv,created: exact completed-graph display transform,10.97,16.52
Sub02_H/Alif_1/trial_08_l.png,tempgraphs/sub02_h/Alif_1/trial_08_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_08_l_segmented.csv,created: exact completed-graph display transform,8.03,17.53
Sub02_H/Alif_1/trial_08_r.png,tempgraphs/sub02_h/Alif_1/trial_08_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_08_r_segmented.csv,created: exact completed-graph display transform,8.03,17.53
Sub02_H/Alif_1/trial_09_l.png,tempgraphs/sub02_h/Alif_1/trial_09_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_09_l_segmented.csv,created: exact completed-graph display transform,6.97,15.85
Sub02_H/Alif_1/trial_09_r.png,tempgraphs/sub02_h/Alif_1/trial_09_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_09_r_segmented.csv,created: exact completed-graph display transform,6.97,15.85
Sub02_H/Alif_1/trial_10_l.png,tempgraphs/sub02_h/Alif_1/trial_10_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_10_l_segmented.csv,created: exact completed-graph display transform,10.85,16.16
Sub02_H/Alif_1/trial_10_r.png,tempgraphs/sub02_h/Alif_1/trial_10_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_10_r_segmented.csv,created: exact completed-graph display transform,10.85,16.16
Sub02_H/Alif_1/trial_11_l.png,tempgraphs/sub02_h/Alif_1/trial_11_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_11_l_segmented.csv,created: exact completed-graph display transform,11.54,16.84
Sub02_H/Alif_1/trial_11_r.png,tempgraphs/sub02_h/Alif_1/trial_11_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_11_r_segmented.csv,created: exact completed-graph display transform,11.54,16.84
Sub02_H/Alif_1/trial_12_l.png,tempgraphs/sub02_h/Alif_1/trial_12_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_12_l_segmented.csv,created: exact completed-graph display transform,10.37,15.74
Sub02_H/Alif_1/trial_12_r.png,tempgraphs/sub02_h/Alif_1/trial_12_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_12_r_segmented.csv,created: exact completed-graph display transform,10.37,15.74
Sub02_H/Alif_1/trial_13_l.png,tempgraphs/sub02_h/Alif_1/trial_13_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_13_l_segmented.csv,created: exact completed-graph display transform,14.37,17.34
Sub02_H/Alif_1/trial_13_r.png,tempgraphs/sub02_h/Alif_1/trial_13_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_13_r_segmented.csv,created: exact completed-graph display transform,14.37,17.34
Sub02_H/Alif_1/trial_14_l.png,tempgraphs/sub02_h/Alif_1/trial_14_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_14_l_segmented.csv,created: exact completed-graph display transform,6.97,16.87
Sub02_H/Alif_1/trial_14_r.png,tempgraphs/sub02_h/Alif_1/trial_14_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_14_r_segmented.csv,created: exact completed-graph display transform,6.97,16.87
Sub02_H/Alif_1/trial_15_l.png,tempgraphs/sub02_h/Alif_1/trial_15_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_15_l_segmented.csv,created: exact completed-graph display transform,6.90,17.19
Sub02_H/Alif_1/trial_15_r.png,tempgraphs/sub02_h/Alif_1/trial_15_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_15_r_segmented.csv,created: exact completed-graph display transform,6.90,17.19
Sub02_H/Alif_1/trial_16_l.png,tempgraphs/sub02_h/Alif_1/trial_16_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_16_l_segmented.csv,created: exact completed-graph display transform,7.23,16.58
Sub02_H/Alif_1/trial_16_r.png,tempgraphs/sub02_h/Alif_1/trial_16_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_16_r_segmented.csv,created: exact completed-graph display transform,7.23,16.58
Sub02_H/Alif_1/trial_17_l.png,tempgraphs/sub02_h/Alif_1/trial_17_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_17_l_segmented.csv,created: exact completed-graph display transform,10.85,16.42
Sub02_H/Alif_1/trial_17_r.png,tempgraphs/sub02_h/Alif_1/trial_17_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_17_r_segmented.csv,created: exact completed-graph display transform,10.85,16.42
Sub02_H/Alif_1/trial_18_l.png,tempgraphs/sub02_h/Alif_1/trial_18_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_18_l_segmented.csv,created: exact completed-graph display transform,11.05,17.52
Sub02_H/Alif_1/trial_18_r.png,tempgraphs/sub02_h/Alif_1/trial_18_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_18_r_segmented.csv,created: exact completed-graph display transform,11.05,17.52
Sub02_H/Alif_1/trial_19_l.png,tempgraphs/sub02_h/Alif_1/trial_19_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_19_l_segmented.csv,created: exact completed-graph display transform,15.39,19.19
Sub02_H/Alif_1/trial_19_r.png,tempgraphs/sub02_h/Alif_1/trial_19_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_19_r_segmented.csv,created: exact completed-graph display transform,15.39,19.19
Sub02_H/Alif_1/trial_20_l.png,tempgraphs/sub02_h/Alif_1/trial_20_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_20_l_segmented.csv,created: exact completed-graph display transform,10.94,16.26
Sub02_H/Alif_1/trial_20_r.png,tempgraphs/sub02_h/Alif_1/trial_20_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_20_r_segmented.csv,created: exact completed-graph display transform,10.94,16.26
Sub02_H/Alif_21/trial_01_l.png,tempgraphs/sub02_h/Alif_21/trial_01_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,8.26,17.68
Sub02_H/Alif_21/trial_01_r.png,tempgraphs/sub02_h/Alif_21/trial_01_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,8.26,17.68
Sub02_H/Alif_21/trial_02_l.png,tempgraphs/sub02_h/Alif_21/trial_02_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_02_l_segmented.csv,created: exact completed-graph display transform,11.21,16.42
Sub02_H/Alif_21/trial_02_r.png,tempgraphs/sub02_h/Alif_21/trial_02_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_02_r_segmented.csv,created: exact completed-graph display transform,11.21,16.42
Sub02_H/Alif_21/trial_03_l.png,tempgraphs/sub02_h/Alif_21/trial_03_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_03_l_segmented.csv,created: exact completed-graph display transform,8.17,17.27
Sub02_H/Alif_21/trial_03_r.png,tempgraphs/sub02_h/Alif_21/trial_03_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_03_r_segmented.csv,created: exact completed-graph display transform,8.17,17.27
Sub02_H/Alif_21/trial_04_l.png,tempgraphs/sub02_h/Alif_21/trial_04_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_04_l_segmented.csv,created: exact completed-graph display transform,11.13,16.3
Sub02_H/Alif_21/trial_04_r.png,tempgraphs/sub02_h/Alif_21/trial_04_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_04_r_segmented.csv,created: exact completed-graph display transform,11.13,16.3
Sub02_H/Alif_21/trial_05_l.png,tempgraphs/sub02_h/Alif_21/trial_05_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_05_l_segmented.csv,created: exact completed-graph display transform,12.14,16.32
Sub02_H/Alif_21/trial_05_r.png,tempgraphs/sub02_h/Alif_21/trial_05_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_05_r_segmented.csv,created: exact completed-graph display transform,12.14,16.32
Sub02_H/Alif_21/trial_06_l.png,tempgraphs/sub02_h/Alif_21/trial_06_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_06_l_segmented.csv,created: exact completed-graph display transform,5.89,15.85
Sub02_H/Alif_21/trial_06_r.png,tempgraphs/sub02_h/Alif_21/trial_06_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_06_r_segmented.csv,created: exact completed-graph display transform,5.89,15.85
Sub02_H/Alif_21/trial_07_l.png,tempgraphs/sub02_h/Alif_21/trial_07_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_07_l_segmented.csv,created: exact completed-graph display transform,6.77,16.29
Sub02_H/Alif_21/trial_07_r.png,tempgraphs/sub02_h/Alif_21/trial_07_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_07_r_segmented.csv,created: exact completed-graph display transform,6.77,16.29
Sub02_H/Alif_21/trial_08_l.png,tempgraphs/sub02_h/Alif_21/trial_08_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_08_l_segmented.csv,created: exact completed-graph display transform,8.93,16.55
Sub02_H/Alif_21/trial_08_r.png,tempgraphs/sub02_h/Alif_21/trial_08_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_08_r_segmented.csv,created: exact completed-graph display transform,8.93,16.55
Sub02_H/Alif_21/trial_09_l.png,tempgraphs/sub02_h/Alif_21/trial_09_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_09_l_segmented.csv,created: exact completed-graph display transform,6.97,16.73
Sub02_H/Alif_21/trial_09_r.png,tempgraphs/sub02_h/Alif_21/trial_09_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,6.97,16.73
Sub02_H/Alif_30/trial_01_l.png,tempgraphs/sub02_h/Alif_30/trial_01_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_01_l_segmented.csv,created: exact completed-graph display transform,6.98,15.82
Sub02_H/Alif_30/trial_01_r.png,tempgraphs/sub02_h/Alif_30/trial_01_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_01_r_segmented.csv,created: exact completed-graph display transform,6.98,15.82
Sub02_H/Alif_30/trial_02_l.png,tempgraphs/sub02_h/Alif_30/trial_02_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_02_l_segmented.csv,created: exact completed-graph display transform,6.06,16.29
Sub02_H/Alif_30/trial_02_r.png,tempgraphs/sub02_h/Alif_30/trial_02_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_02_r_segmented.csv,created: exact completed-graph display transform,6.06,16.29
Sub02_H/Alif_30/trial_03_l.png,tempgraphs/sub02_h/Alif_30/trial_03_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_03_l_segmented.csv,created: exact completed-graph display transform,8.81,15.41
Sub02_H/Alif_30/trial_03_r.png,tempgraphs/sub02_h/Alif_30/trial_03_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_03_r_segmented.csv,created: exact completed-graph display transform,8.81,15.41
Sub02_H/Alif_30/trial_04_l.png,tempgraphs/sub02_h/Alif_30/trial_04_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_04_l_segmented.csv,created: exact completed-graph display transform,10.23,15.8
Sub02_H/Alif_30/trial_04_r.png,tempgraphs/sub02_h/Alif_30/trial_04_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_04_r_segmented.csv,created: exact completed-graph display transform,10.23,15.8
Sub02_H/Alif_30/trial_05_l.png,tempgraphs/sub02_h/Alif_30/trial_05_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_05_l_segmented.csv,created: exact completed-graph display transform,9.89,18.74
Sub02_H/Alif_30/trial_05_r.png,tempgraphs/sub02_h/Alif_30/trial_05_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_05_r_segmented.csv,created: exact completed-graph display transform,9.89,18.74
Sub02_H/Alif_30/trial_06_l.png,tempgraphs/sub02_h/Alif_30/trial_06_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_06_l_segmented.csv,created: exact completed-graph display transform,14.12,16.24
Sub02_H/Alif_30/trial_06_r.png,tempgraphs/sub02_h/Alif_30/trial_06_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_06_r_segmented.csv,created: exact completed-graph display transform,14.12,16.24
Sub02_H/Alif_30/trial_07_l.png,tempgraphs/sub02_h/Alif_30/trial_07_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_07_l_segmented.csv,created: exact completed-graph display transform,8.87,15.42
Sub02_H/Alif_30/trial_07_r.png,tempgraphs/sub02_h/Alif_30/trial_07_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_07_r_segmented.csv,created: exact completed-graph display transform,8.87,15.42
Sub02_H/Alif_30/trial_08_l.png,tempgraphs/sub02_h/Alif_30/trial_08_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_08_l_segmented.csv,created: exact completed-graph display transform,4.91,15.78
Sub02_H/Alif_30/trial_08_r.png,tempgraphs/sub02_h/Alif_30/trial_08_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_08_r_segmented.csv,created: exact completed-graph display transform,4.91,15.78
Sub02_H/Alif_30/trial_09_l.png,tempgraphs/sub02_h/Alif_30/trial_09_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_09_l_segmented.csv,created: exact completed-graph display transform,6.45,15.27
Sub02_H/Alif_30/trial_09_r.png,tempgraphs/sub02_h/Alif_30/trial_09_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_09_r_segmented.csv,created: exact completed-graph display transform,6.45,15.27
Sub02_H/Alif_30/trial_10_l.png,tempgraphs/sub02_h/Alif_30/trial_10_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_10_l_segmented.csv,created: exact completed-graph display transform,6.22,15.31
Sub02_H/Alif_30/trial_10_r.png,tempgraphs/sub02_h/Alif_30/trial_10_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_10_r_segmented.csv,created: exact completed-graph display transform,6.22,15.31
Sub02_H/Alif_30/trial_11_l.png,tempgraphs/sub02_h/Alif_30/trial_11_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_11_l_segmented.csv,created: exact completed-graph display transform,6.61,15.5
Sub02_H/Alif_30/trial_11_r.png,tempgraphs/sub02_h/Alif_30/trial_11_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_11_r_segmented.csv,created: exact completed-graph display transform,6.61,15.5
Sub02_H/Alif_30/trial_12_l.png,tempgraphs/sub02_h/Alif_30/trial_12_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_12_l_segmented.csv,created: exact completed-graph display transform,9.75,15.33
Sub02_H/Alif_30/trial_12_r.png,tempgraphs/sub02_h/Alif_30/trial_12_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_12_r_segmented.csv,created: exact completed-graph display transform,9.75,15.33
Sub02_H/Alif_30/trial_13_l.png,tempgraphs/sub02_h/Alif_30/trial_13_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_13_l_segmented.csv,created: exact completed-graph display transform,6.08,16.61
Sub02_H/Alif_30/trial_13_r.png,tempgraphs/sub02_h/Alif_30/trial_13_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_13_r_segmented.csv,created: exact completed-graph display transform,6.08,16.61
Sub03_H/Amit_1/trial_02_l.png,tempgraphs/sub03_h/Amit_1/trial_02_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_02_l_segmented.csv,created: exact completed-graph display transform,9.22,15.1
Sub03_H/Amit_1/trial_02_r.png,tempgraphs/sub03_h/Amit_1/trial_02_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_02_r_segmented.csv,created: exact completed-graph display transform,9.22,15.1
Sub03_H/Amit_1/trial_03_l.png,tempgraphs/sub03_h/Amit_1/trial_03_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_03_l_segmented.csv,created: exact completed-graph display transform,5.58,15.41
Sub03_H/Amit_1/trial_03_r.png,tempgraphs/sub03_h/Amit_1/trial_03_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_03_r_segmented.csv,created: exact completed-graph display transform,5.58,15.41
Sub03_H/Amit_1/trial_04_l.png,tempgraphs/sub03_h/Amit_1/trial_04_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_04_l_segmented.csv,created: exact completed-graph display transform,10.92,15.73
Sub03_H/Amit_1/trial_04_r.png,tempgraphs/sub03_h/Amit_1/trial_04_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_04_r_segmented.csv,created: exact completed-graph display transform,10.92,15.73
Sub03_H/Amit_1/trial_05_l.png,tempgraphs/sub03_h/Amit_1/trial_05_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_05_l_segmented.csv,created: exact completed-graph display transform,5.90,15.86
Sub03_H/Amit_1/trial_05_r.png,tempgraphs/sub03_h/Amit_1/trial_05_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_05_r_segmented.csv,created: exact completed-graph display transform,5.90,15.86
Sub03_H/Amit_1/trial_06_l.png,tempgraphs/sub03_h/Amit_1/trial_06_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_06_l_segmented.csv,created: exact completed-graph display transform,10.56,16.06
Sub03_H/Amit_1/trial_06_r.png,tempgraphs/sub03_h/Amit_1/trial_06_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_06_r_segmented.csv,created: exact completed-graph display transform,10.56,16.06
Sub03_H/Amit_1/trial_07_l.png,tempgraphs/sub03_h/Amit_1/trial_07_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_07_l_segmented.csv,created: exact completed-graph display transform,5.40,16.99
Sub03_H/Amit_1/trial_07_r.png,tempgraphs/sub03_h/Amit_1/trial_07_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_07_r_segmented.csv,created: exact completed-graph display transform,5.40,16.99
Sub03_H/Amit_1/trial_08_l.png,tempgraphs/sub03_h/Amit_1/trial_08_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_08_l_segmented.csv,created: exact completed-graph display transform,4.77,15.41
Sub03_H/Amit_1/trial_08_r.png,tempgraphs/sub03_h/Amit_1/trial_08_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_08_r_segmented.csv,created: exact completed-graph display transform,4.77,15.41
Sub03_H/Amit_1/trial_09_l.png,tempgraphs/sub03_h/Amit_1/trial_09_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_09_l_segmented.csv,created: exact completed-graph display transform,10.30,15.44
Sub03_H/Amit_1/trial_09_r.png,tempgraphs/sub03_h/Amit_1/trial_09_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_09_r_segmented.csv,created: exact completed-graph display transform,10.30,15.44
Sub03_H/Amit_1/trial_10_l.png,tempgraphs/sub03_h/Amit_1/trial_10_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_10_l_segmented.csv,created: exact completed-graph display transform,10.31,15.8
Sub03_H/Amit_1/trial_10_r.png,tempgraphs/sub03_h/Amit_1/trial_10_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_10_r_segmented.csv,created: exact completed-graph display transform,10.31,15.8
Sub03_H/Amit_1/trial_11_l.png,tempgraphs/sub03_h/Amit_1/trial_11_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_11_l_segmented.csv,created: exact completed-graph display transform,10.86,17.28
Sub03_H/Amit_1/trial_11_r.png,tempgraphs/sub03_h/Amit_1/trial_11_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_11_r_segmented.csv,created: exact completed-graph display transform,10.86,17.28
Sub03_H/Amit_1/trial_12_l.png,tempgraphs/sub03_h/Amit_1/trial_12_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_12_l_segmented.csv,created: exact completed-graph display transform,12.13,16.66
Sub03_H/Amit_1/trial_12_r.png,tempgraphs/sub03_h/Amit_1/trial_12_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_12_r_segmented.csv,created: exact completed-graph display transform,12.13,16.66
Sub03_H/Amit_1/trial_13_l.png,tempgraphs/sub03_h/Amit_1/trial_13_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_13_l_segmented.csv,created: exact completed-graph display transform,9.01,15.75
Sub03_H/Amit_1/trial_13_r.png,tempgraphs/sub03_h/Amit_1/trial_13_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_13_r_segmented.csv,created: exact completed-graph display transform,9.01,15.75
Sub03_H/Amit_1/trial_14_l.png,tempgraphs/sub03_h/Amit_1/trial_14_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_14_l_segmented.csv,created: exact completed-graph display transform,6.11,16.92
Sub03_H/Amit_1/trial_14_r.png,tempgraphs/sub03_h/Amit_1/trial_14_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_14_r_segmented.csv,created: exact completed-graph display transform,6.11,16.92
Sub03_H/Amit_1/trial_15_l.png,tempgraphs/sub03_h/Amit_1/trial_15_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_15_l_segmented.csv,created: exact completed-graph display transform,6.22,16.92
Sub03_H/Amit_1/trial_15_r.png,tempgraphs/sub03_h/Amit_1/trial_15_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_15_r_segmented.csv,created: exact completed-graph display transform,6.22,16.92
Sub03_H/Amit_1/trial_16_l.png,tempgraphs/sub03_h/Amit_1/trial_16_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_16_l_segmented.csv,created: exact completed-graph display transform,7.71,16.18
Sub03_H/Amit_1/trial_16_r.png,tempgraphs/sub03_h/Amit_1/trial_16_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_16_r_segmented.csv,created: exact completed-graph display transform,7.71,16.18
Sub03_H/Amit_1/trial_17_l.png,tempgraphs/sub03_h/Amit_1/trial_17_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_17_l_segmented.csv,created: exact completed-graph display transform,12.77,16.47
Sub03_H/Amit_1/trial_17_r.png,tempgraphs/sub03_h/Amit_1/trial_17_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_17_r_segmented.csv,created: exact completed-graph display transform,12.77,16.47
Sub03_H/Amit_1/trial_18_l.png,tempgraphs/sub03_h/Amit_1/trial_18_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_18_l_segmented.csv,created: exact completed-graph display transform,16.88,20.44
Sub03_H/Amit_1/trial_18_r.png,tempgraphs/sub03_h/Amit_1/trial_18_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_18_r_segmented.csv,created: exact completed-graph display transform,16.88,20.44
Sub03_H/Amit_1/trial_19_l.png,tempgraphs/sub03_h/Amit_1/trial_19_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_19_l_segmented.csv,created: exact completed-graph display transform,10.44,15.69
Sub03_H/Amit_1/trial_19_r.png,tempgraphs/sub03_h/Amit_1/trial_19_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_19_r_segmented.csv,created: exact completed-graph display transform,10.44,15.69
Sub03_H/Amit_1/trial_20_l.png,tempgraphs/sub03_h/Amit_1/trial_20_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_20_l_segmented.csv,created: exact completed-graph display transform,7.38,18.06
Sub03_H/Amit_1/trial_20_r.png,tempgraphs/sub03_h/Amit_1/trial_20_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_20_r_segmented.csv,created: exact completed-graph display transform,7.38,18.06
Sub03_H/Amit_1/trial_21_l.png,tempgraphs/sub03_h/Amit_1/trial_21_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_21_l_segmented.csv,created: exact completed-graph display transform,9.64,17.71
Sub03_H/Amit_1/trial_21_r.png,tempgraphs/sub03_h/Amit_1/trial_21_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_21_r_segmented.csv,created: exact completed-graph display transform,9.64,17.71
Sub03_H/Amit_1/trial_22_l.png,tempgraphs/sub03_h/Amit_1/trial_22_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_22_l_segmented.csv,created: exact completed-graph display transform,15.06,17.57
Sub03_H/Amit_1/trial_22_r.png,tempgraphs/sub03_h/Amit_1/trial_22_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_22_r_segmented.csv,created: exact completed-graph display transform,15.06,17.57
Sub03_H/Amit_1/trial_23_l.png,tempgraphs/sub03_h/Amit_1/trial_23_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_23_l_segmented.csv,created: exact completed-graph display transform,12.08,17.52
Sub03_H/Amit_1/trial_23_r.png,tempgraphs/sub03_h/Amit_1/trial_23_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_23_r_segmented.csv,created: exact completed-graph display transform,12.08,17.52
