normalized_gi_percent,fmg_channel_7_mean,fmg_channel_7_standard_deviation,contributing_trace_count
56.856187291,242.178595318,241.757064444,40
57.1906354515,242.668436455,242.488166658,40
57.525083612,243.093227425,243.162460506,40
57.8595317726,243.671571906,243.92074478,40
58.1939799331,244.33812709,244.704501869,40
58.5284280936,244.962792642,245.570870477,40
58.8628762542,245.672282609,246.436764624,40
59.1973244147,246.401755853,247.341515727,40
59.5317725753,247.212332776,248.358000239,40
59.8662207358,247.986580268,249.46917576,40
60.2006688963,248.736580268,250.567579217,40
60.5351170569,249.629347826,251.515124282,40
60.8695652174,250.481521739,252.343080887,40
61.2040133779,251.221655518,253.177204491,40
61.5384615385,251.932692308,253.975873142,40
61.872909699,252.580769231,254.821386032,40
62.2073578595,253.11166388,255.652918258,40
62.5418060201,253.657441472,256.480644542,40
62.8762541806,254.256145485,257.351180564,40
63.2107023411,254.877424749,258.202903492,40
63.5451505017,255.585158863,259.024550209,40
63.8795986622,256.32437291,259.829647408,40
64.2140468227,257.023745819,260.447197604,40
64.5484949833,257.702215719,261.104622336,40
64.8829431438,258.296571906,261.811392292,40
65.2173913043,258.983695652,262.552977045,40
65.5518394649,259.722909699,263.203459048,40
65.8862876254,260.484280936,263.699156985,40
66.220735786,261.197909699,264.111885193,40
66.5551839465,261.746404682,264.585717374,40
66.889632107,262.256939799,265.059436978,40
67.2240802676,262.804347826,265.532625233,40
67.5585284281,263.367892977,265.980238761,40
67.8929765886,263.881521739,266.45587806,40
68.2274247492,264.429598662,266.901110291,40
68.5618729097,265.189966555,267.303475311,40
68.8963210702,265.869481605,267.706989048,40
69.2307692308,266.459615385,268.111282142,40
69.5652173913,267.07173913,268.541426921,40
69.8996655518,267.728511706,269.093126313,40
70.2341137124,268.453595318,269.702662724,40
70.5685618729,269.192976589,270.289188248,40
70.9030100334,269.852006689,270.802163852,40
71.237458194,270.474665552,271.288690477,40
71.5719063545,271.107692308,271.764230627,40
71.9063545151,271.713545151,272.228535869,40
72.2408026756,272.310953177,272.721329996,40
72.5752508361,272.977006689,273.169159247,40
72.9096989967,273.598913043,273.633787183,40
73.2441471572,274.147408027,274.160066907,40
73.5785953177,274.860200669,274.733841239,40
73.9130434783,275.594565217,275.341639717,40
74.2474916388,276.398076923,275.919614943,40
74.5819397993,277.162040134,276.492008903,40
74.9163879599,277.886622074,277.060255752,40
75.2508361204,278.354013378,277.623731284,40
75.5852842809,278.747491639,278.193301064,40
75.9197324415,279.06145485,278.781610006,40
76.254180602,279.369899666,279.373060636,40
76.5886287625,279.588210702,279.961646833,40
76.9230769231,279.751923077,280.53268565,40
77.2575250836,279.826505017,281.127508921,40
77.5919732441,280.025250836,281.708150123,40
77.9264214047,280.306521739,282.267234884,40
78.2608695652,280.809782609,282.797015464,40
78.5953177258,281.248745819,283.235745649,40
78.9297658863,281.728511706,283.690916297,40
79.2642140468,282.238210702,284.168174473,40
79.5986622074,282.76229097,284.611542076,40
79.9331103679,283.42111204,284.95487529,40
80.2675585284,284.490635452,285.279111475,40
80.602006689,285.705727425,285.603178245,40
80.9364548495,286.865719064,285.986740459,40
81.27090301,287.956563545,286.378958345,40
81.6053511706,288.906939799,286.798000191,40
81.9397993311,289.71229097,287.223632042,40
82.2742474916,290.448076923,287.692634946,40
82.6086956522,291.269565217,288.167126734,40
82.9431438127,292.082107023,288.675850838,40
83.2775919732,293.02090301,289.221644498,40
83.6120401338,294.005936455,289.763634909,40
83.9464882943,295.102926421,290.312437003,40
84.2809364548,296.132190635,290.893133952,40
84.6153846154,297.111538462,291.486724123,40
84.9498327759,298.078428094,292.08940959,40
85.2842809365,298.964924749,292.68331973,40
85.618729097,300.071697324,293.373589399,40
85.9531772575,301.259991639,294.06480025,40
86.2876254181,302.287583612,294.688727709,40
86.6220735786,303.205058528,295.271027131,40
86.9565217391,304.092934783,295.913116343,40
87.2909698997,304.886078595,296.512052287,40
87.6254180602,305.576505017,297.099239218,40
87.9598662207,306.32048495,297.726215519,40
88.2943143813,307.004765886,298.434756852,40
88.6287625418,307.701170569,299.109722082,40
88.9632107023,308.440133779,299.829766482,40
89.2976588629,309.198244147,300.383379741,40
89.6321070234,310.040719064,300.967359991,40
89.9665551839,310.886622074,301.599975714,40
90.3010033445,311.683277592,302.23498778,40
90.635451505,312.603511706,302.888272773,40
90.9698996656,313.479765886,303.457851199,40
91.3043478261,314.319565217,304.076711939,40
91.6387959866,315.22541806,304.758656975,40
91.9732441472,316.134448161,305.449129157,40
92.3076923077,316.998076923,306.122874587,40
92.6421404682,317.794816054,306.722929296,40
92.9765886288,318.553177258,307.31242373,40
93.3110367893,319.240384615,307.873783309,40
93.6454849498,319.901421405,308.395468451,40
93.9799331104,320.617892977,308.946831271,40
94.3143812709,321.332859532,309.499289028,40
94.6488294314,322.010535117,310.026784451,40
94.983277592,322.638294314,310.540299915,40
95.3177257525,323.152132107,310.946401407,40
95.652173913,323.6,311.291084579,40
95.9866220736,324.026714047,311.642000729,40
96.3210702341,324.501505017,312.001141134,40
96.6555183946,324.950752508,312.355087004,40
96.9899665552,325.279682274,312.656388892,40
97.3244147157,325.629765886,312.931725218,40
97.6588628763,325.973829431,313.208265907,40
97.9933110368,326.354765886,313.413296336,40
98.3277591973,326.728846154,313.577910771,40
98.6622073579,327.033277592,313.751662224,40
98.9966555184,327.29180602,313.903997791,40
99.3311036789,327.484364548,313.997099088,40
99.6655518395,327.648076923,314.046746177,40
100,327.7875,314.079705001,40
