normalized_gi_percent,fmg_channel_8_mean,fmg_channel_8_standard_deviation,contributing_trace_count
52.1739130435,191.469565217,183.032749143,40
52.508361204,192.002424749,183.607280232,40
52.8428093645,192.546571906,184.216460635,40
53.1772575251,193.171404682,184.75514646,40
53.5117056856,193.738628763,185.251396099,40
53.8461538462,194.186538462,185.688631892,40
54.1806020067,194.608110368,186.166800921,40
54.5150501672,195.160618729,186.695551189,40
54.8494983278,195.755685619,187.270750136,40
55.1839464883,196.364966555,187.837898707,40
55.5183946488,197.018812709,188.444629299,40
55.8528428094,197.629013378,189.104536979,40
56.1872909699,198.136705686,189.7139568,40
56.5217391304,198.654347826,190.307887529,40
56.856187291,199.226086957,190.916614465,40
57.1906354515,199.743603679,191.508766487,40
57.525083612,200.24916388,192.058875173,40
57.8595317726,200.772784281,192.606023449,40
58.1939799331,201.217307692,193.197050604,40
58.5284280936,201.686245819,193.831288398,40
58.8628762542,202.176923077,194.474240787,40
59.1973244147,202.718854515,195.107383359,40
59.5317725753,203.137792642,195.701064236,40
59.8662207358,203.556438127,196.340476244,40
60.2006688963,204.179180602,196.996374775,40
60.5351170569,204.955016722,197.751771155,40
60.8695652174,205.669565217,198.530714008,40
61.2040133779,206.239130435,199.337059517,40
61.5384615385,206.8,200.079918056,40
61.872909699,207.474498328,200.807412343,40
62.2073578595,208.092349498,201.574451046,40
62.5418060201,208.783862876,202.402440689,40
62.8762541806,209.548704013,203.149715732,40
63.2107023411,210.247491639,203.843778947,40
63.5451505017,210.923285953,204.511040369,40
63.8795986622,211.59201505,205.241376052,40
64.2140468227,212.31722408,205.888916279,40
64.5484949833,213.046195652,206.507299649,40
64.8829431438,213.752341137,207.059722942,40
65.2173913043,214.360326087,207.599574571,40
65.5518394649,214.967725753,208.131675417,40
65.8862876254,215.598704013,208.641566479,40
66.220735786,216.28277592,209.217135686,40
66.5551839465,216.937625418,209.780440296,40
66.889632107,217.553093645,210.320197349,40
67.2240802676,218.200668896,210.828412937,40
67.5585284281,218.769983278,211.254493928,40
67.8929765886,219.248829431,211.617377675,40
68.2274247492,219.675919732,211.956710555,40
68.5618729097,220.130518395,212.317156065,40
68.8963210702,220.73833612,212.675534774,40
69.2307692308,221.376923077,213.016424902,40
69.5652173913,221.808152174,213.418720826,40
69.8996655518,222.209782609,213.859058614,40
70.2341137124,222.765635452,214.24602272,40
70.5685618729,223.336956522,214.641775277,40
70.9030100334,223.920652174,214.962598191,40
71.237458194,224.570317726,215.337599512,40
71.5719063545,225.189715719,215.729229532,40
71.9063545151,225.808946488,216.174170749,40
72.2408026756,226.420986622,216.634673229,40
72.5752508361,226.928846154,217.048764495,40
72.9096989967,227.372324415,217.565567785,40
73.2441471572,227.824247492,218.128215233,40
73.5785953177,228.372324415,218.587117567,40
73.9130434783,228.882608696,218.987457712,40
74.2474916388,229.150250836,219.435619973,40
74.5819397993,229.364632107,219.860218634,40
74.9163879599,229.692474916,220.269652827,40
75.2508361204,230.256856187,220.627011556,40
75.5852842809,230.846404682,220.998915558,40
75.9197324415,231.290886288,221.467498698,40
76.254180602,231.629180602,221.944397103,40
76.5886287625,231.870234114,222.381046762,40
76.9230769231,232.128846154,222.845913138,40
77.2575250836,232.390217391,223.348268851,40
77.5919732441,232.739882943,223.784898588,40
77.9264214047,233.084113712,224.161225907,40
78.2608695652,233.226086957,224.633737852,40
78.5953177258,233.460451505,225.042798033,40
78.9297658863,233.834448161,225.395163419,40
79.2642140468,234.183862876,225.789391301,40
79.5986622074,234.502759197,226.216831494,40
79.9331103679,234.818812709,226.558399706,40
80.2675585284,235.385451505,226.850841038,40
80.602006689,236.108026756,227.112951107,40
80.9364548495,236.753344482,227.449256128,40
81.27090301,237.378010033,227.73699249,40
81.6053511706,237.961538462,228.060850119,40
81.9397993311,238.482107023,228.441753145,40
82.2742474916,239.072073579,228.838034685,40
82.6086956522,239.663043478,229.204133381,40
82.9431438127,240.179013378,229.616595906,40
83.2775919732,240.648411371,230.01769547,40
83.6120401338,241.17826087,230.318040895,40
83.9464882943,241.97416388,230.616056569,40
84.2809364548,242.866053512,230.91513865,40
84.6153846154,243.844230769,231.252248662,40
84.9498327759,244.715719064,231.638081774,40
85.2842809365,245.422449833,232.060773789,40
85.618729097,246.306647157,232.480155969,40
85.9531772575,247.204138796,232.862281387,40
86.2876254181,248.095192308,233.318660752,40
86.6220735786,248.937332776,233.802707341,40
86.9565217391,249.757065217,234.326164749,40
87.2909698997,250.677299331,234.842189579,40
87.6254180602,251.487959866,235.308306297,40
87.9598662207,252.143979933,235.737926671,40
88.2943143813,252.995234114,236.191141156,40
88.6287625418,254.066889632,236.726413689,40
88.9632107023,255.070652174,237.313948123,40
89.2976588629,255.982441472,237.957857784,40
89.6321070234,256.900501672,238.586925163,40
89.9665551839,257.935200669,239.240099465,40
90.3010033445,258.848494983,239.881924523,40
90.635451505,259.665050167,240.562520896,40
90.9698996656,260.494230769,241.207287306,40
91.3043478261,261.313043478,241.790911173,40
91.6387959866,262.15041806,242.380838896,40
91.9732441472,262.913795987,242.981480684,40
92.3076923077,263.690384615,243.558361162,40
92.6421404682,264.470819398,244.182733701,40
92.9765886288,265.1590301,244.775051168,40
93.3110367893,265.769732441,245.329560051,40
93.6454849498,266.423745819,245.902073714,40
93.9799331104,267.162374582,246.478668814,40
94.3143812709,267.856270903,247.012293882,40
94.6488294314,268.533528428,247.540355731,40
94.983277592,269.182190635,248.101927932,40
95.3177257525,269.70451505,248.58555613,40
95.652173913,270.079347826,249.002061714,40
95.9866220736,270.440551839,249.395117015,40
96.3210702341,270.826505017,249.784626963,40
96.6555183946,271.259991639,250.194596437,40
96.9899665552,271.681103679,250.556149544,40
97.3244147157,272.095192308,250.905291478,40
97.6588628763,272.409949833,251.237570731,40
97.9933110368,272.614841137,251.491111224,40
98.3277591973,272.837207358,251.719679818,40
98.6622073579,273.152424749,252.014416332,40
98.9966555184,273.443143813,252.244574995,40
99.3311036789,273.664632107,252.381377298,40
99.6655518395,273.78770903,252.505661244,40
100,273.875,252.620682793,40
