normalized_gi_percent,fmg_channel_3_mean,fmg_channel_3_standard_deviation,contributing_trace_count
38.127090301,235.685075251,192.98143382,40
38.4615384615,235.624038462,193.086667216,40
38.7959866221,235.583988294,193.099216927,40
39.1304347826,235.595108696,193.11312582,40
39.4648829431,235.670944816,193.172060615,40
39.7993311037,235.792683946,193.218788489,40
40.1337792642,235.911413043,193.22561501,40
40.4682274247,235.977299331,193.30144949,40
40.8026755853,236.061705686,193.414168751,40
41.1371237458,236.257316054,193.553185796,40
41.4715719064,236.487583612,193.707163388,40
41.8060200669,236.576295987,193.827803229,40
42.1404682274,236.727048495,193.996158067,40
42.474916388,236.891722408,194.15989687,40
42.8093645485,237.027215719,194.384576675,40
43.143812709,237.165133779,194.612522484,40
43.4782608696,237.247826087,194.827597968,40
43.8127090301,237.268478261,194.978818237,40
44.1471571906,237.224749164,195.071888454,40
44.4816053512,237.256939799,195.222405029,40
44.8160535117,237.398327759,195.414937794,40
45.1505016722,237.567558528,195.639858364,40
45.4849498328,237.761789298,195.880459939,40
45.8193979933,237.962374582,196.121875971,40
46.1538461538,238.175,196.42285851,40
46.4882943144,238.338545151,196.683887324,40
46.8227424749,238.492056856,196.922255678,40
47.1571906355,238.62006689,197.163161841,40
47.491638796,238.806438127,197.423490191,40
47.8260869565,239.055434783,197.703970429,40
48.1605351171,239.318645485,198.099991846,40
48.4949832776,239.66680602,198.567499854,40
48.8294314381,240.00819398,199.014596237,40
49.1638795987,240.326212375,199.421848537,40
49.4983277592,240.629974916,199.762341605,40
49.8327759197,241.027048495,200.152468959,40
50.1672240803,241.372282609,200.571971258,40
50.5016722408,241.652801003,200.997211222,40
50.8361204013,241.940175585,201.375846198,40
51.1705685619,242.209782609,201.730960561,40
51.5050167224,242.448076923,202.05631811,40
51.8394648829,242.614715719,202.403353002,40
52.1739130435,242.827173913,202.841855365,40
52.508361204,243.140468227,203.377101284,40
52.8428093645,243.480183946,203.919170252,40
53.1772575251,243.77416388,204.344746817,40
53.5117056856,244.01187291,204.690546818,40
53.8461538462,244.278846154,205.062540386,40
54.1806020067,244.626755853,205.512704201,40
54.5150501672,244.996404682,205.965572107,40
54.8494983278,245.305183946,206.329528357,40
55.1839464883,245.626505017,206.672191578,40
55.5183946488,246.018645485,207.057496939,40
55.8528428094,246.439214047,207.468894045,40
56.1872909699,246.876421405,207.935502937,40
56.5217391304,247.313043478,208.440679661,40
56.856187291,247.733277592,208.942623362,40
57.1906354515,248.205309365,209.423774977,40
57.525083612,248.697240803,209.897952293,40
57.8595317726,249.274749164,210.43592529,40
58.1939799331,249.868812709,211.084884245,40
58.5284280936,250.442892977,211.871894772,40
58.8628762542,251.021697324,212.68321267,40
59.1973244147,251.740217391,213.594107917,40
59.5317725753,252.404556856,214.42997219,40
59.8662207358,253.074122074,215.273854479,40
60.2006688963,253.759908027,216.079925953,40
60.5351170569,254.385284281,216.914813434,40
60.8695652174,254.963043478,217.765365256,40
61.2040133779,255.517725753,218.602496471,40
61.5384615385,256.019230769,219.333376629,40
61.872909699,256.581354515,220.01504378,40
62.2073578595,257.120317726,220.675434783,40
62.5418060201,257.659113712,221.30797873,40
62.8762541806,258.208277592,221.937305487,40
63.2107023411,258.708946488,222.459370567,40
63.5451505017,259.164214047,222.933105365,40
63.8795986622,259.662040134,223.463664661,40
64.2140468227,260.21229097,224.072898544,40
64.5484949833,260.704180602,224.677901294,40
64.8829431438,261.110451505,225.174717563,40
65.2173913043,261.567934783,225.614487732,40
65.5518394649,261.959531773,226.058183794,40
65.8862876254,262.35756689,226.537462158,40
66.220735786,262.728846154,226.977145491,40
66.5551839465,263.075292642,227.376372034,40
66.889632107,263.416304348,227.745037556,40
67.2240802676,263.789464883,228.103379012,40
67.5585284281,264.165886288,228.454404528,40
67.8929765886,264.535911371,228.812671924,40
68.2274247492,264.916304348,229.177842852,40
68.5618729097,265.38423913,229.599918879,40
68.8963210702,265.931479933,230.07264059,40
69.2307692308,266.480769231,230.512179112,40
69.5652173913,267.046195652,230.893398845,40
69.8996655518,267.590301003,231.277632203,40
70.2341137124,268.075585284,231.707046957,40
70.5685618729,268.571237458,232.08669057,40
70.9030100334,269.000250836,232.450018949,40
71.237458194,269.469816054,232.853873832,40
71.5719063545,269.918812709,233.211062734,40
71.9063545151,270.312207358,233.576691398,40
72.2408026756,270.71312709,233.933520279,40
72.5752508361,271.105685619,234.345972242,40
72.9096989967,271.522909699,234.729777313,40
73.2441471572,271.872073579,235.04906518,40
73.5785953177,272.273996656,235.359582325,40
73.9130434783,272.668478261,235.625639186,40
74.2474916388,272.990301003,235.85883176,40
74.5819397993,273.332107023,236.108698324,40
74.9163879599,273.654264214,236.379054513,40
75.2508361204,273.967558528,236.674499578,40
75.5852842809,274.312374582,237.006399736,40
75.9197324415,274.596237458,237.370172121,40
76.254180602,274.887458194,237.695265528,40
76.5886287625,275.192391304,237.999018074,40
76.9230769231,275.442307692,238.290224288,40
77.2575250836,275.679013378,238.602722545,40
77.5919732441,276.042558528,238.959006847,40
77.9264214047,276.422575251,239.317177877,40
78.2608695652,276.84673913,239.677782871,40
78.5953177258,277.202842809,239.988803127,40
78.9297658863,277.378428094,240.292578041,40
79.2642140468,277.673578595,240.627366417,40
79.5986622074,278.084197324,241.000389188,40
79.9331103679,278.488670569,241.42356179,40
80.2675585284,278.699665552,241.746390868,40
80.602006689,278.71701505,241.944524237,40
80.9364548495,278.843060201,242.148759133,40
81.27090301,279.243687291,242.500255862,40
81.6053511706,279.728511706,242.903600793,40
81.9397993311,280.237792642,243.343775816,40
82.2742474916,280.844983278,243.843202638,40
82.6086956522,281.376086957,244.283924522,40
82.9431438127,281.889130435,244.745493187,40
83.2775919732,282.477591973,245.234294096,40
83.6120401338,283.21638796,245.716722489,40
83.9464882943,283.870819398,246.155665712,40
84.2809364548,284.464046823,246.620771249,40
84.6153846154,285.098076923,247.096208767,40
84.9498327759,285.792391304,247.599225652,40
85.2842809365,286.491973244,248.116458375,40
85.618729097,287.104013378,248.640828509,40
85.9531772575,287.720986622,249.170662338,40
86.2876254181,288.438712375,249.690324015,40
86.6220735786,289.173411371,250.158589392,40
86.9565217391,289.794565217,250.56293195,40
87.2909698997,290.439130435,250.995127604,40
87.6254180602,291.123996656,251.493917746,40
87.9598662207,291.723244147,251.926737324,40
88.2943143813,292.342892977,252.377928311,40
88.6287625418,292.955434783,252.850600286,40
88.9632107023,293.568394649,253.325985817,40
89.2976588629,294.207608696,253.83696312,40
89.6321070234,294.749916388,254.335608115,40
89.9665551839,295.199832776,254.803841852,40
90.3010033445,295.741973244,255.315130369,40
90.635451505,296.316304348,255.770502186,40
90.9698996656,296.930936455,256.252977791,40
91.3043478261,297.55,256.763335668,40
91.6387959866,298.21764214,257.277520629,40
91.9732441472,298.888628763,257.76021568,40
92.3076923077,299.498076923,258.264276823,40
92.6421404682,300.04673913,258.726213035,40
92.9765886288,300.612458194,259.214689707,40
93.3110367893,301.198076923,259.736589757,40
93.6454849498,301.860953177,260.299415467,40
93.9799331104,302.639799331,261.047301786,40
94.3143812709,303.37048495,261.789879248,40
94.6488294314,303.888210702,262.344318264,40
94.983277592,304.372575251,262.88283905,40
95.3177257525,304.810911371,263.353024436,40
95.652173913,305.211956522,263.760118681,40
95.9866220736,305.607734114,264.133154017,40
96.3210702341,305.9659699,264.491151989,40
96.6555183946,306.329807692,264.857315776,40
96.9899665552,306.70777592,265.214284408,40
97.3244147157,307.061120401,265.496221644,40
97.6588628763,307.328762542,265.698485094,40
97.9933110368,307.522742475,265.912430663,40
98.3277591973,307.711287625,266.135543231,40
98.6622073579,307.9340301,266.333516068,40
98.9966555184,308.12867893,266.478756547,40
99.3311036789,308.243729097,266.528338196,40
99.6655518395,308.32993311,266.614261858,40
100,308.4125,266.71822415,40
