png,source_complete_graph,source_segmented_csv,status,sssw_start_seconds,sssw_end_seconds
Sub02_H/Alif_1/trial_03_r.png,tempgraphs/sub02_h/Alif_1/trial_03_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_03_r_segmented.csv,created: exact completed-graph display transform,3.69,11.45
Sub02_H/Alif_1/trial_04_l.png,tempgraphs/sub02_h/Alif_1/trial_04_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_04_l_segmented.csv,created: exact completed-graph display transform,3.97,6.12
Sub02_H/Alif_1/trial_04_r.png,tempgraphs/sub02_h/Alif_1/trial_04_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_04_r_segmented.csv,created: exact completed-graph display transform,3.97,6.12
Sub02_H/Alif_1/trial_05_l.png,tempgraphs/sub02_h/Alif_1/trial_05_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_05_l_segmented.csv,created: exact completed-graph display transform,2.92,11.34
Sub02_H/Alif_1/trial_05_r.png,tempgraphs/sub02_h/Alif_1/trial_05_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_05_r_segmented.csv,created: exact completed-graph display transform,2.92,11.34
Sub02_H/Alif_1/trial_06_l.png,tempgraphs/sub02_h/Alif_1/trial_06_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_06_l_segmented.csv,created: exact completed-graph display transform,3.71,5.6
Sub02_H/Alif_1/trial_06_r.png,tempgraphs/sub02_h/Alif_1/trial_06_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_06_r_segmented.csv,created: exact completed-graph display transform,3.71,5.6
Sub02_H/Alif_1/trial_07_l.png,tempgraphs/sub02_h/Alif_1/trial_07_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_07_l_segmented.csv,created: exact completed-graph display transform,4.01,9.86
Sub02_H/Alif_1/trial_07_r.png,tempgraphs/sub02_h/Alif_1/trial_07_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_07_r_segmented.csv,created: exact completed-graph display transform,4.01,9.86
Sub02_H/Alif_1/trial_08_l.png,tempgraphs/sub02_h/Alif_1/trial_08_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_08_l_segmented.csv,created: exact completed-graph display transform,4.65,6.82
Sub02_H/Alif_1/trial_08_r.png,tempgraphs/sub02_h/Alif_1/trial_08_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_08_r_segmented.csv,created: exact completed-graph display transform,4.65,6.82
Sub02_H/Alif_1/trial_09_l.png,tempgraphs/sub02_h/Alif_1/trial_09_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_09_l_segmented.csv,created: exact completed-graph display transform,3.08,5.81
Sub02_H/Alif_1/trial_09_r.png,tempgraphs/sub02_h/Alif_1/trial_09_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_09_r_segmented.csv,created: exact completed-graph display transform,3.08,5.81
Sub02_H/Alif_1/trial_10_l.png,tempgraphs/sub02_h/Alif_1/trial_10_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_10_l_segmented.csv,created: exact completed-graph display transform,3.79,9.62
Sub02_H/Alif_1/trial_10_r.png,tempgraphs/sub02_h/Alif_1/trial_10_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_10_r_segmented.csv,created: exact completed-graph display transform,3.79,9.62
Sub02_H/Alif_1/trial_11_l.png,tempgraphs/sub02_h/Alif_1/trial_11_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_11_l_segmented.csv,created: exact completed-graph display transform,3.59,9.96
Sub02_H/Alif_1/trial_11_r.png,tempgraphs/sub02_h/Alif_1/trial_11_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_11_r_segmented.csv,created: exact completed-graph display transform,3.59,9.96
Sub02_H/Alif_1/trial_12_l.png,tempgraphs/sub02_h/Alif_1/trial_12_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_12_l_segmented.csv,created: exact completed-graph display transform,3.10,9.58
Sub02_H/Alif_1/trial_12_r.png,tempgraphs/sub02_h/Alif_1/trial_12_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_12_r_segmented.csv,created: exact completed-graph display transform,3.10,9.58
Sub02_H/Alif_1/trial_13_l.png,tempgraphs/sub02_h/Alif_1/trial_13_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_13_l_segmented.csv,created: exact completed-graph display transform,4.26,13.55
Sub02_H/Alif_1/trial_13_r.png,tempgraphs/sub02_h/Alif_1/trial_13_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_13_r_segmented.csv,created: exact completed-graph display transform,4.26,13.55
Sub02_H/Alif_1/trial_14_l.png,tempgraphs/sub02_h/Alif_1/trial_14_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_14_l_segmented.csv,created: exact completed-graph display transform,3.81,5.87
Sub02_H/Alif_1/trial_14_r.png,tempgraphs/sub02_h/Alif_1/trial_14_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_14_r_segmented.csv,created: exact completed-graph display transform,3.81,5.87
Sub02_H/Alif_1/trial_15_l.png,tempgraphs/sub02_h/Alif_1/trial_15_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_15_l_segmented.csv,created: exact completed-graph display transform,3.65,5.69
Sub02_H/Alif_1/trial_15_r.png,tempgraphs/sub02_h/Alif_1/trial_15_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_15_r_segmented.csv,created: exact completed-graph display transform,3.65,5.69
Sub02_H/Alif_1/trial_16_l.png,tempgraphs/sub02_h/Alif_1/trial_16_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_16_l_segmented.csv,created: exact completed-graph display transform,4.15,6.16
Sub02_H/Alif_1/trial_16_r.png,tempgraphs/sub02_h/Alif_1/trial_16_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_16_r_segmented.csv,created: exact completed-graph display transform,4.15,6.16
Sub02_H/Alif_1/trial_17_l.png,tempgraphs/sub02_h/Alif_1/trial_17_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_17_l_segmented.csv,created: exact completed-graph display transform,3.69,9.74
Sub02_H/Alif_1/trial_17_r.png,tempgraphs/sub02_h/Alif_1/trial_17_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_17_r_segmented.csv,created: exact completed-graph display transform,3.69,9.74
Sub02_H/Alif_1/trial_18_l.png,tempgraphs/sub02_h/Alif_1/trial_18_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_18_l_segmented.csv,created: exact completed-graph display transform,4.47,9.8
Sub02_H/Alif_1/trial_18_r.png,tempgraphs/sub02_h/Alif_1/trial_18_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_18_r_segmented.csv,created: exact completed-graph display transform,4.47,9.8
Sub02_H/Alif_1/trial_19_l.png,tempgraphs/sub02_h/Alif_1/trial_19_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_19_l_segmented.csv,created: exact completed-graph display transform,6.06,13.75
Sub02_H/Alif_1/trial_19_r.png,tempgraphs/sub02_h/Alif_1/trial_19_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_19_r_segmented.csv,created: exact completed-graph display transform,6.06,13.75
Sub02_H/Alif_1/trial_20_l.png,tempgraphs/sub02_h/Alif_1/trial_20_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_20_l_segmented.csv,created: exact completed-graph display transform,3.16,9.78
Sub02_H/Alif_1/trial_20_r.png,tempgraphs/sub02_h/Alif_1/trial_20_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_20_r_segmented.csv,created: exact completed-graph display transform,3.16,9.78
Sub02_H/Alif_21/trial_01_l.png,tempgraphs/sub02_h/Alif_21/trial_01_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,5.05,6.97
Sub02_H/Alif_21/trial_01_r.png,tempgraphs/sub02_h/Alif_21/trial_01_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,5.05,6.97
Sub02_H/Alif_21/trial_02_l.png,tempgraphs/sub02_h/Alif_21/trial_02_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_02_l_segmented.csv,created: exact completed-graph display transform,3.53,9.91
Sub02_H/Alif_21/trial_02_r.png,tempgraphs/sub02_h/Alif_21/trial_02_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_02_r_segmented.csv,created: exact completed-graph display transform,3.53,9.91
Sub02_H/Alif_21/trial_03_l.png,tempgraphs/sub02_h/Alif_21/trial_03_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_03_l_segmented.csv,created: exact completed-graph display transform,4.81,7.07
Sub02_H/Alif_21/trial_03_r.png,tempgraphs/sub02_h/Alif_21/trial_03_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_03_r_segmented.csv,created: exact completed-graph display transform,4.81,7.07
Sub02_H/Alif_21/trial_04_l.png,tempgraphs/sub02_h/Alif_21/trial_04_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_04_l_segmented.csv,created: exact completed-graph display transform,3.76,9.87
Sub02_H/Alif_21/trial_04_r.png,tempgraphs/sub02_h/Alif_21/trial_04_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_04_r_segmented.csv,created: exact completed-graph display transform,3.76,9.87
Sub02_H/Alif_21/trial_05_l.png,tempgraphs/sub02_h/Alif_21/trial_05_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_05_l_segmented.csv,created: exact completed-graph display transform,3.78,10.83
Sub02_H/Alif_21/trial_05_r.png,tempgraphs/sub02_h/Alif_21/trial_05_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_05_r_segmented.csv,created: exact completed-graph display transform,3.78,10.83
Sub02_H/Alif_21/trial_06_l.png,tempgraphs/sub02_h/Alif_21/trial_06_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_06_l_segmented.csv,created: exact completed-graph display transform,2.88,4.82
Sub02_H/Alif_21/trial_06_r.png,tempgraphs/sub02_h/Alif_21/trial_06_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_06_r_segmented.csv,created: exact completed-graph display transform,2.88,4.82
Sub02_H/Alif_21/trial_07_l.png,tempgraphs/sub02_h/Alif_21/trial_07_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_07_l_segmented.csv,created: exact completed-graph display transform,3.19,5.57
Sub02_H/Alif_21/trial_07_r.png,tempgraphs/sub02_h/Alif_21/trial_07_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_07_r_segmented.csv,created: exact completed-graph display transform,3.19,5.57
Sub02_H/Alif_21/trial_08_l.png,tempgraphs/sub02_h/Alif_21/trial_08_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_08_l_segmented.csv,created: exact completed-graph display transform,4.19,7.77
Sub02_H/Alif_21/trial_08_r.png,tempgraphs/sub02_h/Alif_21/trial_08_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_08_r_segmented.csv,created: exact completed-graph display transform,4.19,7.77
Sub02_H/Alif_21/trial_09_l.png,tempgraphs/sub02_h/Alif_21/trial_09_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_09_l_segmented.csv,created: exact completed-graph display transform,3.49,5.8
Sub02_H/Alif_21/trial_09_r.png,tempgraphs/sub02_h/Alif_21/trial_09_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,3.49,5.8
Sub02_H/Alif_30/trial_01_l.png,tempgraphs/sub02_h/Alif_30/trial_01_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.01,5.77
Sub02_H/Alif_30/trial_01_r.png,tempgraphs/sub02_h/Alif_30/trial_01_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.01,5.77
Sub02_H/Alif_30/trial_02_l.png,tempgraphs/sub02_h/Alif_30/trial_02_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_02_l_segmented.csv,created: exact completed-graph display transform,2.87,4.95
Sub02_H/Alif_30/trial_02_r.png,tempgraphs/sub02_h/Alif_30/trial_02_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_02_r_segmented.csv,created: exact completed-graph display transform,2.87,4.95
Sub02_H/Alif_30/trial_03_l.png,tempgraphs/sub02_h/Alif_30/trial_03_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_03_l_segmented.csv,created: exact completed-graph display transform,2.71,7.94
Sub02_H/Alif_30/trial_03_r.png,tempgraphs/sub02_h/Alif_30/trial_03_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_03_r_segmented.csv,created: exact completed-graph display transform,2.71,7.94
Sub02_H/Alif_30/trial_04_l.png,tempgraphs/sub02_h/Alif_30/trial_04_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_04_l_segmented.csv,created: exact completed-graph display transform,3.16,9.15
Sub02_H/Alif_30/trial_04_r.png,tempgraphs/sub02_h/Alif_30/trial_04_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_04_r_segmented.csv,created: exact completed-graph display transform,3.16,9.15
Sub02_H/Alif_30/trial_05_l.png,tempgraphs/sub02_h/Alif_30/trial_05_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_05_l_segmented.csv,created: exact completed-graph display transform,6.47,8.79
Sub02_H/Alif_30/trial_05_r.png,tempgraphs/sub02_h/Alif_30/trial_05_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_05_r_segmented.csv,created: exact completed-graph display transform,6.47,8.79
Sub02_H/Alif_30/trial_06_l.png,tempgraphs/sub02_h/Alif_30/trial_06_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_06_l_segmented.csv,created: exact completed-graph display transform,3.26,12.58
Sub02_H/Alif_30/trial_06_r.png,tempgraphs/sub02_h/Alif_30/trial_06_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_06_r_segmented.csv,created: exact completed-graph display transform,3.26,12.58
Sub02_H/Alif_30/trial_07_l.png,tempgraphs/sub02_h/Alif_30/trial_07_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_07_l_segmented.csv,created: exact completed-graph display transform,2.68,7.62
Sub02_H/Alif_30/trial_07_r.png,tempgraphs/sub02_h/Alif_30/trial_07_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_07_r_segmented.csv,created: exact completed-graph display transform,2.68,7.62
Sub02_H/Alif_30/trial_08_l.png,tempgraphs/sub02_h/Alif_30/trial_08_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_08_l_segmented.csv,created: exact completed-graph display transform,1.37,3.73
Sub02_H/Alif_30/trial_08_r.png,tempgraphs/sub02_h/Alif_30/trial_08_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_08_r_segmented.csv,created: exact completed-graph display transform,1.37,3.73
Sub02_H/Alif_30/trial_09_l.png,tempgraphs/sub02_h/Alif_30/trial_09_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_09_l_segmented.csv,created: exact completed-graph display transform,2.69,5.25
Sub02_H/Alif_30/trial_09_r.png,tempgraphs/sub02_h/Alif_30/trial_09_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_09_r_segmented.csv,created: exact completed-graph display transform,2.69,5.25
Sub02_H/Alif_30/trial_10_l.png,tempgraphs/sub02_h/Alif_30/trial_10_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_10_l_segmented.csv,created: exact completed-graph display transform,2.68,5.03
Sub02_H/Alif_30/trial_10_r.png,tempgraphs/sub02_h/Alif_30/trial_10_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_10_r_segmented.csv,created: exact completed-graph display transform,2.68,5.03
Sub02_H/Alif_30/trial_11_l.png,tempgraphs/sub02_h/Alif_30/trial_11_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_11_l_segmented.csv,created: exact completed-graph display transform,2.78,5.45
Sub02_H/Alif_30/trial_11_r.png,tempgraphs/sub02_h/Alif_30/trial_11_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_11_r_segmented.csv,created: exact completed-graph display transform,2.78,5.45
Sub02_H/Alif_30/trial_12_l.png,tempgraphs/sub02_h/Alif_30/trial_12_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_12_l_segmented.csv,created: exact completed-graph display transform,2.65,8.64
Sub02_H/Alif_30/trial_12_r.png,tempgraphs/sub02_h/Alif_30/trial_12_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_12_r_segmented.csv,created: exact completed-graph display transform,2.65,8.64
Sub02_H/Alif_30/trial_13_l.png,tempgraphs/sub02_h/Alif_30/trial_13_l_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_13_l_segmented.csv,created: exact completed-graph display transform,3.01,4.96
Sub02_H/Alif_30/trial_13_r.png,tempgraphs/sub02_h/Alif_30/trial_13_r_complete.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_13_r_segmented.csv,created: exact completed-graph display transform,3.01,4.96
Sub03_H/Amit_1/trial_02_l.png,tempgraphs/sub03_h/Amit_1/trial_02_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_02_l_segmented.csv,created: exact completed-graph display transform,2.87,8.11
Sub03_H/Amit_1/trial_02_r.png,tempgraphs/sub03_h/Amit_1/trial_02_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_02_r_segmented.csv,created: exact completed-graph display transform,2.87,8.11
Sub03_H/Amit_1/trial_03_l.png,tempgraphs/sub03_h/Amit_1/trial_03_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_03_l_segmented.csv,created: exact completed-graph display transform,2.25,4.45
Sub03_H/Amit_1/trial_03_r.png,tempgraphs/sub03_h/Amit_1/trial_03_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_03_r_segmented.csv,created: exact completed-graph display transform,2.25,4.45
Sub03_H/Amit_1/trial_04_l.png,tempgraphs/sub03_h/Amit_1/trial_04_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_04_l_segmented.csv,created: exact completed-graph display transform,3.48,9.82
Sub03_H/Amit_1/trial_04_r.png,tempgraphs/sub03_h/Amit_1/trial_04_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_04_r_segmented.csv,created: exact completed-graph display transform,3.48,9.82
Sub03_H/Amit_1/trial_05_l.png,tempgraphs/sub03_h/Amit_1/trial_05_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_05_l_segmented.csv,created: exact completed-graph display transform,2.51,4.77
Sub03_H/Amit_1/trial_05_r.png,tempgraphs/sub03_h/Amit_1/trial_05_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_05_r_segmented.csv,created: exact completed-graph display transform,2.51,4.77
Sub03_H/Amit_1/trial_06_l.png,tempgraphs/sub03_h/Amit_1/trial_06_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_06_l_segmented.csv,created: exact completed-graph display transform,3.12,9.54
Sub03_H/Amit_1/trial_06_r.png,tempgraphs/sub03_h/Amit_1/trial_06_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_06_r_segmented.csv,created: exact completed-graph display transform,3.12,9.54
Sub03_H/Amit_1/trial_07_l.png,tempgraphs/sub03_h/Amit_1/trial_07_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_07_l_segmented.csv,created: exact completed-graph display transform,2.00,4.07
Sub03_H/Amit_1/trial_07_r.png,tempgraphs/sub03_h/Amit_1/trial_07_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_07_r_segmented.csv,created: exact completed-graph display transform,2.00,4.07
Sub03_H/Amit_1/trial_08_l.png,tempgraphs/sub03_h/Amit_1/trial_08_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_08_l_segmented.csv,created: exact completed-graph display transform,0.74,3.58
Sub03_H/Amit_1/trial_08_r.png,tempgraphs/sub03_h/Amit_1/trial_08_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_08_r_segmented.csv,created: exact completed-graph display transform,0.74,3.58
Sub03_H/Amit_1/trial_09_l.png,tempgraphs/sub03_h/Amit_1/trial_09_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_09_l_segmented.csv,created: exact completed-graph display transform,2.62,8.55
Sub03_H/Amit_1/trial_09_r.png,tempgraphs/sub03_h/Amit_1/trial_09_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_09_r_segmented.csv,created: exact completed-graph display transform,2.62,8.55
Sub03_H/Amit_1/trial_10_l.png,tempgraphs/sub03_h/Amit_1/trial_10_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_10_l_segmented.csv,created: exact completed-graph display transform,2.41,9.18
Sub03_H/Amit_1/trial_10_r.png,tempgraphs/sub03_h/Amit_1/trial_10_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_10_r_segmented.csv,created: exact completed-graph display transform,2.41,9.18
Sub03_H/Amit_1/trial_11_l.png,tempgraphs/sub03_h/Amit_1/trial_11_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_11_l_segmented.csv,created: exact completed-graph display transform,3.38,9.61
Sub03_H/Amit_1/trial_11_r.png,tempgraphs/sub03_h/Amit_1/trial_11_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_11_r_segmented.csv,created: exact completed-graph display transform,3.38,9.61
Sub03_H/Amit_1/trial_12_l.png,tempgraphs/sub03_h/Amit_1/trial_12_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_12_l_segmented.csv,created: exact completed-graph display transform,5.00,11.02
Sub03_H/Amit_1/trial_12_r.png,tempgraphs/sub03_h/Amit_1/trial_12_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_12_r_segmented.csv,created: exact completed-graph display transform,5.00,11.02
Sub03_H/Amit_1/trial_13_l.png,tempgraphs/sub03_h/Amit_1/trial_13_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_13_l_segmented.csv,created: exact completed-graph display transform,2.60,7.82
Sub03_H/Amit_1/trial_13_r.png,tempgraphs/sub03_h/Amit_1/trial_13_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_13_r_segmented.csv,created: exact completed-graph display transform,2.60,7.82
Sub03_H/Amit_1/trial_14_l.png,tempgraphs/sub03_h/Amit_1/trial_14_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_14_l_segmented.csv,created: exact completed-graph display transform,2.48,4.94
Sub03_H/Amit_1/trial_14_r.png,tempgraphs/sub03_h/Amit_1/trial_14_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_14_r_segmented.csv,created: exact completed-graph display transform,2.48,4.94
Sub03_H/Amit_1/trial_15_l.png,tempgraphs/sub03_h/Amit_1/trial_15_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_15_l_segmented.csv,created: exact completed-graph display transform,2.79,5.08
Sub03_H/Amit_1/trial_15_r.png,tempgraphs/sub03_h/Amit_1/trial_15_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_15_r_segmented.csv,created: exact completed-graph display transform,2.79,5.08
Sub03_H/Amit_1/trial_16_l.png,tempgraphs/sub03_h/Amit_1/trial_16_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_16_l_segmented.csv,created: exact completed-graph display transform,3.82,6.43
Sub03_H/Amit_1/trial_16_r.png,tempgraphs/sub03_h/Amit_1/trial_16_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_16_r_segmented.csv,created: exact completed-graph display transform,3.82,6.43
Sub03_H/Amit_1/trial_17_l.png,tempgraphs/sub03_h/Amit_1/trial_17_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_17_l_segmented.csv,created: exact completed-graph display transform,1.73,11.49
Sub03_H/Amit_1/trial_17_r.png,tempgraphs/sub03_h/Amit_1/trial_17_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_17_r_segmented.csv,created: exact completed-graph display transform,1.73,11.49
Sub03_H/Amit_1/trial_18_l.png,tempgraphs/sub03_h/Amit_1/trial_18_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_18_l_segmented.csv,created: exact completed-graph display transform,2.42,15.63
Sub03_H/Amit_1/trial_18_r.png,tempgraphs/sub03_h/Amit_1/trial_18_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_18_r_segmented.csv,created: exact completed-graph display transform,2.42,15.63
Sub03_H/Amit_1/trial_19_l.png,tempgraphs/sub03_h/Amit_1/trial_19_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_19_l_segmented.csv,created: exact completed-graph display transform,2.46,8.9
Sub03_H/Amit_1/trial_19_r.png,tempgraphs/sub03_h/Amit_1/trial_19_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_19_r_segmented.csv,created: exact completed-graph display transform,2.46,8.9
Sub03_H/Amit_1/trial_20_l.png,tempgraphs/sub03_h/Amit_1/trial_20_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_20_l_segmented.csv,created: exact completed-graph display transform,3.85,6.11
Sub03_H/Amit_1/trial_20_r.png,tempgraphs/sub03_h/Amit_1/trial_20_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_20_r_segmented.csv,created: exact completed-graph display transform,3.85,6.11
Sub03_H/Amit_1/trial_21_l.png,tempgraphs/sub03_h/Amit_1/trial_21_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_21_l_segmented.csv,created: exact completed-graph display transform,3.47,8.5
Sub03_H/Amit_1/trial_21_r.png,tempgraphs/sub03_h/Amit_1/trial_21_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_21_r_segmented.csv,created: exact completed-graph display transform,3.47,8.5
Sub03_H/Amit_1/trial_22_l.png,tempgraphs/sub03_h/Amit_1/trial_22_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_22_l_segmented.csv,created: exact completed-graph display transform,3.35,13.78
Sub03_H/Amit_1/trial_22_r.png,tempgraphs/sub03_h/Amit_1/trial_22_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_22_r_segmented.csv,created: exact completed-graph display transform,3.35,13.78
Sub03_H/Amit_1/trial_23_l.png,tempgraphs/sub03_h/Amit_1/trial_23_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_23_l_segmented.csv,created: exact completed-graph display transform,3.80,10.94
Sub03_H/Amit_1/trial_23_r.png,tempgraphs/sub03_h/Amit_1/trial_23_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_23_r_segmented.csv,created: exact completed-graph display transform,3.80,10.94
