png,source_segmented_csv,source_complete_graph,status,gi_samples,gi_seconds
Sub02_H/Alif_1/trial_20_r.png,tempgraphs/sub02_h/segmented_data/Alif_1/trial_20_r_segmented.csv,tempgraphs/sub02_h/Alif_1/trial_20_r_complete.png,created,88,0.88
Sub02_H/Alif_21/trial_01_l.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_01_l_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_01_l_complete.png,created,181,1.81
Sub02_H/Alif_21/trial_01_r.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_01_r_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_01_r_complete.png,created,181,1.81
Sub02_H/Alif_21/trial_02_l.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_02_l_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_02_l_complete.png,created,40,0.4
Sub02_H/Alif_21/trial_02_r.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_02_r_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_02_r_complete.png,created,40,0.4
Sub02_H/Alif_21/trial_03_l.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_03_l_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_03_l_complete.png,created,82,0.82
Sub02_H/Alif_21/trial_03_r.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_03_r_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_03_r_complete.png,created,82,0.82
Sub02_H/Alif_21/trial_04_l.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_04_l_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_04_l_complete.png,created,45,0.45
Sub02_H/Alif_21/trial_04_r.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_04_r_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_04_r_complete.png,created,45,0.45
Sub02_H/Alif_21/trial_05_l.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_05_l_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_05_l_complete.png,created,71,0.71
Sub02_H/Alif_21/trial_05_r.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_05_r_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_05_r_complete.png,created,71,0.71
Sub02_H/Alif_21/trial_06_l.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_06_l_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_06_l_complete.png,created,46,0.46
Sub02_H/Alif_21/trial_06_r.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_06_r_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_06_r_complete.png,created,46,0.46
Sub02_H/Alif_21/trial_07_l.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_07_l_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_07_l_complete.png,created,102,1.02
Sub02_H/Alif_21/trial_07_r.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_07_r_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_07_r_complete.png,created,102,1.02
Sub02_H/Alif_21/trial_08_l.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_08_l_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_08_l_complete.png,created,59,0.59
Sub02_H/Alif_21/trial_08_r.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_08_r_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_08_r_complete.png,created,59,0.59
Sub02_H/Alif_21/trial_09_l.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_09_l_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_09_l_complete.png,created,43,0.43
Sub02_H/Alif_21/trial_09_r.png,tempgraphs/sub02_h/segmented_data/Alif_21/trial_09_r_segmented.csv,tempgraphs/sub02_h/Alif_21/trial_09_r_complete.png,created,43,0.43
Sub02_H/Alif_30/trial_01_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_01_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_01_l_complete.png,created,46,0.46
Sub02_H/Alif_30/trial_01_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_01_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_01_r_complete.png,created,46,0.46
Sub02_H/Alif_30/trial_02_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_02_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_02_l_complete.png,created,34,0.34
Sub02_H/Alif_30/trial_02_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_02_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_02_r_complete.png,created,34,0.34
Sub02_H/Alif_30/trial_03_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_03_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_03_l_complete.png,created,45,0.45
Sub02_H/Alif_30/trial_03_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_03_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_03_r_complete.png,created,45,0.45
Sub02_H/Alif_30/trial_04_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_04_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_04_l_complete.png,created,35,0.35
Sub02_H/Alif_30/trial_04_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_04_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_04_r_complete.png,created,35,0.35
Sub02_H/Alif_30/trial_05_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_05_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_05_l_complete.png,created,40,0.4
Sub02_H/Alif_30/trial_05_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_05_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_05_r_complete.png,created,40,0.4
Sub02_H/Alif_30/trial_06_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_06_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_06_l_complete.png,created,35,0.35
Sub02_H/Alif_30/trial_06_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_06_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_06_r_complete.png,created,35,0.35
Sub02_H/Alif_30/trial_07_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_07_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_07_l_complete.png,created,43,0.43
Sub02_H/Alif_30/trial_07_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_07_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_07_r_complete.png,created,43,0.43
Sub02_H/Alif_30/trial_08_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_08_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_08_l_complete.png,created,61,0.61
Sub02_H/Alif_30/trial_08_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_08_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_08_r_complete.png,created,61,0.61
Sub02_H/Alif_30/trial_09_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_09_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_09_l_complete.png,created,40,0.4
Sub02_H/Alif_30/trial_09_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_09_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_09_r_complete.png,created,40,0.4
Sub02_H/Alif_30/trial_10_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_10_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_10_l_complete.png,created,57,0.57
Sub02_H/Alif_30/trial_10_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_10_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_10_r_complete.png,created,57,0.57
Sub02_H/Alif_30/trial_11_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_11_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_11_l_complete.png,created,50,0.5
Sub02_H/Alif_30/trial_11_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_11_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_11_r_complete.png,created,50,0.5
Sub02_H/Alif_30/trial_12_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_12_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_12_l_complete.png,created,89,0.89
Sub02_H/Alif_30/trial_12_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_12_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_12_r_complete.png,created,89,0.89
Sub02_H/Alif_30/trial_13_l.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_13_l_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_13_l_complete.png,created,57,0.57
Sub02_H/Alif_30/trial_13_r.png,tempgraphs/sub02_h/segmented_data/Alif_30/trial_13_r_segmented.csv,tempgraphs/sub02_h/Alif_30/trial_13_r_complete.png,created,57,0.57
Sub03_H/Amit_1/trial_02_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_02_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_02_l_complete.png,created,113,1.13
Sub03_H/Amit_1/trial_02_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_02_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_02_r_complete.png,created,113,1.13
Sub03_H/Amit_1/trial_03_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_03_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_03_l_complete.png,created,50,0.5
Sub03_H/Amit_1/trial_03_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_03_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_03_r_complete.png,created,50,0.5
Sub03_H/Amit_1/trial_04_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_04_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_04_l_complete.png,created,113,1.13
Sub03_H/Amit_1/trial_04_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_04_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_04_r_complete.png,created,113,1.13
Sub03_H/Amit_1/trial_05_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_05_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_05_l_complete.png,created,57,0.57
Sub03_H/Amit_1/trial_05_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_05_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_05_r_complete.png,created,57,0.57
Sub03_H/Amit_1/trial_06_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_06_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_06_l_complete.png,created,117,1.17
Sub03_H/Amit_1/trial_06_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_06_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_06_r_complete.png,created,117,1.17
Sub03_H/Amit_1/trial_07_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_07_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_07_l_complete.png,created,64,0.64
Sub03_H/Amit_1/trial_07_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_07_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_07_r_complete.png,created,64,0.64
Sub03_H/Amit_1/trial_08_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_08_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_08_l_complete.png,created,60,0.6
Sub03_H/Amit_1/trial_08_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_08_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_08_r_complete.png,created,60,0.6
Sub03_H/Amit_1/trial_09_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_09_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_09_l_complete.png,created,45,0.45
Sub03_H/Amit_1/trial_09_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_09_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_09_r_complete.png,created,45,0.45
Sub03_H/Amit_1/trial_10_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_10_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_10_l_complete.png,created,24,0.24
Sub03_H/Amit_1/trial_10_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_10_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_10_r_complete.png,created,24,0.24
Sub03_H/Amit_1/trial_11_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_11_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_11_l_complete.png,created,55,0.55
Sub03_H/Amit_1/trial_11_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_11_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_11_r_complete.png,created,55,0.55
Sub03_H/Amit_1/trial_12_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_12_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_12_l_complete.png,created,87,0.87
Sub03_H/Amit_1/trial_12_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_12_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_12_r_complete.png,created,87,0.87
Sub03_H/Amit_1/trial_13_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_13_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_13_l_complete.png,created,87,0.87
Sub03_H/Amit_1/trial_13_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_13_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_13_r_complete.png,created,87,0.87
Sub03_H/Amit_1/trial_14_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_14_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_14_l_complete.png,created,60,0.6
Sub03_H/Amit_1/trial_14_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_14_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_14_r_complete.png,created,60,0.6
Sub03_H/Amit_1/trial_15_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_15_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_15_l_complete.png,created,46,0.46
Sub03_H/Amit_1/trial_15_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_15_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_15_r_complete.png,created,46,0.46
Sub03_H/Amit_1/trial_16_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_16_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_16_l_complete.png,created,118,1.18
Sub03_H/Amit_1/trial_16_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_16_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_16_r_complete.png,created,118,1.18
Sub03_H/Amit_1/trial_17_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_17_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_17_l_complete.png,created,85,0.85
Sub03_H/Amit_1/trial_17_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_17_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_17_r_complete.png,created,85,0.85
Sub03_H/Amit_1/trial_18_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_18_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_18_l_complete.png,created,64,0.64
Sub03_H/Amit_1/trial_18_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_18_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_18_r_complete.png,created,64,0.64
Sub03_H/Amit_1/trial_19_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_19_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_19_l_complete.png,created,74,0.74
Sub03_H/Amit_1/trial_19_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_19_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_19_r_complete.png,created,74,0.74
Sub03_H/Amit_1/trial_20_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_20_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_20_l_complete.png,created,37,0.37
Sub03_H/Amit_1/trial_20_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_20_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_20_r_complete.png,created,37,0.37
Sub03_H/Amit_1/trial_21_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_21_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_21_l_complete.png,created,49,0.49
Sub03_H/Amit_1/trial_21_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_21_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_21_r_complete.png,created,49,0.49
Sub03_H/Amit_1/trial_22_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_22_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_22_l_complete.png,created,97,0.97
Sub03_H/Amit_1/trial_22_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_22_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_22_r_complete.png,created,97,0.97
Sub03_H/Amit_1/trial_23_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_23_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_23_l_complete.png,created,55,0.55
Sub03_H/Amit_1/trial_23_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_23_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_23_r_complete.png,created,55,0.55
Sub03_H/Amit_1/trial_24_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_24_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_24_l_complete.png,created,32,0.32
Sub03_H/Amit_1/trial_24_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_24_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_24_r_complete.png,created,32,0.32
Sub03_H/Amit_1/trial_25_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_25_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_25_l_complete.png,created,105,1.05
Sub03_H/Amit_1/trial_25_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_25_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_25_r_complete.png,created,105,1.05
Sub03_H/Amit_1/trial_26_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_26_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_26_l_complete.png,created,57,0.57
Sub03_H/Amit_1/trial_26_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_26_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_26_r_complete.png,created,57,0.57
Sub03_H/Amit_1/trial_27_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_27_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_27_l_complete.png,created,62,0.62
Sub03_H/Amit_1/trial_27_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_27_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_27_r_complete.png,created,62,0.62
Sub03_H/Amit_1/trial_28_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_28_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_28_l_complete.png,created,37,0.37
Sub03_H/Amit_1/trial_28_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_28_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_28_r_complete.png,created,37,0.37
Sub03_H/Amit_1/trial_29_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_29_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_29_l_complete.png,created,50,0.5
Sub03_H/Amit_1/trial_29_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_29_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_29_r_complete.png,created,50,0.5
Sub03_H/Amit_1/trial_30_l.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_30_l_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_30_l_complete.png,created,46,0.46
Sub03_H/Amit_1/trial_30_r.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_30_r_segmented.csv,tempgraphs/sub03_h/Amit_1/trial_30_r_complete.png,created,46,0.46
Sub03_H/Amit_21/trial_01_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_01_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_01_l_complete.png,created,42,0.42
Sub03_H/Amit_21/trial_01_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_01_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_01_r_complete.png,created,42,0.42
Sub03_H/Amit_21/trial_02_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_02_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_02_l_complete.png,created,58,0.58
Sub03_H/Amit_21/trial_02_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_02_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_02_r_complete.png,created,58,0.58
Sub03_H/Amit_21/trial_03_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_03_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_03_l_complete.png,created,87,0.87
Sub03_H/Amit_21/trial_03_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_03_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_03_r_complete.png,created,87,0.87
Sub03_H/Amit_21/trial_04_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_04_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_04_l_complete.png,created,39,0.39
Sub03_H/Amit_21/trial_04_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_04_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_04_r_complete.png,created,39,0.39
Sub03_H/Amit_21/trial_05_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_05_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_05_l_complete.png,created,94,0.94
Sub03_H/Amit_21/trial_05_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_05_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_05_r_complete.png,created,94,0.94
Sub03_H/Amit_21/trial_06_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_06_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_06_l_complete.png,created,95,0.95
Sub03_H/Amit_21/trial_06_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_06_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_06_r_complete.png,created,95,0.95
Sub03_H/Amit_21/trial_07_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_07_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_07_l_complete.png,created,44,0.44
Sub03_H/Amit_21/trial_07_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_07_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_07_r_complete.png,created,44,0.44
Sub03_H/Amit_21/trial_08_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_08_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_08_l_complete.png,created,59,0.59
Sub03_H/Amit_21/trial_08_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_08_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_08_r_complete.png,created,59,0.59
Sub03_H/Amit_21/trial_09_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_09_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_09_l_complete.png,created,82,0.82
Sub03_H/Amit_21/trial_09_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_09_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_09_r_complete.png,created,82,0.82
Sub03_H/Amit_21/trial_10_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_10_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_10_l_complete.png,created,61,0.61
Sub03_H/Amit_21/trial_10_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_10_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_10_r_complete.png,created,61,0.61
Sub03_H/Amit_21/trial_11_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_11_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_11_l_complete.png,created,41,0.41
Sub03_H/Amit_21/trial_11_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_11_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_11_r_complete.png,created,41,0.41
Sub03_H/Amit_21/trial_12_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_12_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_12_l_complete.png,created,27,0.27
Sub03_H/Amit_21/trial_12_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_12_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_12_r_complete.png,created,27,0.27
Sub03_H/Amit_21/trial_13_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_13_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_13_l_complete.png,created,12,0.12
Sub03_H/Amit_21/trial_13_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_13_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_13_r_complete.png,created,12,0.12
Sub03_H/Amit_21/trial_14_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_14_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_14_l_complete.png,created,28,0.28
Sub03_H/Amit_21/trial_14_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_14_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_14_r_complete.png,created,28,0.28
Sub03_H/Amit_21/trial_15_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_15_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_15_l_complete.png,created,55,0.55
Sub03_H/Amit_21/trial_15_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_15_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_15_r_complete.png,created,55,0.55
Sub03_H/Amit_21/trial_16_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_16_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_16_l_complete.png,created,56,0.56
Sub03_H/Amit_21/trial_16_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_16_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_16_r_complete.png,created,56,0.56
Sub03_H/Amit_21/trial_17_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_17_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_17_l_complete.png,created,58,0.58
Sub03_H/Amit_21/trial_17_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_17_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_17_r_complete.png,created,58,0.58
Sub03_H/Amit_21/trial_18_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_18_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_18_l_complete.png,created,76,0.76
Sub03_H/Amit_21/trial_18_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_18_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_18_r_complete.png,created,76,0.76
