normalized_slt_percent,fmg_channel_6_mean,fmg_channel_6_standard_deviation,contributing_trace_count
26.0869565217,315.111956522,173.25879844,40
26.4214046823,314.698494983,170.443103224,40
26.7558528428,314.249247492,167.21320909,40
27.0903010033,313.77826087,163.701654356,40
27.4247491639,312.950585284,160.192034252,40
27.7591973244,311.928595318,156.607656977,40
28.0936454849,310.072240803,153.386173408,40
28.4280936455,307.330769231,150.633762572,40
28.762541806,304.301003344,148.304986339,40
29.0969899666,301.099749164,145.743636746,40
29.4314381271,297.198829431,143.304063734,40
29.7658862876,292.779013378,140.709445476,40
30.1003344482,287.815301003,138.265655207,40
30.4347826087,282.378804348,135.836358889,40
30.7692307692,276.619230769,133.309959311,40
31.1036789298,271.815551839,130.855709982,40
31.4381270903,266.608277592,127.998880142,40
31.7725752508,261.079389632,125.253988985,40
32.1070234114,255.966220736,122.332899423,40
32.4414715719,250.622742475,118.903336725,40
32.7759197324,244.795568562,115.486570392,40
33.110367893,239.167809365,112.518020776,40
33.4448160535,232.95735786,110.029042454,40
33.779264214,226.474958194,108.003351531,40
34.1137123746,220.711329431,106.268606081,40
34.4481605351,215.394397993,103.780299064,40
34.7826086957,210.116304348,101.360261038,40
35.1170568562,204.822909699,98.7451900563,40
35.4515050167,199.648160535,96.0499190522,40
35.7859531773,194.57027592,93.4032314284,40
36.1204013378,189.875334448,90.9992886011,40
36.4548494983,185.828720736,88.2722896124,40
36.7892976589,181.700919732,85.8953101479,40
37.1237458194,177.146864549,83.81103764,40
37.4581939799,172.910953177,81.8402981723,40
37.7926421405,168.872491639,80.3830487931,40
38.127090301,164.629598662,78.9223768711,40
38.4615384615,160.359615385,77.7562539343,40
38.7959866221,156.385033445,76.8368976727,40
39.1304347826,153.083695652,76.2599352897,40
39.4648829431,149.823244147,75.9148528501,40
39.7993311037,146.855769231,75.8856605369,40
40.1337792642,144.34138796,75.9917406781,40
40.4682274247,142.069063545,76.4239638798,40
40.8026755853,139.645986622,77.0051803169,40
41.1371237458,137.445401338,77.7435033894,40
41.4715719064,135.726923077,78.6191996505,40
41.8060200669,134.092140468,79.3875391524,40
42.1404682274,132.536496656,80.2348861781,40
42.474916388,131.335618729,81.4668697314,40
42.8093645485,130.116931438,82.8531130169,40
43.143812709,128.980351171,83.9819800194,40
43.4782608696,128.23423913,85.1049172474,40
43.8127090301,127.538377926,86.3944504432,40
44.1471571906,126.934615385,87.5415313886,40
44.4816053512,126.012374582,88.60632604,40
44.8160535117,124.733862876,89.5406831729,40
45.1505016722,123.831939799,90.3070383272,40
45.4849498328,123.066220736,90.8820226258,40
45.8193979933,122.246070234,91.4239793765,40
46.1538461538,121.717307692,92.050543081,40
46.4882943144,120.79264214,92.6848568164,40
46.8227424749,119.687249164,93.3225296514,40
47.1571906355,118.765468227,93.9353452507,40
47.491638796,118.373578595,94.3178198777,40
47.8260869565,117.916304348,94.7046563859,40
48.1605351171,117.389632107,95.2191453136,40
48.4949832776,116.996446488,95.7536341771,40
48.8294314381,116.768227425,96.220796236,40
49.1638795987,116.88235786,96.4486051,40
49.4983277592,117.298411371,96.686046742,40
49.8327759197,117.787207358,96.8484778579,40
50.1672240803,118.471488294,97.0352313236,40
50.5016722408,119.312876254,97.3200358495,40
50.8361204013,120.129264214,97.4451605732,40
51.1705685619,121.149080268,97.5242696131,40
51.5050167224,122.228177258,97.491298518,40
51.8394648829,123.289130435,97.407363298,40
52.1739130435,124.739130435,97.1671032776,40
52.508361204,126.05083612,97.0025789241,40
52.8428093645,127.718394649,96.9337214098,40
53.1772575251,129.46764214,96.9370155998,40
53.5117056856,131.065384615,97.0137758206,40
53.8461538462,132.473076923,97.1134174211,40
54.1806020067,133.55083612,97.1634125426,40
54.5150501672,134.651839465,97.248632444,40
54.8494983278,135.792307692,97.5287004705,40
55.1839464883,137.443896321,97.6744385944,40
55.5183946488,139.241555184,97.7779157518,40
55.8528428094,141.0409699,97.8543130069,40
56.1872909699,142.683904682,97.9203983351,40
56.5217391304,144.033695652,98.1026402468,40
56.856187291,145.383570234,98.1806380555,40
57.1906354515,146.780602007,98.2858687438,40
57.525083612,147.968979933,98.4751694642,40
57.8595317726,148.868979933,98.8252091292,40
58.1939799331,149.467391304,99.4164309473,40
58.5284280936,150.268478261,99.8455825609,40
58.8628762542,151.241889632,100.263586731,40
59.1973244147,152.297157191,100.531613094,40
59.5317725753,153.613210702,101.044524783,40
59.8662207358,155.097324415,101.585529388,40
60.2006688963,156.555518395,102.144526219,40
60.5351170569,157.719230769,102.762927921,40
60.8695652174,158.525,103.411098677,40
61.2040133779,159.108026756,103.94783554,40
61.5384615385,159.782692308,104.451698709,40
61.872909699,160.646697324,104.609426678,40
62.2073578595,161.617140468,104.704574046,40
62.5418060201,162.37479097,104.982828631,40
62.8762541806,162.997993311,105.245736082,40
63.2107023411,164.015133779,105.520288711,40
63.5451505017,164.988712375,105.951090781,40
63.8795986622,165.840217391,106.251858674,40
64.2140468227,166.620150502,106.435711921,40
64.5484949833,167.218227425,106.654397394,40
64.8829431438,167.771362876,106.85723271,40
65.2173913043,168.305434783,107.167393085,40
65.5518394649,168.70062709,107.478094593,40
65.8862876254,168.991973244,107.816788813,40
66.220735786,168.963795987,108.246027788,40
66.5551839465,169.043102007,108.568967432,40
66.889632107,169.182692308,108.714930304,40
67.2240802676,169.427382943,108.955886229,40
67.5585284281,169.940050167,109.318736437,40
67.8929765886,170.411371237,109.448179644,40
68.2274247492,170.952006689,109.547712929,40
68.5618729097,171.431270903,109.582337788,40
68.8963210702,172.083528428,109.655423321,40
69.2307692308,172.949038462,109.793133006,40
69.5652173913,173.6875,109.872776111,40
69.8996655518,174.443060201,109.928675564,40
70.2341137124,175.145861204,109.723459879,40
70.5685618729,176.034280936,109.480911676,40
70.9030100334,176.726421405,108.976177928,40
71.237458194,177.231438127,108.453480105,40
71.5719063545,177.732608696,108.094435285,40
71.9063545151,177.8,107.843227183,40
72.2408026756,177.733653846,107.410413444,40
72.5752508361,177.746822742,106.89962307,40
72.9096989967,177.739464883,106.357883657,40
73.2441471572,177.735702341,105.804280497,40
73.5785953177,177.662040134,105.570153048,40
73.9130434783,177.520652174,105.105907291,40
74.2474916388,177.52951505,104.324665762,40
74.5819397993,177.062876254,103.084997996,40
74.9163879599,176.50041806,101.797531387,40
75.2508361204,175.415886288,100.262739554,40
75.5852842809,174.287207358,98.6007350874,40
75.9197324415,173.475,97.0570389595,40
76.254180602,172.559698997,95.6651737826,40
76.5886287625,172.052173913,94.2218611281,40
76.9230769231,171.473076923,92.7543369694,40
77.2575250836,170.296906355,91.1368826989,40
77.5919732441,169.094565217,89.1326154301,40
77.9264214047,167.603762542,87.3271839499,40
78.2608695652,166.090217391,85.9761745405,40
78.5953177258,164.741053512,84.7375392101,40
78.9297658863,163.533277592,83.3817613076,40
79.2642140468,162.389381271,81.8200935414,40
79.5986622074,161.408528428,80.2805851933,40
79.9331103679,160.366304348,78.4114764862,40
80.2675585284,159.177508361,76.4008780692,40
80.602006689,158.940886288,74.7788569577,40
80.9364548495,158.890635452,73.3722690798,40
81.27090301,159.200752508,71.7703369749,40
81.6053511706,160.122658863,70.3159991611,40
81.9397993311,161.892558528,69.3220334347,40
82.2742474916,163.52583612,68.5544346013,40
82.6086956522,165.004347826,67.7891501989,40
82.9431438127,166.35,67.185814541,40
83.2775919732,167.713210702,66.6758118607,40
83.6120401338,168.912207358,66.3353875299,40
83.9464882943,170.491304348,66.7580788749,40
84.2809364548,172.412040134,67.6625899206,40
84.6153846154,174.482692308,69.3067488783,40
84.9498327759,176.943394649,70.7740661751,40
85.2842809365,179.793561873,72.6841278741,40
85.618729097,182.704347826,74.3437735036,40
85.9531772575,185.633528428,76.4184874259,40
86.2876254181,188.337541806,79.2207438107,40
86.6220735786,191.130351171,81.9892134823,40
86.9565217391,194.758695652,85.5825461586,40
87.2909698997,198.730602007,89.6228352101,40
87.6254180602,203.235367893,93.8058398981,40
87.9598662207,207.798327759,97.9433415555,40
88.2943143813,211.735869565,102.075059985,40
88.6287625418,215.631187291,106.457570643,40
88.9632107023,219.698160535,110.955484741,40
89.2976588629,223.228511706,115.198491832,40
89.6321070234,226.472491639,119.042443188,40
89.9665551839,229.593979933,122.814306749,40
90.3010033445,232.056605351,126.975036256,40
90.635451505,234.805769231,131.339872195,40
90.9698996656,238.076755853,135.966961535,40
91.3043478261,241.301086957,140.644689552,40
91.6387959866,244.086371237,145.02842154,40
91.9732441472,246.622240803,149.509594794,40
92.3076923077,249.232692308,153.854834839,40
92.6421404682,251.488963211,158.622755366,40
92.9765886288,253.505852843,163.35849179,40
93.3110367893,255.497909699,168.083258148,40
93.6454849498,257.733361204,172.722662489,40
93.9799331104,259.782107023,177.400841132,40
94.3143812709,261.232859532,182.694017499,40
94.6488294314,262.595317726,187.934102749,40
94.983277592,264.707107023,191.971285923,40
95.3177257525,266.760953177,195.940844352,40
95.652173913,268.416304348,199.964992656,40
95.9866220736,270.091889632,203.765486494,40
96.3210702341,271.782692308,207.184534094,40
96.6555183946,273.676086957,210.090501625,40
96.9899665552,275.414548495,212.61257911,40
97.3244147157,276.687541806,215.063053871,40
97.6588628763,277.928093645,217.400172979,40
97.9933110368,279.385117057,219.128285596,40
98.3277591973,280.714715719,220.450500531,40
98.6622073579,281.792056856,221.587430865,40
98.9966555184,282.831103679,222.528280648,40
99.3311036789,283.804264214,223.347140121,40
99.6655518395,284.446822742,224.019164143,40
100,285.025,224.684833433,40
