normalized_slt_percent,fmg_channel_4_mean,fmg_channel_4_standard_deviation,contributing_trace_count
26.4214046823,358.067391304,317.493133956,40
26.7558528428,356.609448161,316.045022484,40
27.0903010033,355.103344482,314.529847238,40
27.4247491639,353.417474916,312.83781189,40
27.7591973244,351.357525084,310.793330117,40
28.0936454849,349.188963211,308.656117506,40
28.4280936455,346.925543478,306.399911344,40
28.762541806,344.392307692,303.981627501,40
29.0969899666,341.523536789,301.298339682,40
29.4314381271,338.619481605,298.612093971,40
29.7658862876,335.445819398,295.704409026,40
30.1003344482,332.142809365,292.633130784,40
30.4347826087,328.549456522,289.242657691,40
30.7692307692,324.782692308,285.668984326,40
31.1036789298,321.116137124,282.310947177,40
31.4381270903,316.733444816,278.306339971,40
31.7725752508,312.147449833,274.129861411,40
32.1070234114,307.395735786,269.805449231,40
32.4414715719,302.340050167,265.268345665,40
32.7759197324,297.036705686,260.487668546,40
33.110367893,291.999665552,255.99897785,40
33.4448160535,286.964841137,251.639816876,40
33.779264214,281.853386288,247.272875795,40
34.1137123746,276.599122074,242.849690367,40
34.4481605351,271.133277592,238.199775023,40
34.7826086957,265.842934783,233.851209021,40
35.1170568562,260.471404682,229.563865733,40
35.4515050167,254.52006689,224.82181804,40
35.7859531773,248.647282609,220.289610991,40
36.1204013378,243.377550167,216.434843426,40
36.4548494983,238.371237458,212.839918266,40
36.7892976589,233.590091973,209.44944345,40
37.1237458194,228.964046823,206.602901747,40
37.4581939799,224.168143813,204.09203451,40
37.7926421405,219.511204013,201.526709258,40
38.127090301,214.832859532,198.996430008,40
38.4615384615,210.317307692,196.389728599,40
38.7959866221,206.251003344,193.770216851,40
39.1304347826,202.534782609,191.555028494,40
39.4648829431,198.602675585,189.321646904,40
39.7993311037,194.804765886,187.34199107,40
40.1337792642,191.507441472,185.520500381,40
40.4682274247,188.740133779,184.006109472,40
40.8026755853,185.983779264,182.489237117,40
41.1371237458,183.111454849,181.019791351,40
41.4715719064,180.364632107,179.513210527,40
41.8060200669,177.526672241,177.892022558,40
42.1404682274,175.49138796,176.490872269,40
42.474916388,173.977591973,175.307272663,40
42.8093645485,172.638210702,174.448707607,40
43.143812709,171.185284281,173.585495679,40
43.4782608696,169.727173913,172.761646104,40
43.8127090301,168.57173913,172.142974658,40
44.1471571906,167.343060201,171.423530792,40
44.4816053512,166.364381271,170.735605303,40
44.8160535117,165.295735786,169.988324195,40
45.1505016722,164.227550167,169.261810542,40
45.4849498328,163.281772575,168.517402137,40
45.8193979933,162.398494983,167.690941441,40
46.1538461538,161.828846154,167.107964328,40
46.4882943144,161.434949833,166.764653673,40
46.8227424749,161.221613712,166.545984466,40
47.1571906355,161.22867893,166.503266315,40
47.491638796,161.332190635,166.460473059,40
47.8260869565,161.632608696,166.573882161,40
48.1605351171,162.004765886,166.731653999,40
48.4949832776,162.387667224,166.888822768,40
48.8294314381,162.799414716,167.147569217,40
49.1638795987,163.466471572,167.525554102,40
49.4983277592,164.348578595,167.890745995,40
49.8327759197,165.283946488,168.366299807,40
50.1672240803,166.031605351,168.85109051,40
50.5016722408,166.861120401,169.293257689,40
50.8361204013,168.122575251,169.878687404,40
51.1705685619,169.645819398,170.615451132,40
51.5050167224,171.614088629,171.519470912,40
51.8394648829,173.519230769,172.485928935,40
52.1739130435,175.376630435,173.632161451,40
52.508361204,177.436538462,174.957820123,40
52.8428093645,179.666889632,176.516757941,40
53.1772575251,182.074749164,178.230452422,40
53.5117056856,184.320317726,179.806225876,40
53.8461538462,186.636538462,181.281207056,40
54.1806020067,188.816638796,182.641619001,40
54.5150501672,190.851170569,184.03106763,40
54.8494983278,192.961705686,185.40715282,40
55.1839464883,195.040050167,186.747915104,40
55.5183946488,197.21764214,188.23163754,40
55.8528428094,199.463461538,189.825053594,40
56.1872909699,201.602257525,191.362012234,40
56.5217391304,203.732608696,192.768455568,40
56.856187291,205.824331104,193.985956297,40
57.1906354515,207.778929766,195.267887348,40
57.525083612,209.577090301,196.517199795,40
57.8595317726,211.414590301,197.812986234,40
58.1939799331,213.200167224,199.106376816,40
58.5284280936,215.026463211,200.408323661,40
58.8628762542,217.035869565,201.81078444,40
59.1973244147,218.955936455,203.222357579,40
59.5317725753,220.909364548,204.652058806,40
59.8662207358,222.896571906,206.08966137,40
60.2006688963,224.914464883,207.541641131,40
60.5351170569,227.124832776,209.039066769,40
60.8695652174,229.295652174,210.53402174,40
61.2040133779,231.181647157,211.929742739,40
61.5384615385,233.094230769,213.353501064,40
61.872909699,235.227382943,214.949005747,40
62.2073578595,237.609448161,216.490086349,40
62.5418060201,240.006939799,218.018123026,40
62.8762541806,242.473578595,219.725210301,40
63.2107023411,245.124749164,221.593022941,40
63.5451505017,247.685953177,223.484896575,40
63.8795986622,250.108361204,225.34827308,40
64.2140468227,252.533528428,227.258511996,40
64.5484949833,255.065719064,229.217054563,40
64.8829431438,257.6034699,231.099031449,40
65.2173913043,260.123913043,232.915201463,40
65.5518394649,262.674540134,234.765432099,40
65.8862876254,265.311287625,236.711314256,40
66.220735786,268.059280936,238.68031005,40
66.5551839465,270.434406355,240.499038839,40
66.889632107,272.458361204,242.069309432,40
67.2240802676,274.441680602,243.496505513,40
67.5585284281,276.510451505,245.030207197,40
67.8929765886,278.585702341,246.626118674,40
68.2274247492,280.547157191,248.133762134,40
68.5618729097,282.388628763,249.528067296,40
68.8963210702,284.073076923,250.794669937,40
69.2307692308,285.525,251.911475885,40
69.5652173913,286.960869565,252.948837411,40
69.8996655518,288.245150502,253.841970838,40
70.2341137124,289.42173913,254.700830827,40
70.5685618729,290.652341137,255.503289429,40
70.9030100334,291.685284281,256.066289109,40
71.237458194,292.918102007,256.807989911,40
71.5719063545,294.279807692,257.577633806,40
71.9063545151,295.365844482,258.160940569,40
72.2408026756,296.161538462,258.531061164,40
72.5752508361,296.909615385,258.850499882,40
72.9096989967,297.368520067,259.085864556,40
73.2441471572,297.730100334,259.224943951,40
73.5785953177,298.15472408,259.290692566,40
73.9130434783,298.360869565,259.216203015,40
74.2474916388,298.372157191,259.046701758,40
74.5819397993,298.100501672,258.666277625,40
74.9163879599,297.666471572,258.163299788,40
75.2508361204,297.151254181,257.457383876,40
75.5852842809,296.393812709,256.532374347,40
75.9197324415,295.318561873,255.565255,40
76.254180602,294.252257525,254.632040174,40
76.5886287625,293.154264214,253.557921994,40
76.9230769231,292.019230769,252.387428624,40
77.2575250836,291.00819398,251.335397818,40
77.5919732441,289.990301003,250.298755528,40
77.9264214047,289.003010033,249.327466299,40
78.2608695652,288.02173913,248.263122848,40
78.5953177258,287.084698997,247.268548695,40
78.9297658863,286.183904682,246.356822306,40
79.2642140468,285.392558528,245.598713459,40
79.5986622074,284.957148829,245.204389116,40
79.9331103679,284.719732441,244.911313534,40
80.2675585284,284.712374582,244.836810072,40
80.602006689,285.126421405,245.312682209,40
80.9364548495,285.725668896,246.044731602,40
81.27090301,286.887959866,247.350112063,40
81.6053511706,288.4284699,249.13923663,40
81.9397993311,291.444983278,252.39505806,40
82.2742474916,295.122491639,256.542475058,40
82.6086956522,298.532608696,260.352686623,40
82.9431438127,302.07173913,264.219504305,40
83.2775919732,305.604264214,268.142847266,40
83.6120401338,309.084615385,272.214927233,40
83.9464882943,312.545568562,276.305370359,40
84.2809364548,316.20735786,280.33310294,40
84.6153846154,319.936538462,284.408317549,40
84.9498327759,323.29180602,287.928211013,40
85.2842809365,326.499749164,291.239052428,40
85.618729097,329.370568562,294.279475898,40
85.9531772575,331.845568562,297.173193357,40
86.2876254181,334.287207358,299.964466151,40
86.6220735786,336.454598662,302.561289453,40
86.9565217391,338.714130435,304.981886395,40
87.2909698997,340.664464883,307.068571225,40
87.6254180602,342.472408027,309.10886378,40
87.9598662207,344.114130435,310.988325778,40
88.2943143813,345.205936455,312.629177505,40
88.6287625418,346.187374582,314.29938146,40
88.9632107023,347.124832776,315.665898377,40
89.2976588629,348.071989967,316.968575173,40
89.6321070234,348.859615385,317.968565174,40
89.9665551839,349.518645485,318.93287401,40
90.3010033445,350.006438127,319.973605521,40
90.635451505,350.325501672,321.07515417,40
90.9698996656,350.751672241,322.021455449,40
91.3043478261,351.120652174,322.976898859,40
91.6387959866,351.325083612,323.997389523,40
91.9732441472,351.491053512,325.078623069,40
92.3076923077,351.790384615,326.118882826,40
92.6421404682,352.250250836,327.101855106,40
92.9765886288,352.617307692,328.030512131,40
93.3110367893,352.879264214,328.826072055,40
93.6454849498,353.159698997,329.63841645,40
93.9799331104,353.442307692,330.453166619,40
94.3143812709,353.75777592,331.174605583,40
94.6488294314,354.048160535,331.85849595,40
94.983277592,354.309866221,332.446245742,40
95.3177257525,354.573745819,332.997467417,40
95.652173913,354.959782609,333.481747245,40
95.9866220736,355.313168896,333.861685655,40
96.3210702341,355.613879599,334.166211399,40
96.6555183946,355.965008361,334.437941989,40
96.9899665552,356.260451505,334.645415117,40
97.3244147157,356.468311037,334.885343682,40
97.6588628763,356.673035117,335.096151133,40
97.9933110368,356.81229097,335.314182656,40
98.3277591973,356.913168896,335.517308327,40
98.6622073579,356.976672241,335.642247787,40
98.9966555184,357.023913043,335.744689667,40
99.3311036789,357.088377926,335.820387762,40
99.6655518395,357.108068562,335.821281448,40
100,357.1125,335.806929044,40
