normalized_sssw_percent,display_fmg_channel_1_mean,display_fmg_channel_2_mean,display_fmg_channel_3_mean,display_fmg_channel_4_mean,display_fmg_channel_5_mean,display_fmg_channel_6_mean,display_fmg_channel_7_mean,display_fmg_channel_8_mean,display_cop_mean,display_vgrf_mean,display_fmg_channel_1_standard_deviation,display_fmg_channel_2_standard_deviation,display_fmg_channel_3_standard_deviation,display_fmg_channel_4_standard_deviation,display_fmg_channel_5_standard_deviation,display_fmg_channel_6_standard_deviation,display_fmg_channel_7_standard_deviation,display_fmg_channel_8_standard_deviation,display_cop_standard_deviation,display_vgrf_standard_deviation,fmg_channel_1_contributing_trace_count,fmg_channel_2_contributing_trace_count,fmg_channel_3_contributing_trace_count,fmg_channel_4_contributing_trace_count,fmg_channel_5_contributing_trace_count,fmg_channel_6_contributing_trace_count,fmg_channel_7_contributing_trace_count,fmg_channel_8_contributing_trace_count,cop_contributing_trace_count,vgrf_contributing_trace_count
27.0903010033,176.989430736,171.387977536,142.562655925,112.524299218,101.306337007,92.7980062917,56.3107099443,37.7050799557,399.495354966,380.105846452,53.4490134741,58.3143623499,51.246312439,21.0433915328,47.504488304,48.6174432511,18.2823353257,14.2100682877,8.62955175523,18.195751525,40,40,40,40,40,40,40,40,40,40
27.4247491639,177.096790928,170.850099498,142.82958824,112.479455119,101.562235072,92.6265298272,56.3927903786,37.9247289868,399.971980085,380.063575743,55.0252100712,58.0758471368,51.0724002253,22.3076465051,47.0817036247,48.7134845027,18.4068437877,14.2056263065,9.33811314391,18.4221379679,40,40,40,40,40,40,40,40,40,40
27.7591973244,176.666714405,171.179590227,143.322452791,112.008748633,101.721236683,93.5068845825,56.330800142,37.9246219304,400.245860999,379.827490645,57.0152403572,58.7303050696,51.1179658156,24.2779430448,47.2152813089,50.6139638418,18.733517956,14.4008969367,9.73793221285,18.616736162,40,40,40,40,40,40,40,40,40,40
28.0936454849,177.060778556,170.903952341,143.52010075,112.002256401,101.878851051,93.2756951476,56.1638815751,38.0543384416,400.509736038,380.140364028,56.780774899,59.0083391522,51.83687142,25.1306839846,47.7312074269,51.1423690647,19.0337036264,14.5531966028,9.83125498026,18.5805389883,40,40,40,40,40,40,40,40,40,40
28.4280936455,177.373505267,169.925369139,143.223167278,111.98504957,102.13316184,92.5398212793,56.4451232709,38.0727442507,400.797354476,380.320013723,57.1569342067,59.2681804057,53.0777764122,26.0382897774,48.4627648099,49.7302305046,19.2443534749,14.6572781883,10.2317917793,19.1065338441,40,40,40,40,40,40,40,40,40,40
28.762541806,176.980635824,169.12651207,143.012287844,112.219884261,101.739526991,92.3258508326,56.2999456321,38.1563021907,400.822693795,379.98720368,57.0466231257,59.582241526,54.1698259321,26.6133731656,49.2457594612,48.2175936791,19.6425986916,14.714540054,9.52103841599,19.4959848388,40,40,40,40,40,40,40,40,40,40
29.0969899666,177.027723766,168.273499426,142.766033027,112.250860124,101.671880056,92.3367378339,56.3651348574,38.3418838472,400.157120506,379.945590112,56.9194760908,60.3276250196,55.4677113574,26.6796104984,49.7605896237,47.9684791825,19.9253749122,14.8036209531,8.81087371259,19.802920688,40,40,40,40,40,40,40,40,40,40
29.4314381271,176.47377066,168.077749964,142.654379791,112.182034105,101.877796469,92.6915343763,56.488838083,38.3454385722,400.436319227,379.705953126,57.7365656507,60.7372739164,56.2019988827,26.9420187972,49.8501026591,47.8935792861,19.9615913024,14.7954206652,9.02355709299,19.5433113843,40,40,40,40,40,40,40,40,40,40
29.7658862876,176.219708142,168.601612911,142.874961583,112.261980274,102.063398604,92.967302035,56.5671715112,38.3230886918,400.696922346,379.490688788,58.6122347756,61.2488493147,56.6635654752,26.6532334652,49.9781328906,47.9465210046,20.0441053115,14.8499141494,9.29612578712,19.0464025408,40,40,40,40,40,40,40,40,40,40
30.1003344482,176.103358595,169.580553718,143.014243099,112.323329784,102.377555726,93.2781645088,56.642577006,38.4572927279,400.992343475,379.215744086,58.8976320081,61.9794393921,56.927848248,26.3639611055,49.9905775706,49.6673195231,20.1538051202,14.8252737107,9.73641076073,18.1401057319,40,40,40,40,40,40,40,40,40,40
30.4347826087,176.432652513,170.645979621,143.322178588,112.222463739,102.450690434,94.2836535431,56.7078285242,38.356972037,401.174279557,379.091675568,58.3684512533,62.912443338,56.5475441686,25.6453176364,49.8199148491,52.1570829898,20.0623049612,14.7530568546,10.1980794707,17.523472775,40,40,40,40,40,40,40,40,40,40
30.7692307692,176.54342872,171.295953965,143.481324944,112.185144214,102.274956941,94.4238457567,56.5960387258,38.3645522742,401.587836188,378.753517662,56.8749225244,62.4788581066,55.248170816,24.3783619269,49.4985145651,51.4229911238,19.7100055117,14.6081383025,10.9778830353,16.9833841932,40,40,40,40,40,40,40,40,40,40
31.1036789298,175.738890608,171.036546506,143.134778426,111.703673005,101.805288201,92.5516092124,56.3000545532,38.1548289773,401.867271921,378.315227119,57.0461352694,61.7626639322,54.4164812301,24.0330238505,48.7063001378,47.5773776421,19.616677401,14.3737524045,11.101447078,16.5537327083,40,40,40,40,40,40,40,40,40,40
31.4381270903,174.576299219,170.683232578,142.896116116,111.080811408,100.916161534,92.752818596,56.0799393788,37.8819791509,401.309048971,378.555054853,57.5964943415,61.2772513686,53.7013499232,23.8900530198,47.5988497574,47.9825914849,19.6035888854,14.003184105,10.9843178271,16.3794304923,40,40,40,40,40,40,40,40,40,40
31.7725752508,173.522537443,171.512539259,142.604818864,110.41511437,100.795427139,93.372198911,55.9317083992,37.6821660298,401.315052607,378.823567722,57.8351630085,61.5541853039,52.3071970962,23.6541290601,45.7262073416,50.0890699491,19.4002409494,13.5434288921,11.0986828786,16.2221485018,40,40,40,40,40,40,40,40,40,40
32.1070234114,172.447419067,171.233793925,141.566824123,109.666317893,100.35914588,93.4252773311,55.5154735764,37.4860097334,400.841216512,378.999892802,58.0017879134,60.8316737694,50.5521872285,23.7985323879,44.0278467266,51.2289203337,18.9851731343,13.2184289683,10.3907444539,16.0370495344,40,40,40,40,40,40,40,40,40,40
32.4414715719,170.433629551,167.358800029,139.666947468,108.870399998,99.421525351,90.1772446156,54.7424062062,37.1796229522,399.80788563,378.933373637,57.2758351883,57.9988436974,49.0582581652,24.2073679521,42.2323902875,45.6254033754,18.3760612366,12.7747187995,9.12862671811,16.577688686,40,40,40,40,40,40,40,40,40,40
32.7759197324,168.05308701,165.341932879,138.69346045,108.237184542,97.8760846095,88.6705784748,53.8247249046,36.7723041068,400.52058861,379.163202681,57.2787282697,57.554320148,48.3009918405,24.9580448391,40.1891441637,44.7828041301,18.1337174601,12.4695229948,9.75181463048,16.9763698274,40,40,40,40,40,40,40,40,40,40
33.110367893,166.698352766,164.399295847,138.29709696,108.036311244,96.6345540785,88.1258919464,53.5069277652,36.3735334105,400.94002615,379.251070521,57.3540297032,58.305900469,47.7121913968,25.254671962,38.5455551483,45.1875609071,18.048004337,12.348911554,10.0931926163,17.196548471,40,40,40,40,40,40,40,40,40,40
33.4448160535,167.337010401,164.876847472,137.356235298,107.907039401,94.8882153572,88.9611238411,53.3629811691,36.0181164912,401.391350718,380.055726193,55.417361484,60.8101099073,48.0326820397,26.0929174134,37.2218151078,47.1439619408,17.7980840968,12.0960511867,10.163738757,17.0523478999,40,40,40,40,40,40,40,40,40,40
33.779264214,167.388509309,164.19886339,135.895296066,107.950576498,93.8707438159,88.9236725198,53.4211891252,35.6668005074,401.742754349,381.009595488,54.8849363865,62.0834496405,47.7253516643,27.4735008661,35.7634543061,48.4557405107,18.0082831651,11.6649579277,10.3537569322,16.6103021345,40,40,40,40,40,40,40,40,40,40
34.1137123746,167.068185757,163.252845909,134.58368273,107.991827088,92.8620330526,89.8717471767,53.3465076979,35.5654753133,401.922164877,381.510156418,54.3513450639,62.899214529,47.3705647253,28.203432048,34.3004751355,48.9372431435,17.941854492,11.4060195183,10.4882872284,16.2128259993,40,40,40,40,40,40,40,40,40,40
34.4481605351,167.291401194,161.598403984,133.020877262,107.951157041,91.8781759076,89.1620369464,53.3156260053,35.4711167354,401.439345783,381.214964353,53.7993772968,62.7545830544,48.5879020859,29.1852598859,33.9260993814,46.6301473458,17.710738891,11.2002633923,9.32889246386,15.7911978345,40,40,40,40,40,40,40,40,40,40
34.7826086957,167.281087669,160.723875343,132.51822607,108.306954221,91.0585875981,88.657776718,53.3336442455,35.4529810814,401.517293935,381.465630667,53.1004270112,62.2360483687,49.3988332518,29.431035632,34.3171361292,45.8093980999,17.779178715,11.0752087162,9.40577011274,15.0072602184,40,40,40,40,40,40,40,40,40,40
35.1170568562,168.776376645,160.786581301,133.564588838,108.856326935,90.8380883645,88.4843303314,53.509843762,35.2547325846,401.929939489,382.326333722,51.7935790745,60.4250534093,47.8112264759,28.8920904802,34.3171610454,45.2802200729,17.9052549339,10.975613243,9.41779167867,13.9961284952,40,40,40,40,40,40,40,40,40,40
35.4515050167,171.824174108,161.743482012,134.342188918,109.960529426,91.2477253387,89.7710587507,54.0522835718,35.4639188017,402.089804373,382.821915708,49.8295081759,57.9572458545,46.3461792037,27.7894915829,33.8955146549,45.3617143113,17.6240392826,10.5943219941,9.58472231432,13.4096003674,40,40,40,40,40,40,40,40,40,40
35.7859531773,174.48119038,163.303207339,135.317304531,110.861028725,91.872278801,91.7783721281,54.6168176278,35.8101604056,402.174423135,383.12201289,49.1941531761,56.3982976636,44.4521128947,27.2283598762,33.1640951691,45.892855022,17.1802327664,10.2632784968,9.58472317381,13.2440487053,40,40,40,40,40,40,40,40,40,40
36.1204013378,177.231394261,166.154734202,135.841255468,111.537654712,93.143431057,93.0693571566,55.2251773387,36.1305986522,402.1635515,383.209150916,48.5155754079,56.7173382261,43.2910480297,27.2182737723,32.0684067427,48.011696618,17.0612824609,9.99791472011,9.71484843395,13.3852429935,40,40,40,40,40,40,40,40,40,40
36.4548494983,180.180981188,169.220074308,137.147628966,112.148887244,94.8473314143,94.3969971168,55.752943741,36.4699543308,402.326578815,383.223218341,48.1193998057,57.0036285854,42.573569285,27.3575882544,30.7851872755,50.3189427733,17.0194343645,9.98593529452,9.70270991031,13.2944725118,40,40,40,40,40,40,40,40,40,40
36.7892976589,182.681121,171.351124946,138.136947065,113.248764287,96.3526504633,95.3817914809,56.5769155646,37.1049693845,402.480434437,383.726767594,47.3224154287,55.8552652711,42.3269364617,26.6177076857,30.174236781,48.6828167428,16.83933278,9.71753942025,9.77662863851,12.8642230199,40,40,40,40,40,40,40,40,40,40
37.1237458194,185.076886325,172.918880348,140.090793688,114.188553988,97.6045150654,94.1667413468,57.1004886786,37.7139725438,402.560333597,383.995444356,46.0349833417,55.2335020587,41.5697314477,25.9179524957,30.0260784892,44.4951030253,16.6427535984,9.63625915595,9.81943284081,12.9812230259,40,40,40,40,40,40,40,40,40,40
37.4581939799,187.032713492,175.486691938,141.780893468,114.691212237,98.5537223944,94.8966937285,57.6681361768,38.1676593381,402.006862355,384.215527193,45.325784109,55.7385446089,41.8136451473,25.5893774063,30.4790018698,43.158698998,16.3946995309,9.52163254968,8.444251108,13.5222979387,40,40,40,40,40,40,40,40,40,40
37.7926421405,188.761826708,178.372168263,143.904670867,115.280562242,100.026220058,95.5803380702,58.3006943931,38.8047895207,401.546944274,384.198319078,46.2748523231,56.6227938794,42.0821096864,24.6701983884,31.0978319419,40.8360420809,16.3791616757,9.53568781821,8.45236655769,14.2650082094,40,40,40,40,40,40,40,40,40,40
38.127090301,189.31026426,180.33627567,145.462531237,115.646325309,101.370915797,96.7520388929,58.6015556417,39.0884281363,401.666650956,384.240054315,46.8096951607,56.7903612811,42.7831842376,24.108923988,31.2990526332,40.0506991873,16.395283426,9.59040010001,8.30160894572,15.2026279708,40,40,40,40,40,40,40,40,40,40
38.4615384615,188.929047291,182.078122678,147.283844793,115.774031877,102.825126236,98.6126393554,59.0328598219,39.416117064,401.638658382,384.099040931,48.0624888373,56.5838887765,43.4186819002,24.1391673026,30.9610512926,39.3073878536,16.5015849459,9.65415449754,7.71728422111,16.0305428185,40,40,40,40,40,40,40,40,40,40
38.7959866221,189.304307618,183.487091665,148.726408718,116.259370241,104.091753404,99.6527860144,59.6215481227,39.7425066772,401.234072863,383.773810867,47.6518385719,55.4029190622,43.6380058191,23.4304455563,30.7807947211,37.8490204607,15.9041183259,9.6736930893,6.88304923713,16.915165272,40,40,40,40,40,40,40,40,40,40
39.1304347826,190.299600188,184.451650482,150.517797395,116.559412873,105.646194615,98.796262042,60.0291121659,40.2176854094,401.411299875,383.454263508,46.969925276,54.3008975933,43.3210486719,23.7722602615,30.4992876059,35.8915973982,15.7082682624,9.61509424752,7.21660806323,17.1507606976,40,40,40,40,40,40,40,40,40,40
39.4648829431,190.919901873,185.228078957,152.338691058,116.747116011,107.210148083,99.8563203823,60.3609548604,40.651332889,400.993574299,383.144365184,47.9688925334,53.698034381,43.3740836077,24.3838764548,30.7094165877,36.0290844832,15.7829363434,9.63193146106,5.76361951213,17.6180780811,40,40,40,40,40,40,40,40,40,40
39.7993311037,190.634333439,186.315576214,154.256584667,116.641023164,108.327028669,100.956168528,60.4930080041,41.1060965838,400.844211252,382.799637643,49.984794822,53.5038965009,44.0038378739,24.9353971563,32.091899057,36.8058897758,16.1213566659,9.67134217311,6.15862745279,18.223214965,40,40,40,40,40,40,40,40,40,40
40.1337792642,190.764449612,186.966153541,155.546502748,116.338487299,109.086359756,101.225554982,60.5663929671,41.213874357,401.142828598,382.402039474,51.3494552404,54.5800339855,44.7759265328,25.6092377941,33.0150661132,37.8279928991,16.5607533796,9.98243180087,6.90092838502,18.3385115882,40,40,40,40,40,40,40,40,40,40
40.4682274247,190.634544975,186.933060487,156.633594026,116.087772101,109.834287545,101.302411104,60.6447144753,41.2497944867,401.26703356,382.081848497,52.9140213666,55.5707982902,45.5674668485,26.0345489337,34.0787930836,38.8102166417,16.8697604611,10.2874696629,7.0830312217,18.8145634388,40,40,40,40,40,40,40,40,40,40
40.8026755853,190.385490751,187.088627646,157.58488037,116.006634405,110.083616185,101.192256103,60.6443048178,41.1704327453,401.572645174,381.967941224,54.3460535813,56.1014460701,46.5534021905,26.1708023598,35.0568732404,39.3437340247,17.0901194972,10.5630445578,7.65070026818,19.2287681477,40,40,40,40,40,40,40,40,40,40
41.1371237458,190.304892662,187.795414707,158.287049642,115.99628017,110.334744878,101.130104161,60.8685943877,41.3016389371,401.797857439,381.765787261,54.5629300612,55.9140952266,47.312149264,26.0029346657,35.9067177804,39.3990461874,16.996324365,10.7561282558,7.85320452303,19.1782981255,40,40,40,40,40,40,40,40,40,40
41.4715719064,190.988248767,188.763325102,158.407200022,116.424653042,110.840614988,101.288612394,61.2754677704,41.410828683,401.937273596,381.628172378,54.0760206076,55.8312213219,48.145134781,25.9395376006,35.6731457751,39.5678935381,16.6062165504,10.6850415858,7.79176929104,18.9520756948,40,40,40,40,40,40,40,40,40,40
41.8060200669,191.487652597,189.927300554,158.912745096,116.734866027,111.718395088,100.547340346,61.507476809,41.4881308558,401.976605685,381.574372026,54.2282864463,56.0735413123,48.5781969686,26.4294554617,35.2042303863,39.8611159223,16.538518976,10.6328911026,7.85894399598,18.8533188424,40,40,40,40,40,40,40,40,40,40
42.1404682274,192.650024315,191.575389004,159.947985603,116.768374426,111.814894385,101.053863949,62.0005762388,41.5670278013,402.111561351,381.58169351,54.379116115,56.6702682279,48.1922300811,26.8663450708,35.1969845942,40.3548693343,16.5898818722,10.6106153251,7.99633351122,19.5162882331,40,40,40,40,40,40,40,40,40,40
42.474916388,193.286399547,192.744266764,160.923923353,116.847396764,112.595817247,103.286077524,62.2064920656,41.8451364795,402.438099624,381.632212171,55.1701698141,57.0903417054,48.5137254544,27.0156444751,35.3447452313,40.9144997888,16.9483866672,10.7141740309,8.55773999965,20.0241858463,40,40,40,40,40,40,40,40,40,40
42.8093645485,193.142957557,193.816091109,161.731935943,116.85900401,113.193436507,104.576556223,62.1878349632,42.1004018811,403.133354386,381.220740006,55.523569202,58.0166575988,48.6148703202,27.1308440311,35.7262045761,41.0133331915,17.3271514207,10.8349575896,9.87153705746,20.5637078364,40,40,40,40,40,40,40,40,40,40
43.143812709,194.051128899,194.64752999,162.00616185,116.742363413,113.18887173,104.758907784,62.2544979655,42.1030367915,402.444880525,381.077770476,54.7227389077,58.8390165968,48.6473056957,26.7485141474,35.7871772788,42.0419702731,17.2863124443,10.8884215478,9.31219975489,21.0995191604,40,40,40,40,40,40,40,40,40,40
43.4782608696,194.225837895,195.802927904,161.752155408,116.959691809,112.935901503,105.180493743,62.1323266082,42.2608211259,402.781351525,381.643755924,53.7849760651,59.9953240182,48.8460044107,25.7033795939,36.2360286562,43.5912021818,17.2483854251,10.9124817157,10.1004227881,21.612689354,40,40,40,40,40,40,40,40,40,40
43.8127090301,194.634403326,195.972267583,161.020904438,116.871528161,112.173855978,105.54584955,61.9310727484,42.1436977622,402.793129808,381.741184614,52.1804821969,60.5703658314,48.5388227646,24.824488639,36.4253083831,45.1314080426,17.15182485,10.8177264807,10.3486647485,21.6575577056,40,40,40,40,40,40,40,40,40,40
44.1471571906,193.592564185,196.735840349,159.775877931,116.502780645,111.149916542,106.994899586,61.5700158066,41.9359316748,402.566414556,382.083342799,51.5317420029,61.8656033834,48.5583966719,24.1783725692,35.9367750107,47.2966069145,16.9663175169,10.7241285785,10.582992288,21.1850915304,40,40,40,40,40,40,40,40,40,40
44.4816053512,192.394947598,195.330177156,157.945951469,115.673334734,110.061812059,105.490811919,61.1320342117,41.6302284221,401.707372618,381.976658877,50.922971606,61.7004681927,47.8359961651,23.927506221,35.3978809076,45.7150828261,16.6549374139,10.5562402523,9.91217556098,21.1990323815,40,40,40,40,40,40,40,40,40,40
44.8160535117,190.022788594,192.96162739,156.125534495,114.776235762,108.475479259,102.803963512,60.4225913545,41.0770001144,400.550959814,381.705674308,50.2871852134,60.3667649454,47.3953527466,24.0038573673,34.939933234,42.4619181599,16.2800144453,10.4882059999,7.34261801747,21.1347342948,40,40,40,40,40,40,40,40,40,40
45.1505016722,186.944820823,190.374020798,153.992788189,113.808250628,106.343069417,99.6331336443,59.916774672,40.7009946658,400.047995592,381.880394459,50.4814112199,59.6381467053,47.4343438794,24.3288741833,34.8857096145,42.7766515708,16.0994978127,10.5733700245,7.27940281753,20.6281394969,40,40,40,40,40,40,40,40,40,40
45.4849498328,183.760546025,187.517665923,151.932268339,112.98797347,104.619030517,98.6777207823,59.190205139,40.0660034746,400.137991588,381.902699261,52.7113811108,60.5531605008,47.502954239,25.0203630582,35.7762417347,45.6763294418,16.216282449,10.8425008687,7.38361089409,19.889410299,40,40,40,40,40,40,40,40,40,40
45.8193979933,181.275466412,186.13325035,150.746278055,112.043319564,103.733998263,97.0205620605,58.5267647899,39.6000889826,400.272413108,381.494547191,56.0050468124,62.6701798951,46.5332963875,26.0989594398,36.0397020241,47.2401827053,16.9090764095,11.1630627192,7.60104971339,19.2873133683,40,40,40,40,40,40,40,40,40,40
46.1538461538,179.180873043,183.000682265,148.375907486,110.419863678,102.736603453,94.1794694705,57.8782960142,39.1498706199,399.330220797,380.885062998,57.9025689411,63.6782398914,47.8074727334,28.770613869,36.6840083775,44.7847393626,17.3407952785,11.4951475383,5.36806069555,18.9826294391,40,40,40,40,40,40,40,40,40,40
46.4882943144,177.492219929,178.855226041,146.885032852,108.882574614,101.432493266,92.112382781,57.2675039213,38.8189596393,399.408501181,380.391626238,58.7914708581,63.2850248326,50.194341661,31.3291239862,39.1839272768,44.5787194774,18.0321290511,11.9827034286,5.40358872737,18.4440608988,40,40,40,40,40,40,40,40,40,40
46.8227424749,176.16438458,177.70861056,146.546814127,108.140456562,101.256761855,91.7621983878,56.9496990731,38.692331727,399.669706609,380.230383275,61.0451274146,64.6556175211,50.9486922668,32.9267829556,41.0477705558,46.7849281885,18.884149905,12.504501537,5.30133599775,17.7557092231,40,40,40,40,40,40,40,40,40,40
47.1571906355,176.57370001,177.1528486,147.069230789,108.101926628,102.810393128,92.3781792786,56.6526267753,38.9862979452,400.040388877,380.072032097,63.1236392994,62.8042888648,50.4388638859,34.0999092258,42.6572142057,47.6197029577,20.0257200372,13.0934621994,5.83093808686,17.4506982202,40,40,40,40,40,40,40,40,40,40
47.491638796,176.765717025,176.904779002,148.206961338,108.242869565,104.028382868,92.386665019,56.6592961808,39.2351354777,400.425201448,379.763241361,64.6693343384,62.8987151918,50.4413711342,35.0960512987,44.4595963306,47.9383630968,20.7403135013,13.6819269703,6.89621208428,17.2470592288,40,40,40,40,40,40,40,40,40,40
47.8260869565,177.744035533,175.997195871,149.330026265,108.677659671,104.592956893,92.2017130774,56.7831470094,39.4287931319,400.526187302,379.781682544,66.2954679016,63.6388411976,51.7573280102,35.3287566907,47.0868687535,48.3985598832,21.494045971,14.2601340971,7.08634913324,17.2684436047,40,40,40,40,40,40,40,40,40,40
48.1605351171,178.444330829,175.979945151,149.67707198,108.955029222,104.411361669,91.2308481994,56.7872467667,39.5843499857,400.587742565,379.603867811,66.8567624389,66.3743775891,54.4433109217,35.5813304234,50.6162654313,49.1016752688,22.1297766738,14.7644997997,7.05192387321,17.2011208111,40,40,40,40,40,40,40,40,40,40
48.4949832776,178.924519835,175.627366184,149.29339975,109.232385383,104.63359602,91.0920252575,57.1675914861,39.617881444,400.672519753,379.436269463,66.779184494,67.8539057885,57.6410764458,35.7914342401,52.6524452438,49.8397107516,22.4464695116,15.2893076654,7.0286065672,17.391324121,40,40,40,40,40,40,40,40,40,40
48.8294314381,178.8527044,175.573485638,149.010911775,109.46734487,104.853442196,90.949633593,57.3873471161,39.7553513852,400.79879442,379.168267063,67.1237142834,68.9461086245,60.1966718503,35.5412706247,53.8831113947,50.9801627696,22.5936135832,15.6090083035,6.94599940467,17.579541149,40,40,40,40,40,40,40,40,40,40
49.1638795987,179.118282356,176.375941032,149.037882707,109.75195103,105.044929666,91.4448052968,57.5617390051,40.0215849329,400.826092937,378.583285278,67.5795193403,69.6155548303,61.1926576329,35.2287185573,54.2820762946,52.1467726412,22.5936167674,15.692056876,6.81793958408,17.4525248988,40,40,40,40,40,40,40,40,40,40
49.4983277592,179.432326424,176.174640025,149.346801957,110.012974165,105.241472975,91.7658996794,57.7257325073,39.9398315214,400.948172526,378.172649702,66.7928318143,70.0073470211,61.1004727654,34.7369277457,54.3156825088,53.3292135402,22.4507308801,15.6343196051,7.0010674547,17.2843417417,40,40,40,40,40,40,40,40,40,40
49.8327759197,180.012469724,175.749671999,149.13426658,110.35651507,105.147035914,91.9969949186,57.6889644448,39.9946304432,401.46094566,377.979125012,65.4833693525,68.9536202119,60.2655065069,33.5851277429,54.1375653103,54.1878620447,22.0968935471,15.5268319543,7.91329083067,17.1623563144,40,40,40,40,40,40,40,40,40,40
50.1672240803,179.528761847,175.045056316,148.75506273,110.577471739,104.659343448,89.4968141323,57.5496187591,39.834354346,401.756549726,377.194433353,63.8435559319,67.9660974993,59.4741552665,32.3542903337,53.6155870116,50.6042477147,21.7226178753,15.43386367,8.40035615696,16.9583297387,40,40,40,40,40,40,40,40,40,40
50.5016722408,178.822337285,173.703444381,148.487895765,110.750709177,104.124261996,88.3368214148,57.3903892609,39.6651579024,401.401524259,376.831480343,62.5761779098,66.2105340682,58.7756568066,31.6517933248,53.1436617674,48.8067200321,21.4833947691,15.3558183055,7.5935377554,16.8012387667,40,40,40,40,40,40,40,40,40,40
50.8361204013,177.922659781,173.717364463,149.068288447,110.9264836,104.373429352,87.7170290737,57.5909106489,39.7017904979,401.86908232,376.426745823,62.7206604341,64.6595456876,57.8239662857,31.2807060961,52.5710468173,47.7318865509,21.2594838486,15.2324191826,8.48802834783,16.3626492372,40,40,40,40,40,40,40,40,40,40
51.1705685619,179.143176992,174.3035424,149.761011115,110.972406201,104.94153202,88.2130186229,57.8365649093,39.8253259306,402.138083578,376.308363901,62.2430517744,63.499931649,56.9474663655,31.2244944298,51.8589185598,47.4995585676,21.1024487878,15.0834814,8.94546865268,16.3115187483,40,40,40,40,40,40,40,40,40,40
51.5050167224,180.544697665,174.690239158,150.76183368,111.086027824,105.390874075,88.7832228955,58.002101486,39.7977021999,402.313445568,376.041364406,61.6835545422,63.1478037057,55.8518788332,31.3693368767,51.7980837774,46.8394155243,21.137752679,15.017071204,9.23593330266,15.9861018496,40,40,40,40,40,40,40,40,40,40
51.8394648829,180.869295327,175.529199396,151.690933269,111.316137592,105.883460357,90.9754931653,58.0740404429,40.0218297654,402.632813963,375.84619666,62.5884545201,63.9048223942,56.1781829464,31.734720247,52.1478441154,46.9336367812,21.3559641945,15.1000221779,9.33985336196,15.665324808,40,40,40,40,40,40,40,40,40,40
52.1739130435,182.082484071,176.736502636,152.816316949,111.865103734,106.411389884,92.2286077717,58.5403210881,40.2901989034,403.357164069,376.259655287,62.4921435969,64.6398812502,56.5546495437,31.4505943111,52.6634447691,46.417245298,21.3041846397,15.1641460837,9.74885805488,15.6429892354,40,40,40,40,40,40,40,40,40,40
52.508361204,183.809845443,177.869826137,153.331219234,112.855266248,107.18845647,93.762373607,59.1964092518,40.46814432,403.983633485,376.287961852,61.1309144958,64.3366756071,56.9743600637,30.5002628111,52.6225327161,45.6428486572,20.8022819596,15.0436082134,10.4980525946,16.2745627717,40,40,40,40,40,40,40,40,40,40
52.8428093645,185.250560448,178.539164452,153.671904398,113.515670648,108.276957127,94.8868815156,59.4642937849,40.7648362905,404.446038726,376.021761442,60.1202552956,64.0150397739,57.6221018394,30.0752500108,52.1045995557,44.9279441814,20.5317499327,14.8982907435,11.1805614104,16.1717646585,40,40,40,40,40,40,40,40,40,40
53.1772575251,185.411712402,179.444791204,154.034141297,114.107636203,109.413960331,95.7438287292,59.8637916322,41.0293386744,404.698916025,375.871693452,59.8847444966,63.4241456339,57.9055299148,29.619364243,51.293429798,44.0923969169,20.3412502116,14.7430001881,11.4128074003,15.5809192497,40,40,40,40,40,40,40,40,40,40
53.5117056856,186.160082064,180.592512605,154.582962133,114.391255485,110.101049006,96.8092908655,60.1709032394,41.1520974906,405.046276049,375.556699055,59.6500147363,62.8140831218,58.046064428,29.0990930244,50.9461505698,43.6159429242,20.2681153459,14.648382789,11.9107061739,15.2365028286,40,40,40,40,40,40,40,40,40,40
53.8461538462,186.689208053,182.020731742,155.591313915,114.76299096,110.996778772,98.5894831219,60.4632369884,41.4952926451,405.435360669,374.980407061,58.9446424994,62.1769731129,57.6279462787,28.2092132997,50.4632858063,43.3253089644,20.2057312031,14.4719817497,12.1909930961,14.7261563932,40,40,40,40,40,40,40,40,40,40
54.1806020067,187.028218755,183.129835229,156.566308168,115.219691023,111.529627807,101.204619332,60.6831079358,41.6661881435,405.731712444,374.657140945,58.2440325406,61.8126793082,57.2031091705,27.2421613513,50.3275005728,43.9768585872,20.1113995642,14.4054917348,12.3313825915,14.5049243852,40,40,40,40,40,40,40,40,40,40
54.5150501672,187.957404943,184.237549686,157.584397906,115.529074992,111.955951554,103.510172217,60.9532106397,41.8117500265,406.441167618,374.245214787,57.4685899324,61.6935929376,56.830812348,26.6292758787,50.3504472516,44.2470278968,19.9050423468,14.3341756148,12.7708693152,14.0425936568,40,40,40,40,40,40,40,40,40,40
54.8494983278,188.844361657,185.247706841,158.085877598,115.943005248,112.206668789,105.50434014,61.191270344,41.8888349038,407.47726477,374.528335245,56.6629214365,61.1746459385,56.7575040457,25.7298640072,50.2454994078,43.5576744817,19.599753838,14.2632236495,13.4886074125,14.0421583374,40,40,40,40,40,40,40,40,40,40
55.1839464883,190.144852752,186.747372466,158.687323159,116.400155407,112.606245196,107.203050642,61.653254771,42.0156506155,407.821924585,374.609459663,55.6757809707,60.2387106912,56.0225583407,24.8737915516,49.7535549137,42.7003203356,19.0941609153,14.1151910963,13.7251729209,14.2344645851,40,40,40,40,40,40,40,40,40,40
