normalized_sssw_percent,fmg_channel_2_mean,fmg_channel_2_standard_deviation,contributing_trace_count
92.9765886288,191.687123746,160.058805864,40
93.3110367893,195.77909699,164.064014664,40
93.6454849498,200.415426421,168.229700577,40
93.9799331104,205.012667224,172.256257089,40
94.3143812709,209.984824415,175.744057511,40
94.6488294314,214.71985786,179.114673052,40
94.983277592,218.982692308,182.316145349,40
95.3177257525,225.322031773,185.682441491,40
95.652173913,229.096195652,187.774985304,40
95.9866220736,229.752215719,189.805435145,40
96.3210702341,231.306521739,191.783551964,40
96.6555183946,233.201923077,194.474141604,40
96.9899665552,235.978511706,199.676979714,40
97.3244147157,239.413628763,205.394641375,40
97.6588628763,244.247867893,210.94498798,40
97.9933110368,250.22562709,216.360203782,40
98.3277591973,256.093269231,220.860605595,40
98.6622073579,261.722073579,225.616065833,40
98.9966555184,265.865133779,230.471050236,40
99.3311036789,269.985869565,234.333206905,40
99.6655518395,272.525710702,236.878833868,40
100,273.0375,238.281251557,40
