normalized_gt_percent,fmg_channel_3_mean,fmg_channel_3_standard_deviation,contributing_trace_count
29.4314381271,244.420652174,208.197935104,40
29.7658862876,243.263921405,206.321481699,40
30.1003344482,242.555769231,204.73178024,40
30.4347826087,242.025,203.565178421,40
30.7692307692,240.975,201.991886911,40
31.1036789298,240.184949833,200.438037415,40
31.4381270903,239.772157191,199.307972106,40
31.7725752508,239.100334448,198.17141932,40
32.1070234114,238.173411371,196.378408339,40
32.4414715719,236.939673913,194.541127148,40
32.7759197324,235.771571906,192.627222317,40
33.110367893,235.134573579,191.595372305,40
33.4448160535,234.06229097,190.136517864,40
33.779264214,232.816513378,188.499407097,40
34.1137123746,231.382441472,186.620355707,40
34.4481605351,230.281688963,185.397737456,40
34.7826086957,229.33423913,184.555678729,40
35.1170568562,228.399665552,183.887145566,40
35.4515050167,227.669774247,183.163965264,40
35.7859531773,227.151379599,182.804039585,40
36.1204013378,227.160451505,182.797170803,40
36.4548494983,226.984657191,182.583717137,40
36.7892976589,227.177341137,182.696121648,40
37.1237458194,227.563754181,182.866721326,40
37.4581939799,227.774247492,183.051663014,40
37.7926421405,228.609949833,183.654715522,40
38.127090301,229.523745819,184.518512218,40
38.4615384615,230.515384615,185.543977307,40
38.7959866221,231.670150502,186.958385499,40
39.1304347826,232.349456522,188.016435878,40
39.4648829431,233.273327759,189.164665451,40
39.7993311037,234.647491639,190.41364997,40
40.1337792642,235.699498328,191.623627981,40
40.4682274247,236.704264214,192.618024793,40
40.8026755853,238.235117057,194.322313578,40
41.1371237458,239.244648829,195.673855456,40
41.4715719064,240.292307692,196.72780727,40
41.8060200669,241.320986622,197.906762605,40
42.1404682274,241.94264214,198.716679311,40
42.474916388,242.770652174,199.425419376,40
42.8093645485,243.457692308,199.892746823,40
43.143812709,244.330852843,200.517923596,40
43.4782608696,245.209782609,201.019105565,40
43.8127090301,245.768394649,201.453097946,40
44.1471571906,246.516471572,202.003349635,40
44.4816053512,247.285367893,202.397987608,40
44.8160535117,248.12048495,203.130814144,40
45.1505016722,248.583110368,203.491614875,40
45.4849498328,249.052090301,203.987805977,40
45.8193979933,249.374247492,204.381129368,40
46.1538461538,249.953846154,204.93864055,40
46.4882943144,250.518269231,205.3439686,40
46.8227424749,250.780058528,205.636674042,40
47.1571906355,250.77416388,205.614943031,40
47.491638796,251.356939799,206.046495404,40
47.8260869565,252.014130435,206.695121816,40
48.1605351171,252.417474916,207.1941794,40
48.4949832776,252.794732441,207.157733373,40
48.8294314381,253.117056856,207.366909608,40
49.1638795987,253.397157191,207.424574165,40
49.4983277592,253.379891304,207.463382646,40
49.8327759197,253.177424749,207.113417049,40
50.1672240803,252.763795987,206.371492264,40
50.5016722408,252.343812709,205.418759782,40
50.8361204013,251.351672241,203.973316842,40
51.1705685619,250.751546823,203.079225407,40
51.5050167224,250.468269231,202.67172014,40
51.8394648829,249.803344482,201.748623175,40
52.1739130435,248.952173913,200.988030378,40
52.508361204,248.27006689,200.30050838,40
52.8428093645,247.975041806,199.914954881,40
53.1772575251,248.070944816,200.086050463,40
53.5117056856,247.966220736,200.230099584,40
53.8461538462,247.861538462,200.236839945,40
54.1806020067,247.659866221,199.96115527,40
54.5150501672,247.631647157,200.031209176,40
54.8494983278,247.726254181,200.182797213,40
55.1839464883,247.888545151,200.370572571,40
55.5183946488,248.35840301,200.659147167,40
55.8528428094,248.997073579,200.99329984,40
56.1872909699,249.345150502,201.463229548,40
56.5217391304,249.388043478,201.48733241,40
56.856187291,249.281521739,201.750304539,40
57.1906354515,249.705016722,202.24761642,40
57.525083612,250.071070234,202.320285636,40
57.8595317726,250.480267559,202.735999452,40
58.1939799331,250.901421405,202.927493529,40
58.5284280936,251.490719064,203.214332145,40
58.8628762542,251.986287625,203.604561753,40
59.1973244147,252.879598662,204.063422867,40
59.5317725753,253.401923077,204.606662945,40
59.8662207358,254.108110368,205.079854536,40
60.2006688963,254.492725753,205.336143152,40
60.5351170569,254.889966555,205.744141894,40
60.8695652174,255.455434783,206.349859594,40
61.2040133779,255.838545151,206.741102996,40
61.5384615385,256.251923077,207.044619,40
61.872909699,256.389214047,207.143316981,40
62.2073578595,256.786747492,207.424014961,40
62.5418060201,256.937123746,207.852175688,40
62.8762541806,257.141973244,207.904603915,40
63.2107023411,257.354180602,207.997025559,40
63.5451505017,257.605351171,208.33367745,40
63.8795986622,257.655183946,208.425331062,40
64.2140468227,257.80430602,208.85954779,40
64.5484949833,257.772073579,209.053873577,40
64.8829431438,257.788795987,209.107115517,40
65.2173913043,258.040217391,209.097760348,40
65.5518394649,257.647491639,209.005110091,40
65.8862876254,257.804891304,209.298523547,40
66.220735786,258.066346154,209.459595822,40
66.5551839465,258.449665552,209.876534384,40
66.889632107,258.675083612,210.150333773,40
67.2240802676,258.741680602,210.2808768,40
67.5585284281,259.027717391,210.529862049,40
67.8929765886,259.246822742,210.458372816,40
68.2274247492,259.717976589,210.870340027,40
68.5618729097,259.954264214,211.082209859,40
68.8963210702,260.073578595,211.125500097,40
69.2307692308,260.317307692,211.325330526,40
69.5652173913,260.830978261,211.536460483,40
69.8996655518,261.341095318,211.816139612,40
70.2341137124,261.466053512,211.675044603,40
70.5685618729,261.496404682,211.632631703,40
70.9030100334,261.233361204,211.096884741,40
71.237458194,261.014130435,210.801265334,40
71.5719063545,260.932441472,210.453475727,40
71.9063545151,260.870150502,210.416225203,40
72.2408026756,260.746488294,210.104827023,40
72.5752508361,260.676588629,210.175222206,40
72.9096989967,260.673160535,210.314707253,40
73.2441471572,260.721488294,210.436675928,40
73.5785953177,260.824665552,210.478132728,40
73.9130434783,260.835326087,210.528372047,40
74.2474916388,261.032859532,210.813545651,40
74.5819397993,261.196655518,211.126691879,40
74.9163879599,261.345568562,211.450009416,40
75.2508361204,261.394899666,211.606607299,40
75.5852842809,261.439590301,211.536767678,40
75.9197324415,261.480769231,211.758563983,40
76.254180602,261.591973244,211.849940302,40
76.5886287625,261.586078595,211.922534578,40
76.9230769231,261.820192308,212.033216072,40
77.2575250836,261.87173913,212.1785738,40
77.5919732441,261.821153846,212.268030465,40
77.9264214047,261.752591973,212.374486217,40
78.2608695652,261.89076087,212.526377073,40
78.5953177258,262.043561873,212.722919578,40
78.9297658863,262.181981605,212.820552063,40
79.2642140468,262.090301003,212.822102712,40
79.5986622074,262.210702341,212.811173456,40
79.9331103679,262.086580268,212.680222296,40
80.2675585284,261.910953177,212.363788833,40
80.602006689,261.622742475,212.116993605,40
80.9364548495,261.226588629,211.477542872,40
81.27090301,260.590886288,210.697354179,40
81.6053511706,260.209615385,210.025438844,40
81.9397993311,259.612792642,209.430148536,40
82.2742474916,259.010576923,208.952955422,40
82.6086956522,258.667391304,208.444866426,40
82.9431438127,258.204347826,208.147684912,40
83.2775919732,257.924832776,207.890027263,40
83.6120401338,257.464841137,207.470115355,40
83.9464882943,257.17090301,207.293608298,40
84.2809364548,256.860744147,207.061101338,40
84.6153846154,256.644230769,206.950951574,40
84.9498327759,256.314548495,206.707162663,40
85.2842809365,256.036120401,206.555616384,40
85.618729097,255.708737458,206.462151242,40
85.9531772575,255.562541806,206.387561042,40
86.2876254181,255.561371237,206.281223892,40
86.6220735786,255.465091973,206.210657352,40
86.9565217391,255.181521739,206.000974287,40
87.2909698997,255.149414716,205.894782856,40
87.6254180602,255.039339465,205.937763056,40
87.9598662207,254.975334448,205.877761529,40
88.2943143813,254.931688963,205.819586924,40
88.6287625418,254.984113712,205.730503932,40
88.9632107023,255.000543478,205.615191125,40
89.2976588629,254.942474916,205.728569248,40
89.6321070234,254.893896321,205.669223163,40
89.9665551839,254.688294314,205.507427415,40
90.3010033445,254.812165552,205.446965945,40
90.635451505,254.626337793,205.402638229,40
90.9698996656,254.681438127,205.425098193,40
91.3043478261,254.648369565,205.219359152,40
91.6387959866,254.572157191,205.191735726,40
91.9732441472,254.481772575,205.221932595,40
92.3076923077,254.451923077,205.147450354,40
92.6421404682,254.470735786,205.156713688,40
92.9765886288,254.42951505,205.250067261,40
93.3110367893,254.429180602,205.254324291,40
93.6454849498,254.52416388,205.404106203,40
93.9799331104,254.540551839,205.441391123,40
94.3143812709,254.567809365,205.37146631,40
94.6488294314,254.520317726,205.4168274,40
94.983277592,254.63770903,205.451151938,40
95.3177257525,254.729347826,205.491792158,40
95.652173913,254.620652174,205.545175076,40
95.9866220736,254.684280936,205.476171732,40
96.3210702341,254.680267559,205.555110658,40
96.6555183946,254.654180602,205.489158688,40
96.9899665552,254.697408027,205.397671912,40
97.3244147157,254.652591973,205.456546863,40
97.6588628763,254.518896321,205.222170875,40
97.9933110368,254.571070234,205.182521432,40
98.3277591973,254.426755853,205.096479576,40
98.6622073579,254.391220736,205.052743233,40
98.9966555184,254.390635452,204.989646484,40
99.3311036789,254.22027592,204.945087577,40
99.6655518395,254.17498785,204.871953759,40
100,253.940634437,204.490802671,40
