normalized_gt_percent,fmg_channel_6_mean,fmg_channel_6_standard_deviation,contributing_trace_count
82.6086956522,208.142391304,144.42173232,40
82.9431438127,207.991471572,143.859119238,40
83.2775919732,207.708110368,143.380850701,40
83.6120401338,207.374665552,143.00150371,40
83.9464882943,207.088377926,142.721998898,40
84.2809364548,206.443018395,142.420766852,40
84.6153846154,205.657692308,142.346501933,40
84.9498327759,205.223076923,142.027586393,40
85.2842809365,204.831229097,141.779102489,40
85.618729097,204.531772575,141.620953372,40
85.9531772575,204.028511706,141.212765703,40
86.2876254181,203.39548495,140.861554364,40
86.6220735786,203.144397993,140.925511219,40
86.9565217391,202.816304348,140.890239521,40
87.2909698997,202.473662207,140.887100433,40
87.6254180602,202.224038462,141.226556825,40
87.9598662207,201.955602007,141.103620498,40
88.2943143813,202.040468227,140.83288,40
88.6287625418,202.05451505,140.797542845,40
88.9632107023,202.001463211,140.98031675,40
89.2976588629,202.168311037,140.957214417,40
89.6321070234,201.99180602,140.878002481,40
89.9665551839,201.792056856,140.939741758,40
90.3010033445,201.701463211,140.8765982,40
90.635451505,201.686705686,140.794328571,40
90.9698996656,201.710953177,140.80149693,40
91.3043478261,201.730978261,140.811689893,40
91.6387959866,201.566638796,140.845308012,40
91.9732441472,201.61764214,140.850779322,40
92.3076923077,201.582692308,140.829260937,40
92.6421404682,201.661705686,140.764878401,40
92.9765886288,201.754682274,140.484598358,40
93.3110367893,201.755058528,140.474065401,40
93.6454849498,201.75777592,140.515783399,40
93.9799331104,201.60367893,140.717972848,40
94.3143812709,201.527675585,140.794595526,40
94.6488294314,201.427675585,140.889161334,40
94.983277592,201.391889632,140.778828854,40
95.3177257525,201.440844482,140.688844517,40
95.652173913,201.55923913,140.578944463,40
95.9866220736,201.446070234,140.553532337,40
96.3210702341,201.438043478,140.549946001,40
96.6555183946,201.576755853,140.575478851,40
96.9899665552,201.494397993,140.568942278,40
97.3244147157,201.383444816,140.638690561,40
97.6588628763,201.097240803,140.716736358,40
97.9933110368,200.950668896,140.723829944,40
98.3277591973,200.966973244,140.604371912,40
98.6622073579,200.973327759,140.387009441,40
98.9966555184,201.020401338,140.298168062,40
99.3311036789,200.910785953,140.005226529,40
99.6655518395,200.869330272,139.884723416,40
100,200.674638027,139.396290901,40
