normalized_gt_percent,fmg_channel_5_mean,fmg_channel_5_standard_deviation,contributing_trace_count
23.4113712375,173.893018395,199.846633296,40
23.745819398,172.573411371,198.873982075,40
24.0802675585,171.499498328,198.054379406,40
24.4147157191,169.957901338,196.78112038,40
24.7491638796,168.611538462,195.90877807,40
25.0836120401,167.484949833,194.981143792,40
25.4180602007,166.186078595,194.069930403,40
25.7525083612,164.714172241,192.816761008,40
26.0869565217,163.344021739,191.55209624,40
26.4214046823,161.889799331,190.470657146,40
26.7558528428,160.573411371,189.853214653,40
27.0903010033,159.572658863,189.653395212,40
27.4247491639,159.163294314,189.347217063,40
27.7591973244,159.06638796,189.087182569,40
28.0936454849,159.36229097,188.744856596,40
28.4280936455,159.258528428,188.261212667,40
28.762541806,158.954765886,186.80614332,40
29.0969899666,158.727424749,185.240897196,40
29.4314381271,158.358946488,184.15498033,40
29.7658862876,157.306521739,182.113139407,40
30.1003344482,155.862625418,179.691086411,40
30.4347826087,154.659782609,176.875023132,40
30.7692307692,154.025,174.503250497,40
31.1036789298,153.793561873,172.524945014,40
31.4381270903,152.705183946,170.29657397,40
31.7725752508,151.617725753,168.72331317,40
32.1070234114,150.074707358,166.884358003,40
32.4414715719,149.08298495,165.087321329,40
32.7759197324,147.696822742,162.835438762,40
33.110367893,146.714673913,160.938706984,40
33.4448160535,145.579264214,158.647591524,40
33.779264214,144.512541806,156.523635774,40
34.1137123746,143.28729097,154.512888732,40
34.4481605351,140.959364549,151.510861262,40
34.7826086957,139.839130435,150.39858015,40
35.1170568562,138.510117057,149.382307039,40
35.4515050167,136.906814381,148.26227232,40
35.7859531773,134.966011706,147.316655765,40
36.1204013378,134.472240803,147.325164628,40
36.4548494983,134.486371237,147.331192826,40
36.7892976589,135.147198997,147.492462523,40
37.1237458194,135.93833612,147.908546843,40
37.4581939799,137.131145485,148.52969256,40
37.7926421405,138.376797659,149.276807256,40
38.127090301,139.387332776,150.172078533,40
38.4615384615,140.022115385,151.174211754,40
38.7959866221,140.909364548,152.684390136,40
39.1304347826,142.807608696,154.935056792,40
39.4648829431,144.155434783,156.648316275,40
39.7993311037,145.981103679,159.038111741,40
40.1337792642,147.965551839,161.212307462,40
40.4682274247,149.861454849,163.037149624,40
40.8026755853,151.924414716,165.347105718,40
41.1371237458,153.174122074,166.609279073,40
41.4715719064,154.695150502,168.336075399,40
41.8060200669,155.861454849,169.903974412,40
42.1404682274,157.068143813,171.266152741,40
42.474916388,157.997324415,172.252139785,40
42.8093645485,158.950501672,172.997102356,40
43.143812709,159.90041806,173.685487426,40
43.4782608696,160.608695652,174.164452249,40
43.8127090301,161.300585284,174.615743875,40
44.1471571906,162.052508361,175.069073721,40
44.4816053512,162.622240803,175.423908699,40
44.8160535117,163.340384615,175.819895815,40
45.1505016722,164.00923913,176.247837938,40
45.4849498328,164.637750836,176.727550446,40
45.8193979933,165.369356187,177.315113681,40
46.1538461538,166.438461538,178.232770481,40
46.4882943144,167.163043478,178.998847045,40
46.8227424749,167.524958194,179.515777059,40
47.1571906355,167.908862876,179.647311348,40
47.491638796,168.389381271,180.077184452,40
47.8260869565,168.991304348,180.434721896,40
48.1605351171,169.533026756,180.755835034,40
48.4949832776,170.075334448,181.171728902,40
48.8294314381,170.817474916,181.56921188,40
49.1638795987,171.366555184,181.786122608,40
49.4983277592,171.677257525,181.73210293,40
49.8327759197,171.698913043,181.43147599,40
50.1672240803,171.504682274,180.736250527,40
50.5016722408,171.05735786,179.779202865,40
50.8361204013,170.400250836,178.35527144,40
51.1705685619,169.500585284,176.755361027,40
51.5050167224,168.791053512,175.458866281,40
51.8394648829,167.578010033,173.934880144,40
52.1739130435,166.676086957,173.114268334,40
52.508361204,165.881605351,172.632592042,40
52.8428093645,165.58812709,172.385450323,40
53.1772575251,165.637876254,172.612723721,40
53.5117056856,165.757274247,172.884573496,40
53.8461538462,165.780769231,173.187975099,40
54.1806020067,165.114381271,173.459605002,40
54.5150501672,164.635618729,173.95975387,40
54.8494983278,164.574958194,174.522892787,40
55.1839464883,165.00367893,174.919069799,40
55.5183946488,165.679598662,175.125815704,40
55.8528428094,166.657734114,175.156600414,40
56.1872909699,167.766555184,175.49496928,40
56.5217391304,167.760869565,175.796420808,40
56.856187291,167.487625418,176.288293452,40
57.1906354515,167.677508361,176.499888604,40
57.525083612,168.665635452,176.771297982,40
57.8595317726,170.12048495,176.924611705,40
58.1939799331,171.429180602,177.10774978,40
58.5284280936,172.335033445,177.487902113,40
58.8628762542,172.841137124,177.610232986,40
59.1973244147,173.564882943,177.952659188,40
59.5317725753,174.388712375,178.472444132,40
59.8662207358,174.998745819,178.893756203,40
60.2006688963,175.56187291,179.256962005,40
60.5351170569,175.975,179.560300723,40
60.8695652174,176.456521739,179.88997136,40
61.2040133779,176.929682274,180.177372141,40
61.5384615385,177.330769231,180.469134865,40
61.872909699,177.627801003,180.664080077,40
62.2073578595,177.997742475,180.991757295,40
62.5418060201,178.076505017,181.03678358,40
62.8762541806,178.427842809,181.33748304,40
63.2107023411,178.598202341,181.515728549,40
63.5451505017,178.678093645,181.618833246,40
63.8795986622,178.877968227,181.902014692,40
64.2140468227,179.013168896,182.156513552,40
64.5484949833,178.865719064,182.307081318,40
64.8829431438,178.92027592,182.597935215,40
65.2173913043,178.816304348,182.856040944,40
65.5518394649,178.79916388,183.177773507,40
65.8862876254,179.183737458,183.648270868,40
66.220735786,179.376964883,183.913505187,40
66.5551839465,179.723662207,184.288681304,40
66.889632107,180.038461538,184.608223904,40
67.2240802676,180.258988294,184.777561782,40
67.5585284281,180.437165552,184.863469239,40
67.8929765886,180.699749164,185.02943667,40
68.2274247492,181.005894649,185.151388978,40
68.5618729097,181.222826087,185.1982459,40
68.8963210702,181.508026756,185.237813456,40
69.2307692308,182.319230769,185.704824438,40
69.5652173913,182.785326087,185.894465418,40
69.8996655518,183.307901338,186.226724949,40
70.2341137124,183.467307692,186.11993012,40
70.5685618729,183.710618729,186.030173399,40
70.9030100334,183.853177258,185.937630731,40
71.237458194,183.911454849,185.823301717,40
71.5719063545,184.22090301,186.031420388,40
71.9063545151,184.044481605,185.755634075,40
72.2408026756,183.706438127,185.372454397,40
72.5752508361,183.607608696,185.318133823,40
72.9096989967,183.560451505,185.340413155,40
73.2441471572,183.46638796,185.300394277,40
73.5785953177,183.239130435,185.193541077,40
73.9130434783,183.403804348,185.439740229,40
74.2474916388,183.518436455,185.626729575,40
74.5819397993,183.732525084,185.861630363,40
74.9163879599,183.780560201,186.022590721,40
75.2508361204,183.791137124,186.081529841,40
75.5852842809,183.840510033,186.228622129,40
75.9197324415,183.86638796,186.306427394,40
76.254180602,183.849414716,186.342990724,40
76.5886287625,183.990301003,186.545472402,40
76.9230769231,184.228846154,186.825307992,40
77.2575250836,184.510284281,187.163924914,40
77.5919732441,184.630434783,187.372041011,40
77.9264214047,184.682148829,187.487576868,40
78.2608695652,184.799456522,187.615814546,40
78.5953177258,184.749540134,187.589204877,40
78.9297658863,184.760451505,187.624071579,40
79.2642140468,184.78770903,187.644406321,40
79.5986622074,184.760702341,187.609275501,40
79.9331103679,184.696362876,187.562162734,40
80.2675585284,184.402508361,187.251070164,40
80.602006689,183.959280936,186.684210418,40
80.9364548495,183.476505017,186.042774415,40
81.27090301,182.942182274,185.325884143,40
81.6053511706,182.385535117,184.608248482,40
81.9397993311,181.869063545,183.971543752,40
82.2742474916,181.381563545,183.353197038,40
82.6086956522,180.885869565,182.794165307,40
82.9431438127,180.411204013,182.318502266,40
83.2775919732,179.907190635,181.866484235,40
83.6120401338,179.602884615,181.621819335,40
83.9464882943,179.227173913,181.357965885,40
84.2809364548,178.923829431,181.171044928,40
84.6153846154,178.628846154,181.030204325,40
84.9498327759,178.101923077,180.673369547,40
85.2842809365,177.738963211,180.40625086,40
85.618729097,177.303929766,180.154458148,40
85.9531772575,177.052006689,180.017777476,40
86.2876254181,176.682441472,179.779384443,40
86.6220735786,176.306856187,179.505910382,40
86.9565217391,176.164130435,179.448207873,40
87.2909698997,175.872491639,179.234684321,40
87.6254180602,175.790551839,179.177343565,40
87.9598662207,175.749331104,179.124942132,40
88.2943143813,175.561245819,178.974072224,40
88.6287625418,175.469899666,178.82207224,40
88.9632107023,175.441847826,178.785303651,40
89.2976588629,175.294565217,178.629272256,40
89.6321070234,175.185576923,178.456450998,40
89.9665551839,175.015886288,178.293266106,40
90.3010033445,175.001212375,178.229474604,40
90.635451505,174.754431438,178.008293864,40
90.9698996656,174.634782609,177.878671918,40
91.3043478261,174.51576087,177.762661232,40
91.6387959866,174.404347826,177.667407147,40
91.9732441472,174.333110368,177.617623562,40
92.3076923077,174.211538462,177.49772042,40
92.6421404682,174.253511706,177.543226991,40
92.9765886288,174.22867893,177.518454441,40
93.3110367893,174.111371237,177.477458028,40
93.6454849498,174.154264214,177.523970397,40
93.9799331104,174.035200669,177.468474643,40
94.3143812709,174.144481605,177.552568771,40
94.6488294314,174.156354515,177.605242133,40
94.983277592,174.145986622,177.617427061,40
95.3177257525,174.311329431,177.794598761,40
95.652173913,174.331521739,177.803172141,40
95.9866220736,174.210451505,177.7102804,40
96.3210702341,174.228511706,177.724161194,40
96.6555183946,174.245401338,177.730690224,40
96.9899665552,174.11208194,177.576376318,40
97.3244147157,174.058779264,177.539422101,40
97.6588628763,173.778762542,177.283980575,40
97.9933110368,173.605016722,177.092212328,40
98.3277591973,173.580309365,177.050746275,40
98.6622073579,173.503762542,176.964911636,40
98.9966555184,173.483277592,176.930764112,40
99.3311036789,173.36617893,176.789246115,40
99.6655518395,173.089850371,176.545693063,40
100,172.714579535,176.151959802,40
