normalized_gt_percent,fmg_channel_1_mean,fmg_channel_1_standard_deviation,contributing_trace_count
68.5618729097,381.801170569,214.565927585,40
68.8963210702,382.464632107,215.100001688,40
69.2307692308,382.996153846,215.58806322,40
69.5652173913,383.945108696,215.58575875,40
69.8996655518,384.285367893,216.068672306,40
70.2341137124,384.795819398,216.294105921,40
70.5685618729,385.143896321,216.105891998,40
70.9030100334,385.441304348,216.029442827,40
71.237458194,385.811036789,215.907621311,40
71.5719063545,385.739130435,216.206039696,40
71.9063545151,385.443520067,216.172906095,40
72.2408026756,385.274456522,215.746746861,40
72.5752508361,384.874080268,215.500824569,40
72.9096989967,384.618729097,215.522434,40
73.2441471572,384.302675585,215.652777659,40
73.5785953177,384.429180602,215.509369243,40
73.9130434783,384.591304348,215.606879184,40
74.2474916388,384.528637124,215.713388724,40
74.5819397993,384.834197324,215.688610868,40
74.9163879599,385.056061873,215.791543381,40
75.2508361204,385.185326087,215.820867658,40
75.5852842809,385.148035117,216.148576994,40
75.9197324415,385.275083612,216.289295662,40
76.254180602,385.387374582,216.471164122,40
76.5886287625,385.350250836,216.623788378,40
76.9230769231,385.140384615,216.879596629,40
77.2575250836,384.802424749,217.282636379,40
77.5919732441,384.826170569,217.269092744,40
77.9264214047,384.785994983,217.291014162,40
78.2608695652,384.647282609,217.237412894,40
78.5953177258,384.666638796,217.117761045,40
78.9297658863,384.836580268,217.008532345,40
79.2642140468,385.09264214,216.849764308,40
79.5986622074,385.174749164,216.794211939,40
79.9331103679,385.339841137,216.503570474,40
80.2675585284,385.277675585,216.041371226,40
80.602006689,385.049247492,215.676746638,40
80.9364548495,384.77458194,214.974238905,40
81.27090301,384.445108696,214.543428223,40
81.6053511706,384.161120401,214.141852743,40
81.9397993311,383.980852843,213.555845492,40
82.2742474916,383.513461538,213.255166635,40
82.6086956522,383.179347826,212.759833181,40
82.9431438127,382.517474916,212.432575565,40
83.2775919732,382.246906355,212.018216959,40
83.6120401338,381.918603679,211.61769539,40
83.9464882943,381.474247492,211.564185588,40
84.2809364548,381.165301003,211.10857128,40
84.6153846154,380.780769231,210.865906766,40
84.9498327759,380.267809365,210.661351119,40
85.2842809365,379.640635452,210.535775969,40
85.618729097,379.294439799,210.365239441,40
85.9531772575,378.909615385,210.340722375,40
86.2876254181,378.899498328,209.853277178,40
86.6220735786,378.425376254,209.868961744,40
86.9565217391,378.313043478,209.548400056,40
87.2909698997,377.914548495,209.537359675,40
87.6254180602,377.977048495,209.51049935,40
87.9598662207,377.981354515,209.447687856,40
88.2943143813,377.955560201,209.491771036,40
88.6287625418,378.115886288,209.394489053,40
88.9632107023,378.027173913,209.379242416,40
89.2976588629,378.112207358,209.293522531,40
89.6321070234,378.244272575,209.246168147,40
89.9665551839,378.267391304,209.178925726,40
90.3010033445,378.298954849,209.098337643,40
90.635451505,378.388963211,209.089583083,40
90.9698996656,378.26722408,209.124343173,40
91.3043478261,378.170108696,209.214709862,40
91.6387959866,378.329765886,209.006770068,40
91.9732441472,378.243896321,209.03272459,40
92.3076923077,378.251923077,209.016506516,40
92.6421404682,378.313419732,208.894350268,40
92.9765886288,378.292140468,208.96488772,40
93.3110367893,378.083862876,208.998403538,40
93.6454849498,377.940468227,209.126477342,40
93.9799331104,378.004347826,208.862580949,40
94.3143812709,378.161622074,208.697418328,40
94.6488294314,378.107608696,208.704494797,40
94.983277592,378.079765886,208.650705935,40
95.3177257525,377.893854515,208.726889078,40
95.652173913,377.805978261,208.640708765,40
95.9866220736,377.79632107,208.812822085,40
96.3210702341,377.814130435,208.754859761,40
96.6555183946,377.797282609,208.781067727,40
96.9899665552,377.898578595,208.626675014,40
97.3244147157,377.799331104,208.609998104,40
97.6588628763,377.728846154,208.489554314,40
97.9933110368,377.505016722,208.498575729,40
98.3277591973,377.499331104,208.503006687,40
98.6622073579,377.460953177,208.471011612,40
98.9966555184,377.312876254,208.295288407,40
99.3311036789,377.118896321,208.363082192,40
99.6655518395,377.075279608,208.225054941,40
100,376.770963414,207.759456441,40
