normalized_gt_percent,fmg_channel_2_mean,fmg_channel_2_standard_deviation,contributing_trace_count
18.3946488294,235.980100334,192.257297714,40
18.72909699,235.564005017,192.974145756,40
19.0635451505,235.57458194,193.015202049,40
19.397993311,235.235284281,193.039919033,40
19.7324414716,234.929013378,193.322826506,40
20.0668896321,235.163628763,193.261059105,40
20.4013377926,235.415259197,193.157506723,40
20.7357859532,235.847449833,192.472481279,40
21.0702341137,236.416471572,191.530712712,40
21.4046822742,235.669941472,190.09969382,40
21.7391304348,233.810326087,189.457597467,40
22.0735785953,232.751463211,188.230247788,40
22.4080267559,231.289548495,186.808088046,40
22.7424749164,229.693729097,185.898422953,40
23.0769230769,228.494230769,184.734298952,40
23.4113712375,226.966137124,184.275622641,40
23.745819398,226.576337793,183.182899511,40
24.0802675585,225.21333612,182.173461287,40
24.4147157191,223.528093645,180.711819744,40
24.7491638796,221.625334448,179.538327416,40
25.0836120401,220.329264214,178.929631644,40
25.4180602007,219.013043478,178.165746855,40
25.7525083612,217.590677258,177.591173456,40
26.0869565217,216.360326087,177.007909153,40
26.4214046823,215.385367893,176.43717952,40
26.7558528428,214.301839465,176.346531389,40
27.0903010033,213.41743311,176.358832067,40
27.4247491639,213.186036789,176.104814307,40
27.7591973244,213.2340301,175.672019495,40
28.0936454849,213.38361204,174.988309932,40
28.4280936455,213.252132107,174.043909801,40
28.762541806,213.455434783,172.834239193,40
29.0969899666,212.693227425,172.023460745,40
29.4314381271,212.647742475,170.87797904,40
29.7658862876,212.068603679,168.665116291,40
30.1003344482,211.230267559,166.641233929,40
30.4347826087,210.647282609,165.048372033,40
30.7692307692,210.285576923,162.891702663,40
31.1036789298,210.62458194,162.051888546,40
31.4381270903,210.565384615,160.35547684,40
31.7725752508,209.958653846,158.747175234,40
32.1070234114,208.380100334,156.701844319,40
32.4414715719,207.313545151,155.529430396,40
32.7759197324,205.933110368,154.126460486,40
33.110367893,204.606103679,152.950038937,40
33.4448160535,202.891973244,151.348909114,40
33.779264214,201.047115385,149.693466789,40
34.1137123746,199.201337793,148.134639717,40
34.4481605351,197.471906355,146.237580169,40
34.7826086957,196.268478261,145.403552859,40
35.1170568562,195.024916388,144.976873268,40
35.4515050167,193.304013378,144.456208067,40
35.7859531773,191.747951505,143.963167909,40
36.1204013378,191.135451505,143.701699384,40
36.4548494983,190.34916388,143.657304774,40
36.7892976589,189.777466555,143.712808053,40
37.1237458194,190.105309365,144.002567129,40
37.4581939799,190.789172241,144.559178489,40
37.7926421405,191.763921405,145.181058031,40
38.127090301,192.624289298,145.982180353,40
38.4615384615,193.700961538,147.329863136,40
38.7959866221,194.640133779,148.562953735,40
39.1304347826,195.6375,150.742773701,40
39.4648829431,196.591220736,152.699403041,40
39.7993311037,197.656856187,154.452665882,40
40.1337792642,198.881521739,156.177609035,40
40.4682274247,200.024874582,157.26801809,40
40.8026755853,201.936789298,159.249014454,40
41.1371237458,203.149958194,160.431768096,40
41.4715719064,204.37458194,161.855985976,40
41.8060200669,205.35367893,163.141058123,40
42.1404682274,206.237541806,164.20559567,40
42.474916388,207.133862876,164.625692022,40
42.8093645485,208.25819398,164.853531305,40
43.143812709,209.072324415,165.214695122,40
43.4782608696,209.775,165.605693835,40
43.8127090301,210.729682274,165.966115768,40
44.1471571906,211.704347826,166.566980141,40
44.4816053512,212.523076923,166.865858453,40
44.8160535117,212.524916388,167.771801566,40
45.1505016722,212.884908027,168.156637891,40
45.4849498328,213.612583612,168.789773066,40
45.8193979933,214.264841137,169.327316577,40
46.1538461538,215.028846154,169.877646265,40
46.4882943144,215.530351171,170.414226691,40
46.8227424749,216.219648829,171.169477718,40
47.1571906355,216.775668896,171.263249139,40
47.491638796,216.970234114,171.627369581,40
47.8260869565,217.359782609,172.155509553,40
48.1605351171,217.424331104,172.541386686,40
48.4949832776,217.772909699,173.017676733,40
48.8294314381,218.169481605,173.182847682,40
49.1638795987,218.882859532,173.453197886,40
49.4983277592,219.716931438,172.931734314,40
49.8327759197,220.028846154,172.40378512,40
50.1672240803,219.728093645,171.968223713,40
50.5016722408,219.809698997,171.485549208,40
50.8361204013,219.037123746,170.587964946,40
51.1705685619,218.515551839,169.754404927,40
51.5050167224,217.994272575,168.673914671,40
51.8394648829,216.816471572,167.578286656,40
52.1739130435,215.869565217,166.527244488,40
52.508361204,215.338670569,166.080608612,40
52.8428093645,215.045108696,165.979286714,40
53.1772575251,214.952968227,166.044857713,40
53.5117056856,214.666638796,166.061564585,40
53.8461538462,214.386538462,166.389938646,40
54.1806020067,214.111329431,166.835553401,40
54.5150501672,214.009406355,167.325434436,40
54.8494983278,214.245317726,167.617122515,40
55.1839464883,214.513712375,167.887165023,40
55.5183946488,214.5590301,168.122050253,40
55.8528428094,214.595526756,168.436386927,40
56.1872909699,214.476421405,168.841513272,40
56.5217391304,214.657608696,169.196300516,40
56.856187291,214.710618729,169.756354015,40
57.1906354515,215.212374582,170.108295312,40
57.525083612,215.994983278,170.653890036,40
57.8595317726,216.500083612,171.074499028,40
58.1939799331,217.010785953,171.674409272,40
58.5284280936,217.510451505,172.201685732,40
58.8628762542,218.164506689,172.629980081,40
59.1973244147,218.702968227,173.029875341,40
59.5317725753,219.404347826,173.612813365,40
59.8662207358,219.839088629,174.077817545,40
60.2006688963,220.289632107,174.409043774,40
60.5351170569,220.82867893,174.796965931,40
60.8695652174,221.205434783,175.265285284,40
61.2040133779,221.593645485,175.513780346,40
61.5384615385,222.051923077,175.82733208,40
61.872909699,222.314339465,176.156857192,40
62.2073578595,222.565217391,176.329404771,40
62.5418060201,222.543227425,176.489394414,40
62.8762541806,222.595150502,176.660506795,40
63.2107023411,222.71333612,177.004342026,40
63.5451505017,222.81312709,177.211482251,40
63.8795986622,222.872993311,177.234472677,40
64.2140468227,222.907232441,177.645924624,40
64.5484949833,222.556688963,177.925462661,40
64.8829431438,222.592056856,178.188076184,40
65.2173913043,222.705434783,178.196286681,40
65.5518394649,222.877759197,178.619402189,40
65.8862876254,222.991680602,178.948551556,40
66.220735786,223.150710702,179.084506557,40
66.5551839465,223.455602007,179.272903122,40
66.889632107,223.589882943,179.370457096,40
67.2240802676,223.693478261,179.501927217,40
67.5585284281,224.072408027,179.522097186,40
67.8929765886,224.257608696,179.547050889,40
68.2274247492,224.365635452,179.591624969,40
68.5618729097,224.753177258,179.790664387,40
68.8963210702,225.194314381,179.953840118,40
69.2307692308,225.653846154,180.100227684,40
69.5652173913,226.00326087,180.209205874,40
69.8996655518,226.322157191,180.397909645,40
70.2341137124,226.776170569,180.315706547,40
70.5685618729,227.736287625,179.672528383,40
70.9030100334,227.80861204,179.007878451,40
71.237458194,227.763377926,178.702274156,40
71.5719063545,228.135117057,178.500933101,40
71.9063545151,227.922951505,178.609425471,40
72.2408026756,227.485911371,178.738329107,40
72.5752508361,227.356103679,178.676833028,40
72.9096989967,227.13812709,178.499513151,40
73.2441471572,226.982190635,178.511254583,40
73.5785953177,226.891555184,178.660684742,40
73.9130434783,226.934782609,178.770992263,40
74.2474916388,226.861245819,179.100939072,40
74.5819397993,226.800585284,179.464493576,40
74.9163879599,226.507525084,179.745097846,40
75.2508361204,226.302842809,179.806688461,40
75.5852842809,226.224749164,180.002751881,40
75.9197324415,226.151755853,180.176567633,40
76.254180602,225.242725753,180.957209662,40
76.5886287625,225.032274247,181.061611347,40
76.9230769231,225.005769231,181.048066771,40
77.2575250836,225.052508361,181.252425812,40
77.5919732441,225.123244147,181.414142184,40
77.9264214047,225.060576923,181.470741844,40
78.2608695652,225.093478261,181.492570046,40
78.5953177258,225.057441472,181.39332544,40
78.9297658863,225.037332776,181.405238985,40
79.2642140468,225.017140468,181.384077721,40
79.5986622074,225.028762542,181.323675253,40
79.9331103679,225.445610368,180.974685648,40
80.2675585284,225.372658863,180.523669707,40
80.602006689,224.942474916,179.918364647,40
80.9364548495,224.805016722,179.434521138,40
81.27090301,224.628051839,178.789093571,40
81.6053511706,224.247324415,178.405657855,40
81.9397993311,223.29632107,177.963557896,40
82.2742474916,222.49117893,178.051826617,40
82.6086956522,222.059782609,177.7745582,40
82.9431438127,221.689715719,177.279511592,40
83.2775919732,221.231521739,176.998418053,40
83.6120401338,220.898118729,176.68050868,40
83.9464882943,220.469899666,176.438365627,40
84.2809364548,220.079556856,176.245416834,40
84.6153846154,219.723076923,175.975211575,40
84.9498327759,219.553846154,175.913147617,40
85.2842809365,219.192098662,175.751138615,40
85.618729097,218.949247492,175.645956577,40
85.9531772575,218.598076923,175.519233461,40
86.2876254181,218.37006689,175.31658289,40
86.6220735786,218.201421405,175.20568206,40
86.9565217391,218.032608696,175.144727017,40
87.2909698997,217.929765886,175.113128378,40
87.6254180602,217.878762542,175.029486784,40
87.9598662207,217.793018395,175.013627556,40
88.2943143813,217.664548495,174.955289822,40
88.6287625418,217.651254181,174.875786099,40
88.9632107023,217.634448161,174.818798248,40
89.2976588629,217.631438127,174.887916256,40
89.6321070234,217.515050167,174.642925925,40
89.9665551839,217.379264214,174.575552459,40
90.3010033445,217.359155518,174.534414345,40
90.635451505,217.223578595,174.454793325,40
90.9698996656,217.168645485,174.3057344,40
91.3043478261,217.055434783,174.265594491,40
91.6387959866,217,174.15697431,40
91.9732441472,216.887750836,174.227491323,40
92.3076923077,216.855769231,174.18663067,40
92.6421404682,216.953511706,174.184787793,40
92.9765886288,216.886120401,174.08246377,40
93.3110367893,216.780518395,174.091801993,40
93.6454849498,216.778177258,174.184735126,40
93.9799331104,216.772491639,174.166221231,40
94.3143812709,216.688294314,173.998887315,40
94.6488294314,216.732692308,174.048631704,40
94.983277592,216.760953177,174.185201796,40
95.3177257525,216.763879599,174.202729691,40
95.652173913,216.725,174.205912749,40
95.9866220736,216.611204013,174.051837607,40
96.3210702341,216.646070234,174.07492569,40
96.6555183946,216.656981605,174.053064316,40
96.9899665552,216.577633779,174.016438362,40
97.3244147157,216.515802676,173.918079498,40
97.6588628763,216.414130435,173.821265044,40
97.9933110368,216.380685619,173.802824871,40
98.3277591973,216.216973244,173.650407805,40
98.6622073579,216.204222408,173.567881971,40
98.9966555184,216.05409699,173.555965661,40
99.3311036789,216.0625,173.449782921,40
99.6655518395,215.95873212,173.300540693,40
100,215.659374859,172.909040116,40
